country_code,reference_date_1_january_31_december,life_expectancy_at_birth_females_years,variant
32,2005,78.581,Estimates
32,2006,78.76,Estimates
32,2007,78.934,Estimates
32,2008,79.103,Estimates
32,2009,79.27,Estimates
32,2010,79.434,Estimates
32,2011,79.595,Estimates
32,2012,79.754,Estimates
32,2013,79.909,Estimates
32,2014,80.06,Estimates
32,2015,80.21,Estimates
32,2015,80.21,Medium variant
32,2016,80.356,Medium variant
32,2017,80.5,Medium variant
32,2018,80.642,Medium variant
32,2019,80.783,Medium variant
32,2020,80.923,Medium variant
32,2021,81.063,Medium variant
32,2022,81.202,Medium variant
32,2023,81.342,Medium variant
32,2024,81.481,Medium variant
32,2025,81.621,Medium variant
32,2026,81.761,Medium variant
32,2027,81.901,Medium variant
32,2028,82.041,Medium variant
32,2029,82.18,Medium variant
32,2030,82.319,Medium variant
32,2031,82.456,Medium variant
32,2032,82.591,Medium variant
32,2033,82.725,Medium variant
32,2034,82.857,Medium variant
32,2035,82.988,Medium variant
32,2036,83.118,Medium variant
32,2037,83.248,Medium variant
32,2038,83.378,Medium variant
32,2039,83.508,Medium variant
32,2040,83.637,Medium variant
32,2041,83.767,Medium variant
32,2042,83.895,Medium variant
32,2043,84.022,Medium variant
32,2044,84.148,Medium variant
32,2045,84.273,Medium variant
32,2046,84.397,Medium variant
32,2047,84.519,Medium variant
32,2048,84.641,Medium variant
32,2049,84.763,Medium variant
32,2050,84.885,Medium variant
32,2051,85.008,Medium variant
32,2052,85.131,Medium variant
32,2053,85.255,Medium variant
32,2054,85.378,Medium variant
32,2055,85.502,Medium variant
32,2056,85.625,Medium variant
32,2057,85.747,Medium variant
32,2058,85.867,Medium variant
32,2059,85.986,Medium variant
32,2060,86.103,Medium variant
32,2061,86.218,Medium variant
32,2062,86.333,Medium variant
32,2063,86.448,Medium variant
32,2064,86.562,Medium variant
32,2065,86.678,Medium variant
32,2066,86.795,Medium variant
32,2067,86.913,Medium variant
32,2068,87.032,Medium variant
32,2069,87.153,Medium variant
32,2070,87.274,Medium variant
32,2071,87.396,Medium variant
32,2072,87.518,Medium variant
32,2073,87.639,Medium variant
32,2074,87.759,Medium variant
32,2075,87.878,Medium variant
32,2076,87.996,Medium variant
32,2077,88.112,Medium variant
32,2078,88.228,Medium variant
32,2079,88.342,Medium variant
32,2080,88.457,Medium variant
32,2081,88.57,Medium variant
32,2082,88.683,Medium variant
32,2083,88.797,Medium variant
32,2084,88.91,Medium variant
32,2085,89.024,Medium variant
32,2086,89.138,Medium variant
32,2087,89.254,Medium variant
32,2088,89.371,Medium variant
32,2089,89.488,Medium variant
32,2090,89.606,Medium variant
32,2091,89.723,Medium variant
32,2092,89.841,Medium variant
32,2093,89.957,Medium variant
32,2094,90.072,Medium variant
32,2095,90.185,Medium variant
32,2096,90.297,Medium variant
32,2097,90.407,Medium variant
32,2098,90.515,Medium variant
32,2099,90.622,Medium variant
36,1950,71.612,Estimates
36,1951,71.796,Estimates
36,1952,72.153,Estimates
36,1953,72.485,Estimates
36,1954,72.791,Estimates
36,1955,73.072,Estimates
36,1956,73.326,Estimates
36,1957,73.554,Estimates
36,1958,73.755,Estimates
36,1959,73.927,Estimates
36,1960,74.067,Estimates
36,1961,74.177,Estimates
36,1962,74.256,Estimates
36,1963,74.311,Estimates
36,1964,74.348,Estimates
36,1965,74.377,Estimates
36,1966,74.404,Estimates
36,1967,74.44,Estimates
36,1968,74.496,Estimates
36,1969,74.581,Estimates
36,1970,74.709,Estimates
36,1971,74.892,Estimates
36,1972,75.128,Estimates
36,1973,75.413,Estimates
36,1974,75.741,Estimates
36,1975,76.104,Estimates
36,1976,76.491,Estimates
36,1977,76.888,Estimates
36,1978,77.278,Estimates
36,1979,77.648,Estimates
36,1980,77.984,Estimates
36,1981,78.273,Estimates
36,1982,78.516,Estimates
36,1983,78.719,Estimates
36,1984,78.888,Estimates
36,1985,79.036,Estimates
36,1986,79.18,Estimates
36,1987,79.335,Estimates
36,1988,79.514,Estimates
36,1989,79.719,Estimates
36,1990,79.949,Estimates
36,1991,80.191,Estimates
36,1992,80.434,Estimates
36,1993,80.666,Estimates
36,1994,80.884,Estimates
36,1995,81.091,Estimates
36,1996,81.292,Estimates
36,1997,81.496,Estimates
36,1998,81.708,Estimates
36,1999,81.929,Estimates
36,2000,82.157,Estimates
36,2001,82.391,Estimates
36,2002,82.624,Estimates
36,2003,82.851,Estimates
36,2004,83.068,Estimates
36,2005,83.27,Estimates
36,2006,83.453,Estimates
36,2007,83.618,Estimates
36,2008,83.765,Estimates
36,2009,83.897,Estimates
36,2010,84.017,Estimates
36,2011,84.131,Estimates
36,2012,84.245,Estimates
36,2013,84.362,Estimates
36,2014,84.486,Estimates
36,2015,84.617,Estimates
36,2015,84.617,Medium variant
36,2016,84.755,Medium variant
36,2017,84.896,Medium variant
36,2018,85.037,Medium variant
36,2019,85.177,Medium variant
36,2020,85.317,Medium variant
36,2021,85.455,Medium variant
36,2022,85.591,Medium variant
36,2023,85.727,Medium variant
36,2024,85.861,Medium variant
36,2025,85.994,Medium variant
36,2026,86.125,Medium variant
36,2027,86.255,Medium variant
36,2028,86.383,Medium variant
36,2029,86.511,Medium variant
36,2030,86.64,Medium variant
36,2031,86.769,Medium variant
36,2032,86.9,Medium variant
36,2033,87.033,Medium variant
36,2034,87.166,Medium variant
36,2035,87.299,Medium variant
36,2036,87.431,Medium variant
36,2037,87.559,Medium variant
36,2038,87.683,Medium variant
36,2039,87.804,Medium variant
36,2040,87.922,Medium variant
36,2041,88.04,Medium variant
36,2042,88.159,Medium variant
36,2043,88.28,Medium variant
36,2044,88.404,Medium variant
36,2045,88.53,Medium variant
36,2046,88.656,Medium variant
36,2047,88.781,Medium variant
36,2048,88.903,Medium variant
36,2049,89.022,Medium variant
36,2050,89.14,Medium variant
36,2051,89.258,Medium variant
36,2052,89.376,Medium variant
36,2053,89.498,Medium variant
36,2054,89.622,Medium variant
36,2055,89.748,Medium variant
36,2056,89.875,Medium variant
36,2057,90.003,Medium variant
36,2058,90.129,Medium variant
36,2059,90.254,Medium variant
36,2060,90.377,Medium variant
36,2061,90.5,Medium variant
36,2062,90.622,Medium variant
36,2063,90.744,Medium variant
36,2064,90.866,Medium variant
36,2065,90.987,Medium variant
36,2066,91.108,Medium variant
36,2067,91.229,Medium variant
36,2068,91.347,Medium variant
36,2069,91.465,Medium variant
36,2070,91.582,Medium variant
36,2071,91.698,Medium variant
36,2072,91.814,Medium variant
36,2073,91.931,Medium variant
36,2074,92.048,Medium variant
36,2075,92.166,Medium variant
36,2076,92.283,Medium variant
36,2077,92.399,Medium variant
36,2078,92.515,Medium variant
36,2079,92.63,Medium variant
36,2080,92.744,Medium variant
36,2081,92.859,Medium variant
36,2082,92.975,Medium variant
36,2083,93.092,Medium variant
36,2084,93.21,Medium variant
36,2085,93.329,Medium variant
36,2086,93.449,Medium variant
36,2087,93.568,Medium variant
36,2088,93.687,Medium variant
36,2089,93.805,Medium variant
36,2090,93.921,Medium variant
36,2091,94.038,Medium variant
36,2092,94.153,Medium variant
36,2093,94.269,Medium variant
36,2094,94.384,Medium variant
36,2095,94.5,Medium variant
36,2096,94.615,Medium variant
36,2097,94.732,Medium variant
36,2098,94.848,Medium variant
36,2099,94.965,Medium variant
40,1950,67.917,Estimates
40,1951,68.134,Estimates
40,1952,68.567,Estimates
40,1953,68.997,Estimates
40,1954,69.425,Estimates
40,1955,69.85,Estimates
40,1956,70.27,Estimates
40,1957,70.683,Estimates
40,1958,71.085,Estimates
40,1959,71.469,Estimates
40,1960,71.827,Estimates
40,1961,72.15,Estimates
40,1962,72.432,Estimates
40,1963,72.668,Estimates
40,1964,72.863,Estimates
40,1965,73.02,Estimates
40,1966,73.149,Estimates
40,1967,73.262,Estimates
40,1968,73.373,Estimates
40,1969,73.493,Estimates
40,1970,73.632,Estimates
40,1971,73.796,Estimates
40,1972,73.985,Estimates
40,1973,74.197,Estimates
40,1974,74.429,Estimates
40,1975,74.677,Estimates
40,1976,74.934,Estimates
40,1977,75.191,Estimates
40,1978,75.444,Estimates
40,1979,75.691,Estimates
40,1980,75.935,Estimates
40,1981,76.182,Estimates
40,1982,76.44,Estimates
40,1983,76.712,Estimates
40,1984,76.995,Estimates
40,1985,77.286,Estimates
40,1986,77.577,Estimates
40,1987,77.86,Estimates
40,1988,78.131,Estimates
40,1989,78.388,Estimates
40,1990,78.633,Estimates
40,1991,78.869,Estimates
40,1992,79.104,Estimates
40,1993,79.341,Estimates
40,1994,79.582,Estimates
40,1995,79.828,Estimates
40,1996,80.075,Estimates
40,1997,80.321,Estimates
40,1998,80.563,Estimates
40,1999,80.801,Estimates
40,2000,81.036,Estimates
40,2001,81.267,Estimates
40,2002,81.498,Estimates
40,2003,81.728,Estimates
40,2004,81.957,Estimates
40,2005,82.182,Estimates
40,2006,82.401,Estimates
40,2007,82.611,Estimates
40,2008,82.812,Estimates
40,2009,83.002,Estimates
40,2010,83.182,Estimates
40,2011,83.353,Estimates
40,2012,83.517,Estimates
40,2013,83.676,Estimates
40,2014,83.832,Estimates
40,2015,83.986,Estimates
40,2015,83.986,Medium variant
40,2016,84.138,Medium variant
40,2017,84.289,Medium variant
40,2018,84.439,Medium variant
40,2019,84.588,Medium variant
40,2020,84.736,Medium variant
40,2021,84.882,Medium variant
40,2022,85.028,Medium variant
40,2023,85.171,Medium variant
40,2024,85.313,Medium variant
40,2025,85.454,Medium variant
40,2026,85.594,Medium variant
40,2027,85.733,Medium variant
40,2028,85.872,Medium variant
40,2029,86.01,Medium variant
40,2030,86.148,Medium variant
40,2031,86.285,Medium variant
40,2032,86.421,Medium variant
40,2033,86.555,Medium variant
40,2034,86.688,Medium variant
40,2035,86.821,Medium variant
40,2036,86.954,Medium variant
40,2037,87.087,Medium variant
40,2038,87.221,Medium variant
40,2039,87.356,Medium variant
40,2040,87.492,Medium variant
40,2041,87.627,Medium variant
40,2042,87.761,Medium variant
40,2043,87.894,Medium variant
40,2044,88.025,Medium variant
40,2045,88.155,Medium variant
40,2046,88.282,Medium variant
40,2047,88.408,Medium variant
40,2048,88.533,Medium variant
40,2049,88.657,Medium variant
40,2050,88.781,Medium variant
40,2051,88.905,Medium variant
40,2052,89.03,Medium variant
40,2053,89.155,Medium variant
40,2054,89.281,Medium variant
40,2055,89.407,Medium variant
40,2056,89.532,Medium variant
40,2057,89.657,Medium variant
40,2058,89.781,Medium variant
40,2059,89.903,Medium variant
40,2060,90.024,Medium variant
40,2061,90.143,Medium variant
40,2062,90.261,Medium variant
40,2063,90.378,Medium variant
40,2064,90.495,Medium variant
40,2065,90.611,Medium variant
40,2066,90.727,Medium variant
40,2067,90.844,Medium variant
40,2068,90.961,Medium variant
40,2069,91.078,Medium variant
40,2070,91.196,Medium variant
40,2071,91.313,Medium variant
40,2072,91.43,Medium variant
40,2073,91.546,Medium variant
40,2074,91.661,Medium variant
40,2075,91.776,Medium variant
40,2076,91.889,Medium variant
40,2077,92.003,Medium variant
40,2078,92.117,Medium variant
40,2079,92.231,Medium variant
40,2080,92.346,Medium variant
40,2081,92.464,Medium variant
40,2082,92.584,Medium variant
40,2083,92.706,Medium variant
40,2084,92.829,Medium variant
40,2085,92.953,Medium variant
40,2086,93.075,Medium variant
40,2087,93.194,Medium variant
40,2088,93.311,Medium variant
40,2089,93.424,Medium variant
40,2090,93.534,Medium variant
40,2091,93.642,Medium variant
40,2092,93.75,Medium variant
40,2093,93.858,Medium variant
40,2094,93.968,Medium variant
40,2095,94.079,Medium variant
40,2096,94.193,Medium variant
40,2097,94.309,Medium variant
40,2098,94.427,Medium variant
40,2099,94.548,Medium variant
44,1950,60.438,Estimates
44,1951,60.686,Estimates
44,1952,61.176,Estimates
44,1953,61.658,Estimates
44,1954,62.129,Estimates
44,1955,62.592,Estimates
44,1956,63.045,Estimates
44,1957,63.488,Estimates
44,1958,63.923,Estimates
44,1959,64.348,Estimates
44,1960,64.764,Estimates
44,1961,65.172,Estimates
44,1962,65.57,Estimates
44,1963,65.961,Estimates
44,1964,66.344,Estimates
44,1965,66.719,Estimates
44,1966,67.087,Estimates
44,1967,67.449,Estimates
44,1968,67.804,Estimates
44,1969,68.152,Estimates
44,1970,68.495,Estimates
44,1971,68.831,Estimates
44,1972,69.162,Estimates
44,1973,69.486,Estimates
44,1974,69.804,Estimates
44,1975,70.117,Estimates
44,1976,70.424,Estimates
44,1977,70.726,Estimates
44,1978,71.022,Estimates
44,1979,71.315,Estimates
44,1980,71.604,Estimates
44,1981,71.891,Estimates
44,1982,72.177,Estimates
44,1983,72.459,Estimates
44,1984,72.737,Estimates
44,1985,73.008,Estimates
44,1986,73.269,Estimates
44,1987,73.517,Estimates
44,1988,73.75,Estimates
44,1989,73.964,Estimates
44,1990,74.152,Estimates
44,1991,74.307,Estimates
44,1992,74.431,Estimates
44,1993,74.528,Estimates
44,1994,74.607,Estimates
44,1995,74.683,Estimates
44,1996,74.774,Estimates
44,1997,74.894,Estimates
44,1998,75.05,Estimates
44,1999,75.245,Estimates
44,2000,75.476,Estimates
44,2001,75.733,Estimates
44,2002,76.001,Estimates
44,2003,76.265,Estimates
44,2004,76.517,Estimates
44,2005,76.752,Estimates
44,2006,76.968,Estimates
44,2007,77.169,Estimates
44,2008,77.358,Estimates
44,2009,77.536,Estimates
44,2010,77.705,Estimates
44,2011,77.866,Estimates
44,2012,78.024,Estimates
44,2013,78.18,Estimates
44,2014,78.335,Estimates
44,2015,78.491,Estimates
44,2015,78.491,Medium variant
44,2016,78.648,Medium variant
44,2017,78.804,Medium variant
44,2018,78.958,Medium variant
44,2019,79.11,Medium variant
44,2020,79.261,Medium variant
44,2021,79.411,Medium variant
44,2022,79.558,Medium variant
44,2023,79.704,Medium variant
44,2024,79.849,Medium variant
44,2025,79.991,Medium variant
44,2026,80.132,Medium variant
44,2027,80.27,Medium variant
44,2028,80.406,Medium variant
44,2029,80.542,Medium variant
44,2030,80.676,Medium variant
44,2031,80.811,Medium variant
44,2032,80.948,Medium variant
44,2033,81.086,Medium variant
44,2034,81.225,Medium variant
44,2035,81.364,Medium variant
44,2036,81.502,Medium variant
44,2037,81.637,Medium variant
44,2038,81.768,Medium variant
44,2039,81.897,Medium variant
44,2040,82.023,Medium variant
44,2041,82.148,Medium variant
44,2042,82.274,Medium variant
44,2043,82.401,Medium variant
44,2044,82.531,Medium variant
44,2045,82.661,Medium variant
44,2046,82.792,Medium variant
44,2047,82.922,Medium variant
44,2048,83.05,Medium variant
44,2049,83.176,Medium variant
44,2050,83.299,Medium variant
44,2051,83.421,Medium variant
44,2052,83.542,Medium variant
44,2053,83.662,Medium variant
44,2054,83.781,Medium variant
44,2055,83.901,Medium variant
44,2056,84.021,Medium variant
44,2057,84.141,Medium variant
44,2058,84.261,Medium variant
44,2059,84.382,Medium variant
44,2060,84.502,Medium variant
44,2061,84.621,Medium variant
44,2062,84.74,Medium variant
44,2063,84.857,Medium variant
44,2064,84.974,Medium variant
44,2065,85.091,Medium variant
44,2066,85.207,Medium variant
44,2067,85.323,Medium variant
44,2068,85.44,Medium variant
44,2069,85.557,Medium variant
44,2070,85.675,Medium variant
44,2071,85.793,Medium variant
44,2072,85.911,Medium variant
44,2073,86.028,Medium variant
44,2074,86.145,Medium variant
44,2075,86.262,Medium variant
44,2076,86.378,Medium variant
44,2077,86.493,Medium variant
44,2078,86.609,Medium variant
44,2079,86.724,Medium variant
44,2080,86.838,Medium variant
44,2081,86.951,Medium variant
44,2082,87.063,Medium variant
44,2083,87.174,Medium variant
44,2084,87.284,Medium variant
44,2085,87.392,Medium variant
44,2086,87.499,Medium variant
44,2087,87.606,Medium variant
44,2088,87.712,Medium variant
44,2089,87.818,Medium variant
44,2090,87.925,Medium variant
44,2091,88.034,Medium variant
44,2092,88.144,Medium variant
44,2093,88.257,Medium variant
44,2094,88.372,Medium variant
44,2095,88.49,Medium variant
44,2096,88.611,Medium variant
44,2097,88.735,Medium variant
44,2098,88.861,Medium variant
44,2099,88.99,Medium variant
48,1950,45.248,Estimates
48,1951,45.664,Estimates
48,1952,46.525,Estimates
48,1953,47.446,Estimates
48,1954,48.426,Estimates
48,1955,49.465,Estimates
48,1956,50.561,Estimates
48,1957,51.711,Estimates
48,1958,52.907,Estimates
48,1959,54.139,Estimates
48,1960,55.392,Estimates
48,1961,56.65,Estimates
48,1962,57.894,Estimates
48,1963,59.104,Estimates
48,1964,60.266,Estimates
48,1965,61.367,Estimates
48,1966,62.403,Estimates
48,1967,63.378,Estimates
48,1968,64.296,Estimates
48,1969,65.157,Estimates
48,1970,65.959,Estimates
48,1971,66.702,Estimates
48,1972,67.39,Estimates
48,1973,68.027,Estimates
48,1974,68.616,Estimates
48,1975,69.161,Estimates
48,1976,69.664,Estimates
48,1977,70.13,Estimates
48,1978,70.56,Estimates
48,1979,70.958,Estimates
48,1980,71.326,Estimates
48,1981,71.664,Estimates
48,1982,71.971,Estimates
48,1983,72.25,Estimates
48,1984,72.504,Estimates
48,1985,72.735,Estimates
48,1986,72.945,Estimates
48,1987,73.137,Estimates
48,1988,73.315,Estimates
48,1989,73.485,Estimates
48,1990,73.652,Estimates
48,1991,73.822,Estimates
48,1992,73.997,Estimates
48,1993,74.178,Estimates
48,1994,74.366,Estimates
48,1995,74.56,Estimates
48,1996,74.758,Estimates
48,1997,74.953,Estimates
48,1998,75.144,Estimates
48,1999,75.327,Estimates
48,2000,75.503,Estimates
48,2001,75.671,Estimates
48,2002,75.833,Estimates
48,2003,75.991,Estimates
48,2004,76.146,Estimates
48,2005,76.298,Estimates
48,2006,76.45,Estimates
48,2007,76.6,Estimates
48,2008,76.75,Estimates
48,2009,76.9,Estimates
48,2010,77.049,Estimates
48,2011,77.198,Estimates
48,2012,77.347,Estimates
48,2013,77.493,Estimates
48,2014,77.638,Estimates
48,2015,77.781,Estimates
48,2015,77.781,Medium variant
48,2016,77.922,Medium variant
48,2017,78.062,Medium variant
48,2018,78.199,Medium variant
48,2019,78.335,Medium variant
48,2020,78.47,Medium variant
48,2021,78.603,Medium variant
48,2022,78.735,Medium variant
48,2023,78.866,Medium variant
48,2024,78.997,Medium variant
48,2025,79.127,Medium variant
48,2026,79.257,Medium variant
48,2027,79.388,Medium variant
48,2028,79.518,Medium variant
48,2029,79.649,Medium variant
48,2030,79.779,Medium variant
48,2031,79.908,Medium variant
48,2032,80.035,Medium variant
48,2033,80.16,Medium variant
48,2034,80.283,Medium variant
48,2035,80.405,Medium variant
48,2036,80.524,Medium variant
48,2037,80.643,Medium variant
48,2038,80.762,Medium variant
48,2039,80.88,Medium variant
48,2040,80.998,Medium variant
48,2041,81.115,Medium variant
48,2042,81.233,Medium variant
48,2043,81.349,Medium variant
48,2044,81.465,Medium variant
48,2045,81.58,Medium variant
48,2046,81.692,Medium variant
48,2047,81.803,Medium variant
48,2048,81.912,Medium variant
48,2049,82.02,Medium variant
48,2050,82.127,Medium variant
48,2051,82.233,Medium variant
48,2052,82.339,Medium variant
48,2053,82.446,Medium variant
48,2054,82.554,Medium variant
48,2055,82.664,Medium variant
48,2056,82.774,Medium variant
48,2057,82.885,Medium variant
48,2058,82.996,Medium variant
48,2059,83.107,Medium variant
48,2060,83.217,Medium variant
48,2061,83.326,Medium variant
48,2062,83.435,Medium variant
48,2063,83.541,Medium variant
48,2064,83.647,Medium variant
48,2065,83.752,Medium variant
48,2066,83.856,Medium variant
48,2067,83.96,Medium variant
48,2068,84.065,Medium variant
48,2069,84.17,Medium variant
48,2070,84.275,Medium variant
48,2071,84.381,Medium variant
48,2072,84.486,Medium variant
