country_code,reference_date_1_january_31_december,crude_birth_rate,variant
591,2042,13.454,Medium variant
591,2043,13.31,Medium variant
591,2044,13.17,Medium variant
591,2045,13.033,Medium variant
591,2046,12.901,Medium variant
591,2047,12.772,Medium variant
591,2048,12.647,Medium variant
591,2049,12.526,Medium variant
591,2050,12.409,Medium variant
591,2051,12.296,Medium variant
591,2052,12.187,Medium variant
591,2053,12.082,Medium variant
591,2054,11.98,Medium variant
591,2055,11.883,Medium variant
591,2056,11.789,Medium variant
591,2057,11.699,Medium variant
591,2058,11.611,Medium variant
591,2059,11.526,Medium variant
591,2060,11.444,Medium variant
591,2061,11.364,Medium variant
591,2062,11.286,Medium variant
591,2063,11.21,Medium variant
591,2064,11.136,Medium variant
591,2065,11.064,Medium variant
591,2066,10.994,Medium variant
591,2067,10.926,Medium variant
591,2068,10.86,Medium variant
591,2069,10.796,Medium variant
591,2070,10.735,Medium variant
591,2071,10.676,Medium variant
591,2072,10.619,Medium variant
591,2073,10.566,Medium variant
591,2074,10.514,Medium variant
591,2075,10.464,Medium variant
591,2076,10.416,Medium variant
591,2077,10.369,Medium variant
591,2078,10.324,Medium variant
591,2079,10.279,Medium variant
591,2080,10.236,Medium variant
591,2081,10.194,Medium variant
591,2082,10.153,Medium variant
591,2083,10.114,Medium variant
591,2084,10.076,Medium variant
591,2085,10.04,Medium variant
591,2086,10.006,Medium variant
591,2087,9.973,Medium variant
591,2088,9.942,Medium variant
591,2089,9.913,Medium variant
591,2090,9.885,Medium variant
591,2091,9.858,Medium variant
591,2092,9.833,Medium variant
591,2093,9.808,Medium variant
591,2094,9.785,Medium variant
591,2095,9.762,Medium variant
591,2096,9.74,Medium variant
591,2097,9.719,Medium variant
591,2098,9.698,Medium variant
591,2099,9.679,Medium variant
931,2015,16.179,Medium variant
931,2016,15.943,Medium variant
931,2017,15.707,Medium variant
931,2018,15.475,Medium variant
931,2019,15.247,Medium variant
931,2020,15.023,Medium variant
931,2021,14.804,Medium variant
931,2022,14.589,Medium variant
931,2023,14.378,Medium variant
931,2024,14.173,Medium variant
931,2025,13.972,Medium variant
931,2026,13.778,Medium variant
931,2027,13.589,Medium variant
931,2028,13.406,Medium variant
931,2029,13.229,Medium variant
931,2030,13.059,Medium variant
931,2031,12.896,Medium variant
931,2032,12.739,Medium variant
931,2033,12.588,Medium variant
931,2034,12.442,Medium variant
931,2035,12.303,Medium variant
931,2036,12.169,Medium variant
931,2037,12.04,Medium variant
931,2038,11.916,Medium variant
931,2039,11.798,Medium variant
931,2040,11.683,Medium variant
931,2041,11.574,Medium variant
931,2042,11.469,Medium variant
931,2043,11.368,Medium variant
931,2044,11.271,Medium variant
931,2045,11.178,Medium variant
931,2046,11.088,Medium variant
931,2047,11.002,Medium variant
931,2048,10.918,Medium variant
931,2049,10.836,Medium variant
931,2050,10.757,Medium variant
931,2051,10.68,Medium variant
931,2052,10.606,Medium variant
931,2053,10.534,Medium variant
931,2054,10.465,Medium variant
931,2055,10.398,Medium variant
931,2056,10.333,Medium variant
931,2057,10.271,Medium variant
931,2058,10.21,Medium variant
931,2059,10.152,Medium variant
931,2060,10.096,Medium variant
931,2061,10.042,Medium variant
931,2062,9.991,Medium variant
931,2063,9.943,Medium variant
931,2064,9.897,Medium variant
931,2065,9.854,Medium variant
931,2066,9.813,Medium variant
931,2067,9.775,Medium variant
931,2068,9.738,Medium variant
931,2069,9.704,Medium variant
931,2070,9.672,Medium variant
931,2071,9.641,Medium variant
931,2072,9.612,Medium variant
931,2073,9.585,Medium variant
931,2074,9.559,Medium variant
931,2075,9.534,Medium variant
931,2076,9.511,Medium variant
931,2077,9.488,Medium variant
931,2078,9.467,Medium variant
931,2079,9.447,Medium variant
931,2080,9.428,Medium variant
931,2081,9.41,Medium variant
931,2082,9.394,Medium variant
931,2083,9.378,Medium variant
931,2084,9.363,Medium variant
931,2085,9.349,Medium variant
931,2086,9.336,Medium variant
931,2087,9.324,Medium variant
931,2088,9.312,Medium variant
931,2089,9.3,Medium variant
931,2090,9.289,Medium variant
931,2091,9.279,Medium variant
931,2092,9.268,Medium variant
931,2093,9.259,Medium variant
931,2094,9.25,Medium variant
931,2095,9.242,Medium variant
931,2096,9.235,Medium variant
931,2097,9.228,Medium variant
931,2098,9.223,Medium variant
931,2099,9.217,Medium variant
32,2015,17.359,Medium variant
32,2016,17.165,Medium variant
32,2017,16.966,Medium variant
32,2018,16.768,Medium variant
32,2019,16.573,Medium variant
32,2020,16.384,Medium variant
32,2021,16.202,Medium variant
32,2022,16.026,Medium variant
32,2023,15.854,Medium variant
32,2024,15.688,Medium variant
32,2025,15.526,Medium variant
32,2026,15.37,Medium variant
32,2027,15.217,Medium variant
32,2028,15.068,Medium variant
32,2029,14.923,Medium variant
32,2030,14.78,Medium variant
32,2031,14.642,Medium variant
32,2032,14.507,Medium variant
32,2033,14.376,Medium variant
32,2034,14.248,Medium variant
32,2035,14.124,Medium variant
32,2036,14.002,Medium variant
32,2037,13.881,Medium variant
32,2038,13.763,Medium variant
32,2039,13.646,Medium variant
32,2040,13.531,Medium variant
32,2041,13.417,Medium variant
32,2042,13.305,Medium variant
32,2043,13.195,Medium variant
32,2044,13.087,Medium variant
32,2045,12.981,Medium variant
32,2046,12.875,Medium variant
32,2047,12.771,Medium variant
32,2048,12.668,Medium variant
32,2049,12.565,Medium variant
32,2050,12.464,Medium variant
32,2051,12.364,Medium variant
32,2052,12.266,Medium variant
32,2053,12.171,Medium variant
32,2054,12.078,Medium variant
32,2055,11.989,Medium variant
32,2056,11.901,Medium variant
32,2057,11.817,Medium variant
32,2058,11.735,Medium variant
32,2059,11.655,Medium variant
32,2060,11.579,Medium variant
32,2061,11.505,Medium variant
32,2062,11.433,Medium variant
32,2063,11.365,Medium variant
32,2064,11.299,Medium variant
32,2065,11.235,Medium variant
32,2066,11.174,Medium variant
32,2067,11.116,Medium variant
32,2068,11.059,Medium variant
32,2069,11.004,Medium variant
32,2070,10.951,Medium variant
32,2071,10.899,Medium variant
32,2072,10.849,Medium variant
32,2073,10.801,Medium variant
32,2074,10.753,Medium variant
32,2075,10.707,Medium variant
32,2076,10.662,Medium variant
32,2077,10.617,Medium variant
32,2078,10.574,Medium variant
32,2079,10.53,Medium variant
32,2080,10.488,Medium variant
32,2081,10.447,Medium variant
32,2082,10.406,Medium variant
32,2083,10.367,Medium variant
32,2084,10.329,Medium variant
32,2085,10.292,Medium variant
32,2086,10.256,Medium variant
32,2087,10.221,Medium variant
32,2088,10.188,Medium variant
32,2089,10.156,Medium variant
32,2090,10.125,Medium variant
32,2091,10.095,Medium variant
32,2092,10.065,Medium variant
32,2093,10.037,Medium variant
32,2094,10.009,Medium variant
32,2095,9.981,Medium variant
32,2096,9.954,Medium variant
32,2097,9.928,Medium variant
32,2098,9.902,Medium variant
32,2099,9.876,Medium variant
68,2015,23.591,Medium variant
68,2016,23.31,Medium variant
68,2017,23.041,Medium variant
68,2018,22.773,Medium variant
68,2019,22.501,Medium variant
68,2020,22.221,Medium variant
68,2021,21.931,Medium variant
68,2022,21.639,Medium variant
68,2023,21.346,Medium variant
68,2024,21.054,Medium variant
68,2025,20.763,Medium variant
68,2026,20.474,Medium variant
68,2027,20.186,Medium variant
68,2028,19.9,Medium variant
68,2029,19.618,Medium variant
68,2030,19.339,Medium variant
68,2031,19.064,Medium variant
68,2032,18.794,Medium variant
68,2033,18.53,Medium variant
68,2034,18.271,Medium variant
68,2035,18.018,Medium variant
68,2036,17.772,Medium variant
68,2037,17.532,Medium variant
68,2038,17.299,Medium variant
68,2039,17.072,Medium variant
68,2040,16.852,Medium variant
68,2041,16.638,Medium variant
68,2042,16.431,Medium variant
68,2043,16.23,Medium variant
68,2044,16.034,Medium variant
68,2045,15.843,Medium variant
68,2046,15.656,Medium variant
68,2047,15.474,Medium variant
68,2048,15.295,Medium variant
68,2049,15.12,Medium variant
68,2050,14.948,Medium variant
68,2051,14.78,Medium variant
68,2052,14.616,Medium variant
68,2053,14.456,Medium variant
68,2054,14.301,Medium variant
68,2055,14.149,Medium variant
68,2056,13.999,Medium variant
68,2057,13.852,Medium variant
68,2058,13.707,Medium variant
68,2059,13.563,Medium variant
68,2060,13.421,Medium variant
68,2061,13.283,Medium variant
68,2062,13.148,Medium variant
68,2063,13.017,Medium variant
68,2064,12.891,Medium variant
68,2065,12.77,Medium variant
68,2066,12.654,Medium variant
68,2067,12.542,Medium variant
68,2068,12.434,Medium variant
68,2069,12.329,Medium variant
68,2070,12.228,Medium variant
68,2071,12.129,Medium variant
68,2072,12.032,Medium variant
68,2073,11.938,Medium variant
68,2074,11.846,Medium variant
68,2075,11.756,Medium variant
68,2076,11.668,Medium variant
68,2077,11.583,Medium variant
68,2078,11.501,Medium variant
68,2079,11.421,Medium variant
68,2080,11.343,Medium variant
68,2081,11.269,Medium variant
68,2082,11.197,Medium variant
68,2083,11.127,Medium variant
68,2084,11.059,Medium variant
68,2085,10.994,Medium variant
68,2086,10.93,Medium variant
68,2087,10.868,Medium variant
68,2088,10.808,Medium variant
68,2089,10.749,Medium variant
68,2090,10.691,Medium variant
68,2091,10.635,Medium variant
68,2092,10.581,Medium variant
68,2093,10.529,Medium variant
68,2094,10.478,Medium variant
68,2095,10.429,Medium variant
68,2096,10.382,Medium variant
68,2097,10.337,Medium variant
68,2098,10.294,Medium variant
68,2099,10.253,Medium variant
76,2015,14.513,Medium variant
76,2016,14.289,Medium variant
76,2017,14.065,Medium variant
76,2018,13.846,Medium variant
76,2019,13.633,Medium variant
76,2020,13.426,Medium variant
76,2021,13.224,Medium variant
76,2022,13.025,Medium variant
76,2023,12.831,Medium variant
76,2024,12.639,Medium variant
76,2025,12.452,Medium variant
76,2026,12.269,Medium variant
76,2027,12.091,Medium variant
76,2028,11.92,Medium variant
76,2029,11.754,Medium variant
76,2030,11.595,Medium variant
76,2031,11.442,Medium variant
76,2032,11.296,Medium variant
76,2033,11.155,Medium variant
76,2034,11.02,Medium variant
76,2035,10.89,Medium variant
76,2036,10.767,Medium variant
76,2037,10.649,Medium variant
76,2038,10.538,Medium variant
76,2039,10.432,Medium variant
76,2040,10.331,Medium variant
76,2041,10.237,Medium variant
76,2042,10.148,Medium variant
76,2043,10.065,Medium variant
76,2044,9.986,Medium variant
76,2045,9.912,Medium variant
76,2046,9.842,Medium variant
76,2047,9.776,Medium variant
76,2048,9.713,Medium variant
76,2049,9.654,Medium variant
76,2050,9.597,Medium variant
76,2051,9.544,Medium variant
76,2052,9.492,Medium variant
76,2053,9.444,Medium variant
76,2054,9.398,Medium variant
76,2055,9.354,Medium variant
76,2056,9.311,Medium variant
76,2057,9.271,Medium variant
76,2058,9.231,Medium variant
76,2059,9.193,Medium variant
76,2060,9.157,Medium variant
76,2061,9.123,Medium variant
76,2062,9.091,Medium variant
76,2063,9.061,Medium variant
76,2064,9.033,Medium variant
76,2065,9.008,Medium variant
76,2066,8.985,Medium variant
76,2067,8.965,Medium variant
76,2068,8.946,Medium variant
76,2069,8.929,Medium variant
76,2070,8.914,Medium variant
76,2071,8.9,Medium variant
76,2072,8.888,Medium variant
76,2073,8.877,Medium variant
76,2074,8.868,Medium variant
76,2075,8.86,Medium variant
76,2076,8.853,Medium variant
76,2077,8.848,Medium variant
76,2078,8.844,Medium variant
76,2079,8.842,Medium variant
76,2080,8.841,Medium variant
76,2081,8.841,Medium variant
76,2082,8.842,Medium variant
76,2083,8.844,Medium variant
76,2084,8.847,Medium variant
76,2085,8.851,Medium variant
76,2086,8.855,Medium variant
76,2087,8.86,Medium variant
76,2088,8.864,Medium variant
76,2089,8.868,Medium variant
76,2090,8.872,Medium variant
76,2091,8.876,Medium variant
76,2092,8.88,Medium variant
76,2093,8.884,Medium variant
76,2094,8.889,Medium variant
76,2095,8.893,Medium variant
76,2096,8.898,Medium variant
76,2097,8.904,Medium variant
76,2098,8.91,Medium variant
76,2099,8.916,Medium variant
152,2015,13.048,Medium variant
152,2016,12.89,Medium variant
152,2017,12.736,Medium variant
152,2018,12.585,Medium variant
152,2019,12.436,Medium variant
152,2020,12.287,Medium variant
152,2021,12.138,Medium variant
152,2022,11.99,Medium variant
152,2023,11.842,Medium variant
152,2024,11.694,Medium variant
152,2025,11.547,Medium variant
152,2026,11.4,Medium variant
152,2027,11.253,Medium variant
152,2028,11.109,Medium variant
152,2029,10.966,Medium variant
152,2030,10.828,Medium variant
152,2031,10.695,Medium variant
152,2032,10.568,Medium variant
152,2033,10.448,Medium variant
152,2034,10.335,Medium variant
152,2035,10.23,Medium variant
152,2036,10.133,Medium variant
152,2037,10.042,Medium variant
152,2038,9.958,Medium variant
152,2039,9.879,Medium variant
152,2040,9.806,Medium variant
152,2041,9.738,Medium variant
152,2042,9.676,Medium variant
152,2043,9.619,Medium variant
152,2044,9.566,Medium variant
152,2045,9.517,Medium variant
152,2046,9.472,Medium variant
152,2047,9.431,Medium variant
152,2048,9.392,Medium variant
152,2049,9.355,Medium variant
152,2050,9.319,Medium variant
152,2051,9.285,Medium variant
152,2052,9.251,Medium variant
152,2053,9.217,Medium variant
152,2054,9.184,Medium variant
152,2055,9.15,Medium variant
152,2056,9.117,Medium variant
152,2057,9.084,Medium variant
152,2058,9.052,Medium variant
152,2059,9.021,Medium variant
152,2060,8.991,Medium variant
152,2061,8.962,Medium variant
152,2062,8.934,Medium variant
152,2063,8.908,Medium variant
152,2064,8.884,Medium variant
152,2065,8.86,Medium variant
152,2066,8.839,Medium variant
152,2067,8.819,Medium variant
152,2068,8.8,Medium variant
152,2069,8.784,Medium variant
152,2070,8.769,Medium variant
152,2071,8.756,Medium variant
152,2072,8.745,Medium variant
152,2073,8.737,Medium variant
152,2074,8.73,Medium variant
152,2075,8.725,Medium variant
152,2076,8.721,Medium variant
152,2077,8.719,Medium variant
152,2078,8.718,Medium variant
152,2079,8.718,Medium variant
152,2080,8.719,Medium variant
152,2081,8.72,Medium variant
152,2082,8.722,Medium variant
152,2083,8.724,Medium variant
152,2084,8.727,Medium variant
152,2085,8.73,Medium variant
152,2086,8.733,Medium variant
152,2087,8.735,Medium variant
152,2088,8.737,Medium variant
152,2089,8.739,Medium variant
152,2090,8.74,Medium variant
152,2091,8.74,Medium variant
152,2092,8.74,Medium variant
152,2093,8.739,Medium variant
152,2094,8.738,Medium variant
152,2095,8.737,Medium variant
152,2096,8.735,Medium variant
152,2097,8.733,Medium variant
152,2098,8.731,Medium variant
152,2099,8.729,Medium variant
170,2015,15.483,Medium variant
170,2016,15.203,Medium variant
170,2017,14.931,Medium variant
170,2018,14.663,Medium variant
170,2019,14.401,Medium variant
170,2020,14.144,Medium variant
170,2021,13.893,Medium variant
170,2022,13.652,Medium variant
170,2023,13.421,Medium variant
170,2024,13.202,Medium variant
170,2025,12.994,Medium variant
170,2026,12.798,Medium variant
170,2027,12.611,Medium variant
170,2028,12.433,Medium variant
170,2029,12.263,Medium variant
170,2030,12.1,Medium variant
170,2031,11.945,Medium variant
170,2032,11.797,Medium variant
170,2033,11.656,Medium variant
170,2034,11.521,Medium variant
170,2035,11.393,Medium variant
170,2036,11.27,Medium variant
170,2037,11.153,Medium variant
170,2038,11.041,Medium variant
170,2039,10.934,Medium variant
170,2040,10.831,Medium variant
170,2041,10.731,Medium variant
170,2042,10.635,Medium variant
170,2043,10.542,Medium variant
170,2044,10.452,Medium variant
170,2045,10.364,Medium variant
170,2046,10.28,Medium variant
170,2047,10.199,Medium variant
170,2048,10.123,Medium variant
170,2049,10.05,Medium variant
170,2050,9.98,Medium variant
170,2051,9.915,Medium variant
170,2052,9.852,Medium variant
170,2053,9.792,Medium variant
170,2054,9.735,Medium variant
170,2055,9.681,Medium variant
170,2056,9.63,Medium variant
170,2057,9.581,Medium variant
170,2058,9.534,Medium variant
170,2059,9.49,Medium variant
170,2060,9.449,Medium variant
170,2061,9.409,Medium variant
170,2062,9.372,Medium variant
170,2063,9.337,Medium variant
170,2064,9.304,Medium variant
170,2065,9.273,Medium variant
170,2066,9.244,Medium variant
170,2067,9.217,Medium variant
170,2068,9.193,Medium variant
170,2069,9.171,Medium variant
170,2070,9.151,Medium variant
170,2071,9.133,Medium variant
170,2072,9.117,Medium variant
170,2073,9.103,Medium variant
170,2074,9.09,Medium variant
170,2075,9.078,Medium variant
170,2076,9.067,Medium variant
170,2077,9.057,Medium variant
170,2078,9.048,Medium variant
170,2079,9.04,Medium variant
170,2080,9.032,Medium variant
170,2081,9.026,Medium variant
170,2082,9.019,Medium variant
170,2083,9.014,Medium variant
170,2084,9.009,Medium variant
170,2085,9.005,Medium variant
170,2086,9.001,Medium variant
170,2087,8.998,Medium variant
170,2088,8.996,Medium variant
170,2089,8.994,Medium variant
170,2090,8.992,Medium variant
170,2091,8.991,Medium variant
170,2092,8.991,Medium variant
170,2093,8.992,Medium variant
170,2094,8.994,Medium variant
170,2095,8.997,Medium variant
170,2096,9.001,Medium variant
170,2097,9.006,Medium variant
170,2098,9.012,Medium variant
170,2099,9.019,Medium variant
218,2015,20.487,Medium variant
218,2016,20.187,Medium variant
218,2017,19.883,Medium variant
218,2018,19.577,Medium variant
218,2019,19.271,Medium variant
218,2020,18.967,Medium variant
218,2021,18.667,Medium variant
218,2022,18.373,Medium variant
218,2023,18.085,Medium variant
218,2024,17.804,Medium variant
218,2025,17.532,Medium variant
218,2026,17.269,Medium variant
218,2027,17.013,Medium variant
218,2028,16.765,Medium variant
218,2029,16.523,Medium variant
218,2030,16.288,Medium variant
218,2031,16.06,Medium variant
218,2032,15.839,Medium variant
218,2033,15.624,Medium variant
218,2034,15.416,Medium variant
218,2035,15.214,Medium variant
218,2036,15.017,Medium variant
218,2037,14.824,Medium variant
218,2038,14.636,Medium variant
218,2039,14.451,Medium variant
218,2040,14.271,Medium variant
218,2041,14.094,Medium variant
218,2042,13.921,Medium variant
218,2043,13.753,Medium variant
218,2044,13.589,Medium variant
218,2045,13.43,Medium variant
218,2046,13.274,Medium variant
218,2047,13.121,Medium variant
218,2048,12.972,Medium variant
218,2049,12.826,Medium variant
218,2050,12.683,Medium variant
218,2051,12.544,Medium variant
218,2052,12.408,Medium variant
218,2053,12.277,Medium variant
218,2054,12.149,Medium variant
218,2055,12.026,Medium variant
218,2056,11.906,Medium variant
218,2057,11.791,Medium variant
218,2058,11.678,Medium variant
218,2059,11.57,Medium variant
218,2060,11.465,Medium variant
218,2061,11.364,Medium variant
218,2062,11.267,Medium variant
218,2063,11.174,Medium variant
218,2064,11.085,Medium variant
218,2065,10.999,Medium variant
218,2066,10.916,Medium variant
218,2067,10.837,Medium variant
218,2068,10.759,Medium variant
218,2069,10.684,Medium variant
218,2070,10.612,Medium variant
218,2071,10.541,Medium variant
218,2072,10.474,Medium variant
218,2073,10.41,Medium variant
218,2074,10.348,Medium variant
218,2075,10.289,Medium variant
218,2076,10.231,Medium variant
218,2077,10.176,Medium variant
218,2078,10.122,Medium variant
218,2079,10.07,Medium variant
218,2080,10.018,Medium variant
218,2081,9.969,Medium variant
218,2082,9.92,Medium variant
218,2083,9.874,Medium variant
218,2084,9.829,Medium variant
218,2085,9.786,Medium variant
218,2086,9.746,Medium variant
218,2087,9.707,Medium variant
218,2088,9.669,Medium variant
218,2089,9.634,Medium variant
218,2090,9.6,Medium variant
218,2091,9.568,Medium variant
218,2092,9.537,Medium variant
218,2093,9.508,Medium variant
218,2094,9.48,Medium variant
218,2095,9.454,Medium variant
218,2096,9.429,Medium variant
218,2097,9.405,Medium variant
218,2098,9.383,Medium variant
218,2099,9.362,Medium variant
254,2015,24.846,Medium variant
254,2016,24.375,Medium variant
254,2017,23.942,Medium variant
254,2018,23.549,Medium variant
254,2019,23.203,Medium variant
254,2020,22.906,Medium variant
254,2021,22.656,Medium variant
254,2022,22.443,Medium variant
254,2023,22.254,Medium variant
254,2024,22.084,Medium variant
254,2025,21.927,Medium variant
254,2026,21.779,Medium variant
254,2027,21.636,Medium variant
254,2028,21.497,Medium variant
254,2029,21.357,Medium variant
254,2030,21.211,Medium variant
254,2031,21.058,Medium variant
254,2032,20.899,Medium variant
254,2033,20.734,Medium variant
254,2034,20.562,Medium variant
254,2035,20.382,Medium variant
254,2036,20.193,Medium variant
254,2037,19.997,Medium variant
254,2038,19.795,Medium variant
254,2039,19.588,Medium variant
254,2040,19.376,Medium variant
254,2041,19.161,Medium variant
254,2042,18.944,Medium variant
254,2043,18.727,Medium variant
254,2044,18.51,Medium variant
254,2045,18.297,Medium variant
254,2046,18.088,Medium variant
254,2047,17.883,Medium variant
254,2048,17.685,Medium variant
254,2049,17.493,Medium variant
254,2050,17.31,Medium variant
254,2051,17.136,Medium variant
254,2052,16.97,Medium variant
254,2053,16.812,Medium variant
254,2054,16.661,Medium variant
254,2055,16.518,Medium variant
254,2056,16.382,Medium variant
254,2057,16.252,Medium variant
254,2058,16.127,Medium variant
254,2059,16.005,Medium variant
254,2060,15.886,Medium variant
254,2061,15.768,Medium variant
254,2062,15.651,Medium variant
254,2063,15.534,Medium variant
254,2064,15.417,Medium variant
254,2065,15.299,Medium variant
254,2066,15.179,Medium variant
254,2067,15.058,Medium variant
254,2068,14.935,Medium variant
254,2069,14.811,Medium variant
254,2070,14.686,Medium variant
254,2071,14.558,Medium variant
254,2072,14.429,Medium variant
254,2073,14.299,Medium variant
254,2074,14.168,Medium variant
254,2075,14.037,Medium variant
254,2076,13.908,Medium variant
254,2077,13.781,Medium variant
254,2078,13.656,Medium variant
254,2079,13.535,Medium variant
254,2080,13.418,Medium variant
254,2081,13.305,Medium variant
254,2082,13.196,Medium variant
254,2083,13.091,Medium variant
254,2084,12.989,Medium variant
254,2085,12.89,Medium variant
254,2086,12.794,Medium variant
254,2087,12.701,Medium variant
254,2088,12.611,Medium variant
254,2089,12.524,Medium variant
254,2090,12.438,Medium variant
254,2091,12.356,Medium variant
254,2092,12.275,Medium variant
254,2093,12.197,Medium variant
254,2094,12.121,Medium variant
254,2095,12.048,Medium variant
254,2096,11.977,Medium variant
254,2097,11.909,Medium variant
254,2098,11.843,Medium variant
254,2099,11.78,Medium variant
328,2015,19.288,Medium variant
328,2016,19.524,Medium variant
328,2017,19.746,Medium variant
328,2018,19.928,Medium variant
328,2019,20.048,Medium variant
328,2020,20.088,Medium variant
328,2021,20.039,Medium variant
328,2022,19.914,Medium variant
328,2023,19.727,Medium variant
328,2024,19.486,Medium variant
328,2025,19.196,Medium variant
328,2026,18.867,Medium variant
328,2027,18.512,Medium variant
328,2028,18.143,Medium variant
328,2029,17.773,Medium variant
328,2030,17.411,Medium variant
328,2031,17.065,Medium variant
328,2032,16.734,Medium variant
328,2033,16.421,Medium variant
328,2034,16.129,Medium variant
328,2035,15.862,Medium variant
328,2036,15.623,Medium variant
328,2037,15.407,Medium variant
328,2038,15.214,Medium variant
328,2039,15.041,Medium variant
328,2040,14.89,Medium variant
328,2041,14.761,Medium variant
328,2042,14.651,Medium variant
328,2043,14.557,Medium variant
328,2044,14.475,Medium variant
328,2045,14.401,Medium variant
328,2046,14.33,Medium variant
328,2047,14.259,Medium variant
328,2048,14.184,Medium variant
328,2049,14.103,Medium variant
328,2050,14.012,Medium variant
328,2051,13.91,Medium variant
328,2052,13.799,Medium variant
328,2053,13.681,Medium variant
328,2054,13.556,Medium variant
328,2055,13.425,Medium variant
328,2056,13.288,Medium variant
328,2057,13.147,Medium variant
328,2058,13.003,Medium variant
328,2059,12.859,Medium variant
328,2060,12.716,Medium variant
328,2061,12.574,Medium variant
328,2062,12.435,Medium variant
328,2063,12.299,Medium variant
328,2064,12.168,Medium variant
328,2065,12.044,Medium variant
328,2066,11.926,Medium variant
328,2067,11.817,Medium variant
328,2068,11.715,Medium variant
328,2069,11.62,Medium variant
328,2070,11.535,Medium variant
328,2071,11.457,Medium variant
328,2072,11.387,Medium variant
328,2073,11.324,Medium variant
328,2074,11.267,Medium variant
328,2075,11.214,Medium variant
328,2076,11.167,Medium variant
328,2077,11.124,Medium variant
328,2078,11.084,Medium variant
328,2079,11.046,Medium variant
328,2080,11.009,Medium variant
328,2081,10.973,Medium variant
328,2082,10.937,Medium variant
328,2083,10.901,Medium variant
328,2084,10.864,Medium variant
328,2085,10.825,Medium variant
328,2086,10.783,Medium variant
328,2087,10.739,Medium variant
328,2088,10.692,Medium variant
328,2089,10.644,Medium variant
328,2090,10.593,Medium variant
328,2091,10.542,Medium variant
328,2092,10.49,Medium variant
328,2093,10.439,Medium variant
328,2094,10.389,Medium variant
328,2095,10.34,Medium variant
328,2096,10.292,Medium variant
328,2097,10.245,Medium variant
328,2098,10.2,Medium variant
328,2099,10.157,Medium variant
600,2015,21.167,Medium variant
600,2016,20.975,Medium variant
600,2017,20.779,Medium variant
600,2018,20.569,Medium variant
600,2019,20.339,Medium variant
600,2020,20.086,Medium variant
600,2021,19.811,Medium variant
600,2022,19.521,Medium variant
600,2023,19.223,Medium variant
600,2024,18.92,Medium variant
600,2025,18.617,Medium variant
600,2026,18.314,Medium variant
600,2027,18.014,Medium variant
600,2028,17.719,Medium variant
600,2029,17.431,Medium variant
600,2030,17.152,Medium variant
600,2031,16.883,Medium variant
600,2032,16.624,Medium variant
600,2033,16.374,Medium variant
600,2034,16.135,Medium variant
600,2035,15.906,Medium variant
600,2036,15.688,Medium variant
600,2037,15.482,Medium variant
600,2038,15.287,Medium variant
600,2039,15.101,Medium variant
600,2040,14.925,Medium variant
600,2041,14.758,Medium variant
600,2042,14.598,Medium variant
600,2043,14.446,Medium variant
600,2044,14.298,Medium variant
600,2045,14.154,Medium variant
600,2046,14.013,Medium variant
600,2047,13.874,Medium variant
600,2048,13.736,Medium variant
600,2049,13.598,Medium variant
600,2050,13.461,Medium variant
600,2051,13.324,Medium variant
600,2052,13.187,Medium variant
600,2053,13.051,Medium variant
600,2054,12.917,Medium variant
600,2055,12.784,Medium variant
600,2056,12.655,Medium variant
600,2057,12.528,Medium variant
600,2058,12.405,Medium variant
600,2059,12.286,Medium variant
600,2060,12.171,Medium variant
600,2061,12.061,Medium variant
600,2062,11.955,Medium variant
600,2063,11.853,Medium variant
600,2064,11.755,Medium variant
600,2065,11.66,Medium variant
600,2066,11.57,Medium variant
600,2067,11.483,Medium variant
600,2068,11.4,Medium variant
600,2069,11.321,Medium variant
600,2070,11.243,Medium variant
600,2071,11.167,Medium variant
600,2072,11.093,Medium variant
600,2073,11.02,Medium variant
600,2074,10.949,Medium variant
600,2075,10.879,Medium variant
600,2076,10.811,Medium variant
600,2077,10.745,Medium variant
600,2078,10.683,Medium variant
600,2079,10.624,Medium variant
600,2080,10.569,Medium variant
600,2081,10.518,Medium variant
600,2082,10.47,Medium variant
600,2083,10.425,Medium variant
600,2084,10.383,Medium variant
600,2085,10.342,Medium variant
600,2086,10.304,Medium variant
600,2087,10.267,Medium variant
600,2088,10.231,Medium variant
600,2089,10.196,Medium variant
600,2090,10.162,Medium variant
600,2091,10.128,Medium variant
600,2092,10.095,Medium variant
600,2093,10.063,Medium variant
600,2094,10.032,Medium variant
600,2095,10.002,Medium variant
600,2096,9.973,Medium variant
600,2097,9.946,Medium variant
600,2098,9.919,Medium variant
600,2099,9.893,Medium variant
604,2015,19.6,Medium variant
604,2016,19.262,Medium variant
604,2017,18.914,Medium variant
604,2018,18.568,Medium variant
604,2019,18.229,Medium variant
604,2020,17.902,Medium variant
604,2021,17.586,Medium variant
604,2022,17.279,Medium variant
604,2023,16.979,Medium variant
604,2024,16.687,Medium variant
604,2025,16.404,Medium variant
604,2026,16.132,Medium variant
604,2027,15.871,Medium variant
604,2028,15.621,Medium variant
604,2029,15.382,Medium variant
604,2030,15.156,Medium variant
604,2031,14.941,Medium variant
604,2032,14.736,Medium variant
604,2033,14.541,Medium variant
604,2034,14.355,Medium variant
604,2035,14.176,Medium variant
604,2036,14.003,Medium variant
604,2037,13.836,Medium variant
