country_code,reference_date_1_january_31_december,births_thousands,variant
170,2038,601.685,Medium variant
170,2039,597.001,Medium variant
170,2040,592.376,Medium variant
170,2041,587.781,Medium variant
170,2042,583.204,Medium variant
170,2043,578.637,Medium variant
170,2044,574.082,Medium variant
170,2045,569.55,Medium variant
170,2046,565.061,Medium variant
170,2047,560.645,Medium variant
170,2048,556.32,Medium variant
170,2049,552.096,Medium variant
170,2050,547.973,Medium variant
170,2051,543.944,Medium variant
170,2052,539.993,Medium variant
170,2053,536.108,Medium variant
170,2054,532.285,Medium variant
170,2055,528.524,Medium variant
170,2056,524.829,Medium variant
170,2057,521.206,Medium variant
170,2058,517.656,Medium variant
170,2059,514.177,Medium variant
170,2060,510.764,Medium variant
170,2061,507.412,Medium variant
170,2062,504.114,Medium variant
170,2063,500.868,Medium variant
170,2064,497.674,Medium variant
170,2065,494.535,Medium variant
170,2066,491.46,Medium variant
170,2067,488.454,Medium variant
170,2068,485.521,Medium variant
170,2069,482.656,Medium variant
170,2070,479.857,Medium variant
170,2071,477.117,Medium variant
170,2072,474.427,Medium variant
170,2073,471.775,Medium variant
170,2074,469.154,Medium variant
170,2075,466.553,Medium variant
170,2076,463.968,Medium variant
170,2077,461.397,Medium variant
170,2078,458.839,Medium variant
170,2079,456.293,Medium variant
170,2080,453.759,Medium variant
170,2081,451.237,Medium variant
170,2082,448.734,Medium variant
170,2083,446.252,Medium variant
170,2084,443.794,Medium variant
170,2085,441.359,Medium variant
170,2086,438.943,Medium variant
170,2087,436.547,Medium variant
170,2088,434.174,Medium variant
170,2089,431.826,Medium variant
170,2090,429.511,Medium variant
170,2091,427.235,Medium variant
170,2092,425.003,Medium variant
170,2093,422.82,Medium variant
170,2094,420.691,Medium variant
170,2095,418.617,Medium variant
170,2096,416.6,Medium variant
170,2097,414.641,Medium variant
170,2098,412.739,Medium variant
170,2099,410.895,Medium variant
174,1950,6.964,Estimates
174,1951,7.128,Estimates
174,1952,7.445,Estimates
174,1953,7.738,Estimates
174,1954,8.008,Estimates
174,1955,8.254,Estimates
174,1956,8.476,Estimates
174,1957,8.676,Estimates
174,1958,8.855,Estimates
174,1959,9.015,Estimates
174,1960,9.158,Estimates
174,1961,9.288,Estimates
174,1962,9.409,Estimates
174,1963,9.527,Estimates
174,1964,9.648,Estimates
174,1965,9.772,Estimates
174,1966,9.9,Estimates
174,1967,10.033,Estimates
174,1968,10.175,Estimates
174,1969,10.333,Estimates
174,1970,10.517,Estimates
174,1971,10.737,Estimates
174,1972,10.998,Estimates
174,1973,11.303,Estimates
174,1974,11.653,Estimates
174,1975,12.047,Estimates
174,1976,12.484,Estimates
174,1977,12.954,Estimates
174,1978,13.445,Estimates
174,1979,13.943,Estimates
174,1980,14.436,Estimates
174,1981,14.911,Estimates
174,1982,15.361,Estimates
174,1983,15.779,Estimates
174,1984,16.161,Estimates
174,1985,16.5,Estimates
174,1986,16.794,Estimates
174,1987,17.053,Estimates
174,1988,17.285,Estimates
174,1989,17.499,Estimates
174,1990,17.706,Estimates
174,1991,17.915,Estimates
174,1992,18.135,Estimates
174,1993,18.372,Estimates
174,1994,18.632,Estimates
174,1995,18.918,Estimates
174,1996,19.229,Estimates
174,1997,19.561,Estimates
174,1998,19.907,Estimates
174,1999,20.266,Estimates
174,2000,20.638,Estimates
174,2001,21.022,Estimates
174,2002,21.418,Estimates
174,2003,21.824,Estimates
174,2004,22.237,Estimates
174,2005,22.656,Estimates
174,2006,23.082,Estimates
174,2007,23.512,Estimates
174,2008,23.942,Estimates
174,2009,24.366,Estimates
174,2010,24.773,Estimates
174,2011,25.156,Estimates
174,2012,25.51,Estimates
174,2013,25.832,Estimates
174,2014,26.12,Estimates
174,2015,26.375,Estimates
174,2015,26.375,Medium variant
174,2016,26.6,Medium variant
174,2017,26.803,Medium variant
174,2018,26.991,Medium variant
174,2019,27.169,Medium variant
174,2020,27.343,Medium variant
174,2021,27.513,Medium variant
174,2022,27.682,Medium variant
174,2023,27.85,Medium variant
174,2024,28.021,Medium variant
174,2025,28.198,Medium variant
174,2026,28.382,Medium variant
174,2027,28.573,Medium variant
174,2028,28.772,Medium variant
174,2029,28.977,Medium variant
174,2030,29.19,Medium variant
174,2031,29.409,Medium variant
174,2032,29.633,Medium variant
174,2033,29.86,Medium variant
174,2034,30.087,Medium variant
174,2035,30.311,Medium variant
174,2036,30.533,Medium variant
174,2037,30.75,Medium variant
174,2038,30.96,Medium variant
174,2039,31.161,Medium variant
174,2040,31.35,Medium variant
174,2041,31.526,Medium variant
174,2042,31.689,Medium variant
174,2043,31.837,Medium variant
174,2044,31.971,Medium variant
174,2045,32.092,Medium variant
174,2046,32.2,Medium variant
174,2047,32.296,Medium variant
174,2048,32.384,Medium variant
174,2049,32.463,Medium variant
174,2050,32.534,Medium variant
174,2051,32.598,Medium variant
174,2052,32.653,Medium variant
174,2053,32.702,Medium variant
174,2054,32.745,Medium variant
174,2055,32.784,Medium variant
174,2056,32.821,Medium variant
174,2057,32.857,Medium variant
174,2058,32.892,Medium variant
174,2059,32.927,Medium variant
174,2060,32.962,Medium variant
174,2061,32.996,Medium variant
174,2062,33.029,Medium variant
174,2063,33.058,Medium variant
174,2064,33.083,Medium variant
174,2065,33.103,Medium variant
174,2066,33.117,Medium variant
174,2067,33.126,Medium variant
174,2068,33.128,Medium variant
174,2069,33.123,Medium variant
174,2070,33.11,Medium variant
174,2071,33.088,Medium variant
174,2072,33.057,Medium variant
174,2073,33.017,Medium variant
174,2074,32.967,Medium variant
174,2075,32.909,Medium variant
174,2076,32.842,Medium variant
174,2077,32.768,Medium variant
174,2078,32.687,Medium variant
174,2079,32.601,Medium variant
174,2080,32.511,Medium variant
174,2081,32.418,Medium variant
174,2082,32.322,Medium variant
174,2083,32.223,Medium variant
174,2084,32.123,Medium variant
174,2085,32.022,Medium variant
174,2086,31.921,Medium variant
174,2087,31.818,Medium variant
174,2088,31.714,Medium variant
174,2089,31.61,Medium variant
174,2090,31.505,Medium variant
174,2091,31.4,Medium variant
174,2092,31.295,Medium variant
174,2093,31.19,Medium variant
174,2094,31.085,Medium variant
174,2095,30.98,Medium variant
174,2096,30.876,Medium variant
174,2097,30.771,Medium variant
174,2098,30.667,Medium variant
174,2099,30.564,Medium variant
175,1950,0.639,Estimates
175,1951,0.653,Estimates
175,1952,0.684,Estimates
175,1953,0.718,Estimates
175,1954,0.756,Estimates
175,1955,0.798,Estimates
175,1956,0.843,Estimates
175,1957,0.893,Estimates
175,1958,0.946,Estimates
175,1959,1.002,Estimates
175,1960,1.061,Estimates
175,1961,1.123,Estimates
175,1962,1.187,Estimates
175,1963,1.253,Estimates
175,1964,1.32,Estimates
175,1965,1.389,Estimates
175,1966,1.459,Estimates
175,1967,1.53,Estimates
175,1968,1.604,Estimates
175,1969,1.679,Estimates
175,1970,1.758,Estimates
175,1971,1.841,Estimates
175,1972,1.928,Estimates
175,1973,2.021,Estimates
175,1974,2.118,Estimates
175,1975,2.219,Estimates
175,1976,2.32,Estimates
175,1977,2.421,Estimates
175,1978,2.522,Estimates
175,1979,2.622,Estimates
175,1980,2.726,Estimates
175,1981,2.837,Estimates
175,1982,2.959,Estimates
175,1983,3.091,Estimates
175,1984,3.23,Estimates
175,1985,3.366,Estimates
175,1986,3.489,Estimates
175,1987,3.593,Estimates
175,1988,3.675,Estimates
175,1989,3.739,Estimates
175,1990,3.795,Estimates
175,1991,3.858,Estimates
175,1992,3.94,Estimates
175,1993,4.053,Estimates
175,1994,4.199,Estimates
175,1995,4.376,Estimates
175,1996,4.58,Estimates
175,1997,4.798,Estimates
175,1998,5.021,Estimates
175,1999,5.242,Estimates
175,2000,5.463,Estimates
175,2001,5.686,Estimates
175,2002,5.914,Estimates
175,2003,6.146,Estimates
175,2004,6.374,Estimates
175,2005,6.588,Estimates
175,2006,6.775,Estimates
175,2007,6.926,Estimates
175,2008,7.037,Estimates
175,2009,7.108,Estimates
175,2010,7.145,Estimates
175,2011,7.156,Estimates
175,2012,7.153,Estimates
175,2013,7.149,Estimates
175,2014,7.151,Estimates
175,2015,7.165,Estimates
175,2015,7.165,Medium variant
175,2016,7.193,Medium variant
175,2017,7.231,Medium variant
175,2018,7.278,Medium variant
175,2019,7.334,Medium variant
175,2020,7.399,Medium variant
175,2021,7.474,Medium variant
175,2022,7.556,Medium variant
175,2023,7.644,Medium variant
175,2024,7.737,Medium variant
175,2025,7.834,Medium variant
175,2026,7.933,Medium variant
175,2027,8.033,Medium variant
175,2028,8.134,Medium variant
175,2029,8.232,Medium variant
175,2030,8.327,Medium variant
175,2031,8.418,Medium variant
175,2032,8.503,Medium variant
175,2033,8.583,Medium variant
175,2034,8.656,Medium variant
175,2035,8.721,Medium variant
175,2036,8.777,Medium variant
175,2037,8.826,Medium variant
175,2038,8.867,Medium variant
175,2039,8.901,Medium variant
175,2040,8.927,Medium variant
175,2041,8.946,Medium variant
175,2042,8.959,Medium variant
175,2043,8.965,Medium variant
175,2044,8.967,Medium variant
175,2045,8.965,Medium variant
175,2046,8.959,Medium variant
175,2047,8.952,Medium variant
175,2048,8.943,Medium variant
175,2049,8.934,Medium variant
175,2050,8.925,Medium variant
175,2051,8.916,Medium variant
175,2052,8.908,Medium variant
175,2053,8.9,Medium variant
175,2054,8.892,Medium variant
175,2055,8.885,Medium variant
175,2056,8.879,Medium variant
175,2057,8.874,Medium variant
175,2058,8.87,Medium variant
175,2059,8.865,Medium variant
175,2060,8.861,Medium variant
175,2061,8.855,Medium variant
175,2062,8.848,Medium variant
175,2063,8.838,Medium variant
175,2064,8.827,Medium variant
175,2065,8.812,Medium variant
175,2066,8.795,Medium variant
175,2067,8.775,Medium variant
175,2068,8.754,Medium variant
175,2069,8.729,Medium variant
175,2070,8.703,Medium variant
175,2071,8.674,Medium variant
175,2072,8.642,Medium variant
175,2073,8.609,Medium variant
175,2074,8.573,Medium variant
175,2075,8.536,Medium variant
175,2076,8.498,Medium variant
175,2077,8.46,Medium variant
175,2078,8.423,Medium variant
175,2079,8.387,Medium variant
175,2080,8.351,Medium variant
175,2081,8.317,Medium variant
175,2082,8.285,Medium variant
175,2083,8.252,Medium variant
175,2084,8.221,Medium variant
175,2085,8.19,Medium variant
175,2086,8.16,Medium variant
175,2087,8.129,Medium variant
175,2088,8.099,Medium variant
175,2089,8.069,Medium variant
175,2090,8.039,Medium variant
175,2091,8.009,Medium variant
175,2092,7.98,Medium variant
175,2093,7.951,Medium variant
175,2094,7.922,Medium variant
175,2095,7.894,Medium variant
175,2096,7.866,Medium variant
175,2097,7.839,Medium variant
175,2098,7.812,Medium variant
175,2099,7.786,Medium variant
178,1950,34.663,Estimates
178,1951,34.97,Estimates
178,1952,35.619,Estimates
178,1953,36.334,Estimates
178,1954,37.117,Estimates
178,1955,37.967,Estimates
178,1956,38.883,Estimates
178,1957,39.865,Estimates
178,1958,40.911,Estimates
178,1959,42.019,Estimates
178,1960,43.186,Estimates
178,1961,44.409,Estimates
178,1962,45.685,Estimates
178,1963,47.014,Estimates
178,1964,48.397,Estimates
178,1965,49.84,Estimates
178,1966,51.354,Estimates
178,1967,52.944,Estimates
178,1968,54.608,Estimates
178,1969,56.34,Estimates
178,1970,58.138,Estimates
178,1971,60.002,Estimates
178,1972,61.915,Estimates
178,1973,63.856,Estimates
178,1974,65.798,Estimates
178,1975,67.706,Estimates
178,1976,69.545,Estimates
178,1977,71.298,Estimates
178,1978,72.959,Estimates
178,1979,74.526,Estimates
178,1980,76.006,Estimates
178,1981,77.412,Estimates
178,1982,78.78,Estimates
178,1983,80.147,Estimates
178,1984,81.543,Estimates
178,1985,82.983,Estimates
178,1986,84.47,Estimates
178,1987,86.014,Estimates
178,1988,87.635,Estimates
178,1989,89.369,Estimates
178,1990,91.271,Estimates
178,1991,93.397,Estimates
178,1992,95.768,Estimates
178,1993,98.387,Estimates
178,1994,101.239,Estimates
178,1995,104.288,Estimates
178,1996,107.482,Estimates
178,1997,110.753,Estimates
178,1998,114.048,Estimates
178,1999,117.334,Estimates
178,2000,120.605,Estimates
178,2001,123.873,Estimates
178,2002,127.17,Estimates
178,2003,130.514,Estimates
178,2004,133.895,Estimates
178,2005,137.321,Estimates
178,2006,140.799,Estimates
178,2007,144.305,Estimates
178,2008,147.8,Estimates
178,2009,151.234,Estimates
178,2010,154.514,Estimates
178,2011,157.538,Estimates
178,2012,160.266,Estimates
178,2013,162.698,Estimates
178,2014,164.868,Estimates
178,2015,166.85,Estimates
178,2015,166.85,Medium variant
178,2016,168.746,Medium variant
178,2017,170.683,Medium variant
178,2018,172.773,Medium variant
178,2019,175.083,Medium variant
178,2020,177.658,Medium variant
178,2021,180.509,Medium variant
178,2022,183.58,Medium variant
178,2023,186.822,Medium variant
178,2024,190.215,Medium variant
178,2025,193.748,Medium variant
178,2026,197.411,Medium variant
178,2027,201.183,Medium variant
178,2028,205.034,Medium variant
178,2029,208.925,Medium variant
178,2030,212.825,Medium variant
178,2031,216.708,Medium variant
178,2032,220.555,Medium variant
178,2033,224.34,Medium variant
178,2034,228.036,Medium variant
178,2035,231.614,Medium variant
178,2036,235.054,Medium variant
178,2037,238.358,Medium variant
178,2038,241.535,Medium variant
178,2039,244.588,Medium variant
178,2040,247.522,Medium variant
178,2041,250.344,Medium variant
178,2042,253.077,Medium variant
178,2043,255.748,Medium variant
178,2044,258.382,Medium variant
178,2045,261.007,Medium variant
178,2046,263.643,Medium variant
178,2047,266.303,Medium variant
178,2048,268.995,Medium variant
178,2049,271.726,Medium variant
178,2050,274.5,Medium variant
178,2051,277.314,Medium variant
178,2052,280.152,Medium variant
178,2053,282.999,Medium variant
178,2054,285.843,Medium variant
178,2055,288.684,Medium variant
178,2056,291.524,Medium variant
178,2057,294.358,Medium variant
178,2058,297.174,Medium variant
178,2059,299.955,Medium variant
178,2060,302.675,Medium variant
178,2061,305.311,Medium variant
178,2062,307.846,Medium variant
178,2063,310.269,Medium variant
178,2064,312.571,Medium variant
178,2065,314.752,Medium variant
178,2066,316.819,Medium variant
178,2067,318.789,Medium variant
178,2068,320.681,Medium variant
178,2069,322.502,Medium variant
178,2070,324.257,Medium variant
178,2071,325.949,Medium variant
178,2072,327.577,Medium variant
178,2073,329.142,Medium variant
178,2074,330.652,Medium variant
178,2075,332.113,Medium variant
178,2076,333.531,Medium variant
178,2077,334.91,Medium variant
178,2078,336.253,Medium variant
178,2079,337.565,Medium variant
178,2080,338.852,Medium variant
178,2081,340.121,Medium variant
178,2082,341.368,Medium variant
178,2083,342.586,Medium variant
178,2084,343.762,Medium variant
178,2085,344.879,Medium variant
178,2086,345.918,Medium variant
178,2087,346.863,Medium variant
178,2088,347.706,Medium variant
178,2089,348.441,Medium variant
178,2090,349.073,Medium variant
178,2091,349.613,Medium variant
178,2092,350.072,Medium variant
178,2093,350.46,Medium variant
178,2094,350.79,Medium variant
178,2095,351.066,Medium variant
178,2096,351.292,Medium variant
178,2097,351.47,Medium variant
178,2098,351.601,Medium variant
178,2099,351.684,Medium variant
180,1950,567.573,Estimates
180,1951,573.335,Estimates
180,1952,585.305,Estimates
180,1953,598.166,Estimates
180,1954,611.918,Estimates
180,1955,626.561,Estimates
180,1956,642.093,Estimates
180,1957,658.504,Estimates
180,1958,675.78,Estimates
180,1959,693.898,Estimates
180,1960,712.827,Estimates
180,1961,732.523,Estimates
180,1962,752.929,Estimates
180,1963,773.976,Estimates
180,1964,795.588,Estimates
180,1965,817.648,Estimates
180,1966,840.044,Estimates
180,1967,862.755,Estimates
180,1968,885.807,Estimates
180,1969,909.257,Estimates
180,1970,933.153,Estimates
180,1971,957.56,Estimates
180,1972,982.636,Estimates
180,1973,1008.574,Estimates
180,1974,1035.559,Estimates
180,1975,1063.776,Estimates
180,1976,1093.37,Estimates
180,1977,1124.415,Estimates
180,1978,1156.981,Estimates
180,1979,1191.151,Estimates
180,1980,1226.851,Estimates
180,1981,1263.914,Estimates
180,1982,1302.271,Estimates
180,1983,1341.991,Estimates
180,1984,1383.286,Estimates
180,1985,1426.669,Estimates
180,1986,1472.753,Estimates
180,1987,1521.852,Estimates
180,1988,1574.007,Estimates
180,1989,1629.012,Estimates
180,1990,1686.475,Estimates
180,1991,1745.842,Estimates
180,1992,1806.336,Estimates
180,1993,1867.225,Estimates
180,1994,1927.995,Estimates
180,1995,1988.194,Estimates
180,1996,2047.574,Estimates
180,1997,2106.315,Estimates
180,1998,2164.632,Estimates
180,1999,2222.606,Estimates
180,2000,2280.416,Estimates
180,2001,2338.309,Estimates
180,2002,2396.578,Estimates
180,2003,2455.468,Estimates
180,2004,2515.121,Estimates
180,2005,2575.596,Estimates
180,2006,2636.851,Estimates
180,2007,2698.744,Estimates
180,2008,2761.176,Estimates
180,2009,2824.147,Estimates
180,2010,2887.754,Estimates
180,2011,2952.128,Estimates
