country_code,reference_date_1_january_31_december,female_deaths,variant
756,2030,39.235,Medium variant
756,2031,39.769,Medium variant
756,2032,40.328,Medium variant
756,2033,40.905,Medium variant
756,2034,41.499,Medium variant
756,2035,42.104,Medium variant
756,2036,42.721,Medium variant
756,2037,43.347,Medium variant
756,2038,43.981,Medium variant
756,2039,44.619,Medium variant
756,2040,45.257,Medium variant
756,2041,45.892,Medium variant
756,2042,46.523,Medium variant
756,2043,47.149,Medium variant
756,2044,47.769,Medium variant
756,2045,48.384,Medium variant
756,2046,48.996,Medium variant
756,2047,49.608,Medium variant
756,2048,50.22,Medium variant
756,2049,50.831,Medium variant
756,2050,51.445,Medium variant
756,2051,52.066,Medium variant
756,2052,52.69,Medium variant
756,2053,53.309,Medium variant
756,2054,53.91,Medium variant
756,2055,54.479,Medium variant
756,2056,54.999,Medium variant
756,2057,55.457,Medium variant
756,2058,55.842,Medium variant
756,2059,56.147,Medium variant
756,2060,56.365,Medium variant
756,2061,56.494,Medium variant
756,2062,56.543,Medium variant
756,2063,56.526,Medium variant
756,2064,56.453,Medium variant
756,2065,56.33,Medium variant
756,2066,56.162,Medium variant
756,2067,55.958,Medium variant
756,2068,55.734,Medium variant
756,2069,55.505,Medium variant
756,2070,55.292,Medium variant
756,2071,55.114,Medium variant
756,2072,54.977,Medium variant
756,2073,54.885,Medium variant
756,2074,54.842,Medium variant
756,2075,54.845,Medium variant
756,2076,54.887,Medium variant
756,2077,54.953,Medium variant
756,2078,55.026,Medium variant
756,2079,55.094,Medium variant
756,2080,55.147,Medium variant
756,2081,55.176,Medium variant
756,2082,55.18,Medium variant
756,2083,55.157,Medium variant
756,2084,55.105,Medium variant
756,2085,55.021,Medium variant
756,2086,54.905,Medium variant
756,2087,54.762,Medium variant
756,2088,54.598,Medium variant
756,2089,54.419,Medium variant
756,2090,54.231,Medium variant
756,2091,54.04,Medium variant
756,2092,53.85,Medium variant
756,2093,53.665,Medium variant
756,2094,53.487,Medium variant
756,2095,53.319,Medium variant
756,2096,53.161,Medium variant
756,2097,53.014,Medium variant
756,2098,52.879,Medium variant
756,2099,52.754,Medium variant
904,2015,1669.853,Medium variant
904,2016,1699.614,Medium variant
904,2017,1730.115,Medium variant
904,2018,1761.399,Medium variant
904,2019,1793.471,Medium variant
904,2020,1826.379,Medium variant
904,2021,1860.178,Medium variant
904,2022,1894.964,Medium variant
904,2023,1930.836,Medium variant
904,2024,1967.89,Medium variant
904,2025,2006.183,Medium variant
904,2026,2045.756,Medium variant
904,2027,2086.602,Medium variant
904,2028,2128.761,Medium variant
904,2029,2172.289,Medium variant
904,2030,2217.269,Medium variant
904,2031,2263.787,Medium variant
904,2032,2311.869,Medium variant
904,2033,2361.461,Medium variant
904,2034,2412.515,Medium variant
904,2035,2464.976,Medium variant
904,2036,2518.79,Medium variant
904,2037,2573.812,Medium variant
904,2038,2629.892,Medium variant
904,2039,2686.852,Medium variant
904,2040,2744.597,Medium variant
904,2041,2803.083,Medium variant
904,2042,2862.235,Medium variant
904,2043,2921.924,Medium variant
904,2044,2981.964,Medium variant
904,2045,3042.202,Medium variant
904,2046,3102.54,Medium variant
904,2047,3162.887,Medium variant
904,2048,3223.076,Medium variant
904,2049,3282.908,Medium variant
904,2050,3342.238,Medium variant
904,2051,3400.946,Medium variant
904,2052,3458.986,Medium variant
904,2053,3516.263,Medium variant
904,2054,3572.64,Medium variant
904,2055,3628.003,Medium variant
904,2056,3682.258,Medium variant
904,2057,3735.409,Medium variant
904,2058,3787.451,Medium variant
904,2059,3838.37,Medium variant
904,2060,3888.217,Medium variant
904,2061,3937.092,Medium variant
904,2062,3985.055,Medium variant
904,2063,4032.109,Medium variant
904,2064,4078.164,Medium variant
904,2065,4123.161,Medium variant
904,2066,4167.007,Medium variant
904,2067,4209.553,Medium variant
904,2068,4250.596,Medium variant
904,2069,4289.969,Medium variant
904,2070,4327.496,Medium variant
904,2071,4363.063,Medium variant
904,2072,4396.617,Medium variant
904,2073,4428.107,Medium variant
904,2074,4457.451,Medium variant
904,2075,4484.605,Medium variant
904,2076,4509.53,Medium variant
904,2077,4532.302,Medium variant
904,2078,4552.986,Medium variant
904,2079,4571.634,Medium variant
904,2080,4588.306,Medium variant
904,2081,4603.047,Medium variant
904,2082,4615.919,Medium variant
904,2083,4626.973,Medium variant
904,2084,4636.251,Medium variant
904,2085,4643.715,Medium variant
904,2086,4649.3,Medium variant
904,2087,4652.978,Medium variant
904,2088,4654.806,Medium variant
904,2089,4654.896,Medium variant
904,2090,4653.421,Medium variant
904,2091,4650.542,Medium variant
904,2092,4646.417,Medium variant
904,2093,4641.181,Medium variant
904,2094,4634.934,Medium variant
904,2095,4627.744,Medium variant
904,2096,4619.653,Medium variant
904,2097,4610.676,Medium variant
904,2098,4600.814,Medium variant
904,2099,4590.073,Medium variant
915,2015,150.595,Medium variant
915,2016,152.482,Medium variant
915,2017,154.416,Medium variant
915,2018,156.399,Medium variant
915,2019,158.409,Medium variant
915,2020,160.45,Medium variant
915,2021,162.528,Medium variant
915,2022,164.657,Medium variant
915,2023,166.85,Medium variant
915,2024,169.117,Medium variant
915,2025,171.453,Medium variant
915,2026,173.868,Medium variant
915,2027,176.345,Medium variant
915,2028,178.887,Medium variant
915,2029,181.501,Medium variant
915,2030,184.179,Medium variant
915,2031,186.926,Medium variant
915,2032,189.754,Medium variant
915,2033,192.649,Medium variant
915,2034,195.61,Medium variant
915,2035,198.63,Medium variant
915,2036,201.704,Medium variant
915,2037,204.819,Medium variant
915,2038,207.975,Medium variant
915,2039,211.16,Medium variant
915,2040,214.374,Medium variant
915,2041,217.634,Medium variant
915,2042,220.926,Medium variant
915,2043,224.255,Medium variant
915,2044,227.606,Medium variant
915,2045,230.961,Medium variant
915,2046,234.306,Medium variant
915,2047,237.634,Medium variant
915,2048,240.911,Medium variant
915,2049,244.118,Medium variant
915,2050,247.247,Medium variant
915,2051,250.273,Medium variant
915,2052,253.2,Medium variant
915,2053,256.017,Medium variant
915,2054,258.716,Medium variant
915,2055,261.298,Medium variant
915,2056,263.762,Medium variant
915,2057,266.114,Medium variant
915,2058,268.345,Medium variant
915,2059,270.444,Medium variant
915,2060,272.391,Medium variant
915,2061,274.162,Medium variant
915,2062,275.737,Medium variant
915,2063,277.12,Medium variant
915,2064,278.302,Medium variant
915,2065,279.299,Medium variant
915,2066,280.124,Medium variant
915,2067,280.808,Medium variant
915,2068,281.369,Medium variant
915,2069,281.829,Medium variant
915,2070,282.189,Medium variant
915,2071,282.447,Medium variant
915,2072,282.597,Medium variant
915,2073,282.654,Medium variant
915,2074,282.633,Medium variant
915,2075,282.579,Medium variant
915,2076,282.526,Medium variant
915,2077,282.498,Medium variant
915,2078,282.511,Medium variant
915,2079,282.573,Medium variant
915,2080,282.687,Medium variant
915,2081,282.838,Medium variant
915,2082,283.001,Medium variant
915,2083,283.131,Medium variant
915,2084,283.205,Medium variant
915,2085,283.182,Medium variant
915,2086,283.037,Medium variant
915,2087,282.754,Medium variant
915,2088,282.336,Medium variant
915,2089,281.776,Medium variant
915,2090,281.1,Medium variant
915,2091,280.322,Medium variant
915,2092,279.476,Medium variant
915,2093,278.58,Medium variant
915,2094,277.654,Medium variant
915,2095,276.712,Medium variant
915,2096,275.766,Medium variant
915,2097,274.811,Medium variant
915,2098,273.854,Medium variant
915,2099,272.892,Medium variant
28,2015,0.273,Medium variant
28,2016,0.276,Medium variant
28,2017,0.278,Medium variant
28,2018,0.281,Medium variant
28,2019,0.285,Medium variant
28,2020,0.288,Medium variant
28,2021,0.292,Medium variant
28,2022,0.297,Medium variant
28,2023,0.301,Medium variant
28,2024,0.306,Medium variant
28,2025,0.311,Medium variant
28,2026,0.316,Medium variant
28,2027,0.322,Medium variant
28,2028,0.329,Medium variant
28,2029,0.335,Medium variant
28,2030,0.343,Medium variant
28,2031,0.35,Medium variant
28,2032,0.358,Medium variant
28,2033,0.367,Medium variant
28,2034,0.376,Medium variant
28,2035,0.385,Medium variant
28,2036,0.395,Medium variant
28,2037,0.406,Medium variant
28,2038,0.417,Medium variant
28,2039,0.43,Medium variant
28,2040,0.442,Medium variant
28,2041,0.456,Medium variant
28,2042,0.469,Medium variant
28,2043,0.484,Medium variant
28,2044,0.498,Medium variant
28,2045,0.512,Medium variant
28,2046,0.526,Medium variant
28,2047,0.54,Medium variant
28,2048,0.553,Medium variant
28,2049,0.566,Medium variant
28,2050,0.579,Medium variant
28,2051,0.591,Medium variant
28,2052,0.601,Medium variant
28,2053,0.611,Medium variant
28,2054,0.62,Medium variant
28,2055,0.628,Medium variant
28,2056,0.635,Medium variant
28,2057,0.64,Medium variant
28,2058,0.644,Medium variant
28,2059,0.647,Medium variant
28,2060,0.649,Medium variant
28,2061,0.65,Medium variant
28,2062,0.65,Medium variant
28,2063,0.648,Medium variant
28,2064,0.646,Medium variant
28,2065,0.644,Medium variant
28,2066,0.641,Medium variant
28,2067,0.638,Medium variant
28,2068,0.636,Medium variant
28,2069,0.634,Medium variant
28,2070,0.632,Medium variant
28,2071,0.632,Medium variant
28,2072,0.632,Medium variant
28,2073,0.633,Medium variant
28,2074,0.635,Medium variant
28,2075,0.638,Medium variant
28,2076,0.641,Medium variant
28,2077,0.645,Medium variant
28,2078,0.649,Medium variant
28,2079,0.654,Medium variant
28,2080,0.658,Medium variant
28,2081,0.662,Medium variant
28,2082,0.666,Medium variant
28,2083,0.67,Medium variant
28,2084,0.674,Medium variant
28,2085,0.676,Medium variant
28,2086,0.679,Medium variant
28,2087,0.68,Medium variant
28,2088,0.682,Medium variant
28,2089,0.682,Medium variant
28,2090,0.682,Medium variant
28,2091,0.681,Medium variant
28,2092,0.681,Medium variant
28,2093,0.679,Medium variant
28,2094,0.678,Medium variant
28,2095,0.676,Medium variant
28,2096,0.674,Medium variant
28,2097,0.672,Medium variant
28,2098,0.67,Medium variant
28,2099,0.668,Medium variant
533,2015,0.429,Medium variant
533,2016,0.439,Medium variant
533,2017,0.448,Medium variant
533,2018,0.459,Medium variant
533,2019,0.469,Medium variant
533,2020,0.48,Medium variant
533,2021,0.491,Medium variant
533,2022,0.503,Medium variant
533,2023,0.515,Medium variant
533,2024,0.528,Medium variant
533,2025,0.541,Medium variant
533,2026,0.554,Medium variant
533,2027,0.567,Medium variant
533,2028,0.581,Medium variant
533,2029,0.594,Medium variant
533,2030,0.608,Medium variant
533,2031,0.622,Medium variant
533,2032,0.636,Medium variant
533,2033,0.65,Medium variant
533,2034,0.664,Medium variant
533,2035,0.678,Medium variant
533,2036,0.691,Medium variant
533,2037,0.705,Medium variant
533,2038,0.718,Medium variant
533,2039,0.73,Medium variant
533,2040,0.742,Medium variant
533,2041,0.753,Medium variant
533,2042,0.763,Medium variant
533,2043,0.771,Medium variant
533,2044,0.779,Medium variant
533,2045,0.786,Medium variant
533,2046,0.791,Medium variant
533,2047,0.795,Medium variant
533,2048,0.797,Medium variant
533,2049,0.799,Medium variant
533,2050,0.798,Medium variant
533,2051,0.797,Medium variant
533,2052,0.793,Medium variant
533,2053,0.789,Medium variant
533,2054,0.783,Medium variant
533,2055,0.776,Medium variant
533,2056,0.768,Medium variant
533,2057,0.76,Medium variant
533,2058,0.751,Medium variant
533,2059,0.742,Medium variant
533,2060,0.733,Medium variant
533,2061,0.724,Medium variant
533,2062,0.715,Medium variant
533,2063,0.706,Medium variant
533,2064,0.698,Medium variant
533,2065,0.689,Medium variant
533,2066,0.681,Medium variant
533,2067,0.674,Medium variant
533,2068,0.667,Medium variant
533,2069,0.661,Medium variant
533,2070,0.655,Medium variant
533,2071,0.65,Medium variant
533,2072,0.646,Medium variant
533,2073,0.643,Medium variant
533,2074,0.641,Medium variant
533,2075,0.639,Medium variant
533,2076,0.638,Medium variant
533,2077,0.637,Medium variant
533,2078,0.637,Medium variant
533,2079,0.638,Medium variant
533,2080,0.639,Medium variant
533,2081,0.64,Medium variant
533,2082,0.642,Medium variant
533,2083,0.643,Medium variant
533,2084,0.645,Medium variant
533,2085,0.646,Medium variant
533,2086,0.646,Medium variant
533,2087,0.646,Medium variant
533,2088,0.645,Medium variant
533,2089,0.644,Medium variant
533,2090,0.641,Medium variant
533,2091,0.638,Medium variant
533,2092,0.634,Medium variant
533,2093,0.63,Medium variant
533,2094,0.624,Medium variant
533,2095,0.618,Medium variant
533,2096,0.611,Medium variant
533,2097,0.603,Medium variant
533,2098,0.595,Medium variant
533,2099,0.585,Medium variant
44,2015,1.116,Medium variant
44,2016,1.146,Medium variant
44,2017,1.176,Medium variant
44,2018,1.207,Medium variant
44,2019,1.238,Medium variant
44,2020,1.27,Medium variant
44,2021,1.303,Medium variant
44,2022,1.336,Medium variant
44,2023,1.369,Medium variant
44,2024,1.403,Medium variant
44,2025,1.438,Medium variant
44,2026,1.474,Medium variant
44,2027,1.511,Medium variant
44,2028,1.549,Medium variant
44,2029,1.588,Medium variant
44,2030,1.628,Medium variant
44,2031,1.668,Medium variant
44,2032,1.709,Medium variant
44,2033,1.75,Medium variant
44,2034,1.791,Medium variant
44,2035,1.833,Medium variant
44,2036,1.876,Medium variant
44,2037,1.92,Medium variant
44,2038,1.965,Medium variant
44,2039,2.01,Medium variant
44,2040,2.056,Medium variant
44,2041,2.102,Medium variant
44,2042,2.149,Medium variant
44,2043,2.194,Medium variant
44,2044,2.239,Medium variant
44,2045,2.282,Medium variant
44,2046,2.324,Medium variant
44,2047,2.364,Medium variant
44,2048,2.404,Medium variant
44,2049,2.442,Medium variant
44,2050,2.478,Medium variant
44,2051,2.512,Medium variant
44,2052,2.544,Medium variant
44,2053,2.574,Medium variant
44,2054,2.602,Medium variant
44,2055,2.628,Medium variant
44,2056,2.652,Medium variant
44,2057,2.673,Medium variant
44,2058,2.693,Medium variant
44,2059,2.71,Medium variant
44,2060,2.727,Medium variant
44,2061,2.742,Medium variant
44,2062,2.755,Medium variant
44,2063,2.768,Medium variant
44,2064,2.781,Medium variant
44,2065,2.793,Medium variant
44,2066,2.806,Medium variant
44,2067,2.819,Medium variant
44,2068,2.832,Medium variant
44,2069,2.845,Medium variant
44,2070,2.86,Medium variant
44,2071,2.874,Medium variant
44,2072,2.889,Medium variant
44,2073,2.904,Medium variant
44,2074,2.919,Medium variant
44,2075,2.934,Medium variant
44,2076,2.949,Medium variant
44,2077,2.963,Medium variant
44,2078,2.976,Medium variant
44,2079,2.988,Medium variant
44,2080,2.999,Medium variant
44,2081,3.008,Medium variant
44,2082,3.014,Medium variant
44,2083,3.018,Medium variant
44,2084,3.019,Medium variant
44,2085,3.017,Medium variant
44,2086,3.013,Medium variant
44,2087,3.006,Medium variant
44,2088,2.997,Medium variant
44,2089,2.987,Medium variant
44,2090,2.975,Medium variant
44,2091,2.962,Medium variant
44,2092,2.948,Medium variant
44,2093,2.933,Medium variant
44,2094,2.917,Medium variant
44,2095,2.901,Medium variant
44,2096,2.884,Medium variant
44,2097,2.866,Medium variant
44,2098,2.847,Medium variant
44,2099,2.828,Medium variant
52,2015,1.506,Medium variant
52,2016,1.519,Medium variant
52,2017,1.532,Medium variant
52,2018,1.546,Medium variant
52,2019,1.56,Medium variant
52,2020,1.576,Medium variant
52,2021,1.594,Medium variant
52,2022,1.612,Medium variant
52,2023,1.631,Medium variant
52,2024,1.651,Medium variant
52,2025,1.672,Medium variant
52,2026,1.694,Medium variant
52,2027,1.716,Medium variant
52,2028,1.739,Medium variant
52,2029,1.763,Medium variant
52,2030,1.787,Medium variant
52,2031,1.811,Medium variant
52,2032,1.836,Medium variant
52,2033,1.86,Medium variant
52,2034,1.885,Medium variant
52,2035,1.909,Medium variant
52,2036,1.932,Medium variant
52,2037,1.956,Medium variant
52,2038,1.978,Medium variant
52,2039,2.0,Medium variant
52,2040,2.02,Medium variant
52,2041,2.039,Medium variant
52,2042,2.056,Medium variant
52,2043,2.072,Medium variant
52,2044,2.085,Medium variant
52,2045,2.096,Medium variant
52,2046,2.105,Medium variant
52,2047,2.112,Medium variant
52,2048,2.117,Medium variant
52,2049,2.12,Medium variant
52,2050,2.12,Medium variant
52,2051,2.118,Medium variant
52,2052,2.114,Medium variant
52,2053,2.108,Medium variant
52,2054,2.1,Medium variant
52,2055,2.09,Medium variant
52,2056,2.079,Medium variant
52,2057,2.066,Medium variant
52,2058,2.052,Medium variant
52,2059,2.038,Medium variant
52,2060,2.024,Medium variant
52,2061,2.01,Medium variant
52,2062,1.996,Medium variant
52,2063,1.982,Medium variant
52,2064,1.969,Medium variant
52,2065,1.956,Medium variant
52,2066,1.944,Medium variant
52,2067,1.932,Medium variant
52,2068,1.92,Medium variant
52,2069,1.907,Medium variant
52,2070,1.895,Medium variant
52,2071,1.883,Medium variant
52,2072,1.872,Medium variant
52,2073,1.861,Medium variant
52,2074,1.851,Medium variant
52,2075,1.841,Medium variant
52,2076,1.831,Medium variant
52,2077,1.821,Medium variant
52,2078,1.811,Medium variant
52,2079,1.801,Medium variant
52,2080,1.79,Medium variant
52,2081,1.78,Medium variant
52,2082,1.769,Medium variant
52,2083,1.758,Medium variant
52,2084,1.748,Medium variant
52,2085,1.738,Medium variant
52,2086,1.729,Medium variant
52,2087,1.72,Medium variant
52,2088,1.713,Medium variant
52,2089,1.706,Medium variant
52,2090,1.7,Medium variant
52,2091,1.695,Medium variant
52,2092,1.689,Medium variant
52,2093,1.684,Medium variant
52,2094,1.678,Medium variant
52,2095,1.672,Medium variant
52,2096,1.665,Medium variant
52,2097,1.658,Medium variant
52,2098,1.651,Medium variant
52,2099,1.643,Medium variant
192,2015,42.317,Medium variant
192,2016,43.035,Medium variant
192,2017,43.739,Medium variant
192,2018,44.453,Medium variant
192,2019,45.181,Medium variant
192,2020,45.925,Medium variant
192,2021,46.683,Medium variant
192,2022,47.453,Medium variant
192,2023,48.23,Medium variant
192,2024,49.016,Medium variant
192,2025,49.809,Medium variant
192,2026,50.612,Medium variant
192,2027,51.425,Medium variant
192,2028,52.251,Medium variant
192,2029,53.089,Medium variant
192,2030,53.944,Medium variant
192,2031,54.817,Medium variant
192,2032,55.71,Medium variant
192,2033,56.621,Medium variant
192,2034,57.545,Medium variant
192,2035,58.478,Medium variant
192,2036,59.412,Medium variant
192,2037,60.341,Medium variant
192,2038,61.263,Medium variant
192,2039,62.176,Medium variant
192,2040,63.086,Medium variant
192,2041,64.002,Medium variant
192,2042,64.929,Medium variant
192,2043,65.87,Medium variant
192,2044,66.819,Medium variant
192,2045,67.771,Medium variant
192,2046,68.718,Medium variant
192,2047,69.648,Medium variant
192,2048,70.546,Medium variant
192,2049,71.4,Medium variant
192,2050,72.201,Medium variant
192,2051,72.944,Medium variant
192,2052,73.626,Medium variant
192,2053,74.243,Medium variant
192,2054,74.786,Medium variant
192,2055,75.253,Medium variant
192,2056,75.646,Medium variant
192,2057,75.963,Medium variant
192,2058,76.196,Medium variant
192,2059,76.331,Medium variant
192,2060,76.345,Medium variant
192,2061,76.212,Medium variant
192,2062,75.92,Medium variant
192,2063,75.467,Medium variant
192,2064,74.859,Medium variant
192,2065,74.104,Medium variant
192,2066,73.216,Medium variant
192,2067,72.226,Medium variant
192,2068,71.166,Medium variant
192,2069,70.064,Medium variant
192,2070,68.938,Medium variant
192,2071,67.795,Medium variant
192,2072,66.643,Medium variant
192,2073,65.497,Medium variant
192,2074,64.384,Medium variant
192,2075,63.339,Medium variant
192,2076,62.391,Medium variant
192,2077,61.554,Medium variant
192,2078,60.832,Medium variant
192,2079,60.224,Medium variant
192,2080,59.725,Medium variant
192,2081,59.322,Medium variant
192,2082,58.981,Medium variant
192,2083,58.671,Medium variant
192,2084,58.365,Medium variant
192,2085,58.036,Medium variant
192,2086,57.663,Medium variant
192,2087,57.241,Medium variant
192,2088,56.769,Medium variant
192,2089,56.243,Medium variant
192,2090,55.67,Medium variant
192,2091,55.062,Medium variant
192,2092,54.433,Medium variant
192,2093,53.796,Medium variant
192,2094,53.162,Medium variant
192,2095,52.539,Medium variant
192,2096,51.929,Medium variant
192,2097,51.336,Medium variant
192,2098,50.76,Medium variant
192,2099,50.202,Medium variant
531,2015,0.648,Medium variant
531,2016,0.662,Medium variant
531,2017,0.677,Medium variant
531,2018,0.693,Medium variant
531,2019,0.708,Medium variant
531,2020,0.723,Medium variant
531,2021,0.738,Medium variant
531,2022,0.754,Medium variant
531,2023,0.77,Medium variant
531,2024,0.786,Medium variant
531,2025,0.802,Medium variant
531,2026,0.818,Medium variant
531,2027,0.835,Medium variant
531,2028,0.852,Medium variant
531,2029,0.869,Medium variant
531,2030,0.886,Medium variant
531,2031,0.904,Medium variant
531,2032,0.921,Medium variant
531,2033,0.938,Medium variant
531,2034,0.956,Medium variant
531,2035,0.973,Medium variant
531,2036,0.99,Medium variant
531,2037,1.007,Medium variant
531,2038,1.024,Medium variant
531,2039,1.041,Medium variant
531,2040,1.057,Medium variant
531,2041,1.072,Medium variant
531,2042,1.087,Medium variant
531,2043,1.1,Medium variant
531,2044,1.113,Medium variant
531,2045,1.124,Medium variant
531,2046,1.135,Medium variant
531,2047,1.143,Medium variant
531,2048,1.151,Medium variant
531,2049,1.157,Medium variant
531,2050,1.162,Medium variant
531,2051,1.165,Medium variant
531,2052,1.168,Medium variant
531,2053,1.169,Medium variant
531,2054,1.169,Medium variant
531,2055,1.168,Medium variant
531,2056,1.165,Medium variant
531,2057,1.161,Medium variant
531,2058,1.156,Medium variant
531,2059,1.15,Medium variant
531,2060,1.143,Medium variant
531,2061,1.135,Medium variant
531,2062,1.127,Medium variant
531,2063,1.119,Medium variant
531,2064,1.11,Medium variant
531,2065,1.102,Medium variant
531,2066,1.094,Medium variant
531,2067,1.087,Medium variant
531,2068,1.08,Medium variant
531,2069,1.075,Medium variant
531,2070,1.07,Medium variant
531,2071,1.067,Medium variant
531,2072,1.065,Medium variant
531,2073,1.064,Medium variant
531,2074,1.065,Medium variant
531,2075,1.066,Medium variant
531,2076,1.069,Medium variant
531,2077,1.073,Medium variant
531,2078,1.077,Medium variant
531,2079,1.082,Medium variant
531,2080,1.087,Medium variant
531,2081,1.092,Medium variant
531,2082,1.098,Medium variant
531,2083,1.103,Medium variant
531,2084,1.109,Medium variant
531,2085,1.113,Medium variant
531,2086,1.117,Medium variant
531,2087,1.12,Medium variant
531,2088,1.122,Medium variant
531,2089,1.124,Medium variant
531,2090,1.124,Medium variant
531,2091,1.124,Medium variant
531,2092,1.123,Medium variant
531,2093,1.122,Medium variant
531,2094,1.121,Medium variant
531,2095,1.12,Medium variant
531,2096,1.119,Medium variant
531,2097,1.118,Medium variant
531,2098,1.117,Medium variant
531,2099,1.116,Medium variant
214,2015,27.191,Medium variant
214,2016,27.703,Medium variant
214,2017,28.228,Medium variant
214,2018,28.766,Medium variant
214,2019,29.317,Medium variant
214,2020,29.882,Medium variant
214,2021,30.463,Medium variant
214,2022,31.061,Medium variant
214,2023,31.676,Medium variant
214,2024,32.31,Medium variant
214,2025,32.963,Medium variant
214,2026,33.635,Medium variant
214,2027,34.325,Medium variant
214,2028,35.031,Medium variant
214,2029,35.755,Medium variant
214,2030,36.495,Medium variant
214,2031,37.251,Medium variant
214,2032,38.025,Medium variant
214,2033,38.814,Medium variant
214,2034,39.617,Medium variant
214,2035,40.435,Medium variant
214,2036,41.264,Medium variant
214,2037,42.105,Medium variant
214,2038,42.957,Medium variant
214,2039,43.819,Medium variant
214,2040,44.693,Medium variant
214,2041,45.581,Medium variant
214,2042,46.484,Medium variant
214,2043,47.402,Medium variant
214,2044,48.331,Medium variant
214,2045,49.267,Medium variant
214,2046,50.207,Medium variant
214,2047,51.146,Medium variant
214,2048,52.079,Medium variant
214,2049,53.003,Medium variant
214,2050,53.916,Medium variant
214,2051,54.819,Medium variant
214,2052,55.714,Medium variant
214,2053,56.6,Medium variant
214,2054,57.477,Medium variant
214,2055,58.344,Medium variant
214,2056,59.199,Medium variant
214,2057,60.041,Medium variant
214,2058,60.869,Medium variant
214,2059,61.681,Medium variant
214,2060,62.476,Medium variant
214,2061,63.253,Medium variant
214,2062,64.011,Medium variant
214,2063,64.753,Medium variant
214,2064,65.479,Medium variant
214,2065,66.191,Medium variant
214,2066,66.892,Medium variant
214,2067,67.586,Medium variant
214,2068,68.271,Medium variant
214,2069,68.948,Medium variant
214,2070,69.614,Medium variant
214,2071,70.267,Medium variant
214,2072,70.904,Medium variant
214,2073,71.521,Medium variant
214,2074,72.115,Medium variant
214,2075,72.684,Medium variant
214,2076,73.226,Medium variant
214,2077,73.741,Medium variant
214,2078,74.232,Medium variant
214,2079,74.697,Medium variant
214,2080,75.14,Medium variant
214,2081,75.561,Medium variant
214,2082,75.964,Medium variant
214,2083,76.348,Medium variant
214,2084,76.713,Medium variant
214,2085,77.055,Medium variant
214,2086,77.373,Medium variant
214,2087,77.661,Medium variant
214,2088,77.92,Medium variant
214,2089,78.148,Medium variant
214,2090,78.348,Medium variant
214,2091,78.521,Medium variant
214,2092,78.672,Medium variant
214,2093,78.803,Medium variant
214,2094,78.915,Medium variant
214,2095,79.01,Medium variant
214,2096,79.09,Medium variant
214,2097,79.154,Medium variant
214,2098,79.203,Medium variant
214,2099,79.236,Medium variant
308,2015,0.384,Medium variant
308,2016,0.382,Medium variant
308,2017,0.38,Medium variant
308,2018,0.379,Medium variant
308,2019,0.378,Medium variant
308,2020,0.378,Medium variant
308,2021,0.377,Medium variant
308,2022,0.377,Medium variant
308,2023,0.378,Medium variant
308,2024,0.379,Medium variant
308,2025,0.381,Medium variant
308,2026,0.383,Medium variant
308,2027,0.386,Medium variant
308,2028,0.389,Medium variant
308,2029,0.393,Medium variant
308,2030,0.397,Medium variant
308,2031,0.401,Medium variant
308,2032,0.406,Medium variant
308,2033,0.411,Medium variant
308,2034,0.416,Medium variant
308,2035,0.422,Medium variant
308,2036,0.428,Medium variant
308,2037,0.434,Medium variant
308,2038,0.441,Medium variant
308,2039,0.448,Medium variant
308,2040,0.455,Medium variant
308,2041,0.462,Medium variant
308,2042,0.469,Medium variant
308,2043,0.476,Medium variant
308,2044,0.482,Medium variant
308,2045,0.489,Medium variant
308,2046,0.495,Medium variant
308,2047,0.502,Medium variant
308,2048,0.508,Medium variant
308,2049,0.514,Medium variant
308,2050,0.52,Medium variant
308,2051,0.526,Medium variant
308,2052,0.532,Medium variant
308,2053,0.538,Medium variant
308,2054,0.544,Medium variant
308,2055,0.55,Medium variant
308,2056,0.556,Medium variant
308,2057,0.563,Medium variant
308,2058,0.57,Medium variant
308,2059,0.577,Medium variant
308,2060,0.584,Medium variant
308,2061,0.592,Medium variant
308,2062,0.6,Medium variant
308,2063,0.609,Medium variant
308,2064,0.617,Medium variant
308,2065,0.626,Medium variant
308,2066,0.635,Medium variant
308,2067,0.644,Medium variant
308,2068,0.652,Medium variant
308,2069,0.66,Medium variant
308,2070,0.668,Medium variant
308,2071,0.675,Medium variant
308,2072,0.681,Medium variant
308,2073,0.686,Medium variant
308,2074,0.69,Medium variant
308,2075,0.693,Medium variant
308,2076,0.694,Medium variant
308,2077,0.694,Medium variant
308,2078,0.693,Medium variant
308,2079,0.69,Medium variant
308,2080,0.686,Medium variant
308,2081,0.681,Medium variant
308,2082,0.676,Medium variant
308,2083,0.669,Medium variant
308,2084,0.662,Medium variant
308,2085,0.655,Medium variant
308,2086,0.648,Medium variant
308,2087,0.64,Medium variant
308,2088,0.632,Medium variant
308,2089,0.624,Medium variant
308,2090,0.617,Medium variant
308,2091,0.61,Medium variant
308,2092,0.603,Medium variant
308,2093,0.597,Medium variant
308,2094,0.591,Medium variant
308,2095,0.586,Medium variant
308,2096,0.582,Medium variant
308,2097,0.578,Medium variant
308,2098,0.575,Medium variant
308,2099,0.573,Medium variant
312,2015,1.583,Medium variant
312,2016,1.61,Medium variant
312,2017,1.636,Medium variant
312,2018,1.664,Medium variant
312,2019,1.693,Medium variant
