country_code,reference_date_1_january_31_december,total_population_natural_change_increase,variant
826,2094,5.766,Medium variant
826,2095,4.938,Medium variant
826,2096,3.93,Medium variant
826,2097,2.733,Medium variant
826,2098,1.344,Medium variant
826,2099,-0.234,Medium variant
925,2015,-167.708,Medium variant
925,2016,-198.026,Medium variant
925,2017,-226.763,Medium variant
925,2018,-254.474,Medium variant
925,2019,-281.0,Medium variant
925,2020,-306.069,Medium variant
925,2021,-329.368,Medium variant
925,2022,-350.758,Medium variant
925,2023,-370.182,Medium variant
925,2024,-387.689,Medium variant
925,2025,-403.365,Medium variant
925,2026,-417.363,Medium variant
925,2027,-430.026,Medium variant
925,2028,-441.71,Medium variant
925,2029,-452.709,Medium variant
925,2030,-463.219,Medium variant
925,2031,-473.335,Medium variant
925,2032,-483.12,Medium variant
925,2033,-492.718,Medium variant
925,2034,-502.373,Medium variant
925,2035,-512.321,Medium variant
925,2036,-522.731,Medium variant
925,2037,-533.713,Medium variant
925,2038,-545.366,Medium variant
925,2039,-557.834,Medium variant
925,2040,-571.286,Medium variant
925,2041,-585.842,Medium variant
925,2042,-601.433,Medium variant
925,2043,-617.918,Medium variant
925,2044,-635.156,Medium variant
925,2045,-653.034,Medium variant
925,2046,-671.45,Medium variant
925,2047,-690.164,Medium variant
925,2048,-708.884,Medium variant
925,2049,-727.294,Medium variant
925,2050,-745.183,Medium variant
925,2051,-762.425,Medium variant
925,2052,-778.89,Medium variant
925,2053,-794.359,Medium variant
925,2054,-808.523,Medium variant
925,2055,-821.129,Medium variant
925,2056,-832.007,Medium variant
925,2057,-841.031,Medium variant
925,2058,-848.048,Medium variant
925,2059,-852.812,Medium variant
925,2060,-855.053,Medium variant
925,2061,-854.532,Medium variant
925,2062,-851.254,Medium variant
925,2063,-845.28,Medium variant
925,2064,-836.713,Medium variant
925,2065,-825.651,Medium variant
925,2066,-812.241,Medium variant
925,2067,-796.775,Medium variant
925,2068,-779.6,Medium variant
925,2069,-761.018,Medium variant
925,2070,-741.173,Medium variant
925,2071,-720.095,Medium variant
925,2072,-697.873,Medium variant
925,2073,-674.745,Medium variant
925,2074,-651.093,Medium variant
925,2075,-627.239,Medium variant
925,2076,-603.442,Medium variant
925,2077,-579.972,Medium variant
925,2078,-557.175,Medium variant
925,2079,-535.456,Medium variant
925,2080,-515.227,Medium variant
925,2081,-496.793,Medium variant
925,2082,-480.202,Medium variant
925,2083,-465.472,Medium variant
925,2084,-452.644,Medium variant
925,2085,-441.756,Medium variant
925,2086,-432.752,Medium variant
925,2087,-425.366,Medium variant
925,2088,-419.286,Medium variant
925,2089,-414.25,Medium variant
925,2090,-409.993,Medium variant
925,2091,-406.296,Medium variant
925,2092,-402.98,Medium variant
925,2093,-399.904,Medium variant
925,2094,-396.976,Medium variant
925,2095,-394.132,Medium variant
925,2096,-391.328,Medium variant
925,2097,-388.558,Medium variant
925,2098,-385.81,Medium variant
925,2099,-383.093,Medium variant
8,2015,17.891,Medium variant
8,2016,17.97,Medium variant
8,2017,17.871,Medium variant
8,2018,17.647,Medium variant
8,2019,17.292,Medium variant
8,2020,16.792,Medium variant
8,2021,16.137,Medium variant
8,2022,15.326,Medium variant
8,2023,14.375,Medium variant
8,2024,13.301,Medium variant
8,2025,12.12,Medium variant
8,2026,10.848,Medium variant
8,2027,9.512,Medium variant
8,2028,8.144,Medium variant
8,2029,6.78,Medium variant
8,2030,5.447,Medium variant
8,2031,4.169,Medium variant
8,2032,2.952,Medium variant
8,2033,1.812,Medium variant
8,2034,0.762,Medium variant
8,2035,-0.181,Medium variant
8,2036,-1.007,Medium variant
8,2037,-1.727,Medium variant
8,2038,-2.348,Medium variant
8,2039,-2.876,Medium variant
8,2040,-3.318,Medium variant
8,2041,-3.68,Medium variant
8,2042,-3.973,Medium variant
8,2043,-4.214,Medium variant
8,2044,-4.417,Medium variant
8,2045,-4.591,Medium variant
8,2046,-4.743,Medium variant
8,2047,-4.878,Medium variant
8,2048,-5.003,Medium variant
8,2049,-5.129,Medium variant
8,2050,-5.269,Medium variant
8,2051,-5.428,Medium variant
8,2052,-5.611,Medium variant
8,2053,-5.819,Medium variant
8,2054,-6.058,Medium variant
8,2055,-6.33,Medium variant
8,2056,-6.637,Medium variant
8,2057,-6.974,Medium variant
8,2058,-7.336,Medium variant
8,2059,-7.716,Medium variant
8,2060,-8.109,Medium variant
8,2061,-8.508,Medium variant
8,2062,-8.907,Medium variant
8,2063,-9.302,Medium variant
8,2064,-9.689,Medium variant
8,2065,-10.066,Medium variant
8,2066,-10.436,Medium variant
8,2067,-10.801,Medium variant
8,2068,-11.164,Medium variant
8,2069,-11.527,Medium variant
8,2070,-11.891,Medium variant
8,2071,-12.26,Medium variant
8,2072,-12.631,Medium variant
8,2073,-13.004,Medium variant
8,2074,-13.375,Medium variant
8,2075,-13.742,Medium variant
8,2076,-14.104,Medium variant
8,2077,-14.456,Medium variant
8,2078,-14.792,Medium variant
8,2079,-15.104,Medium variant
8,2080,-15.383,Medium variant
8,2081,-15.626,Medium variant
8,2082,-15.828,Medium variant
8,2083,-15.981,Medium variant
8,2084,-16.08,Medium variant
8,2085,-16.117,Medium variant
8,2086,-16.083,Medium variant
8,2087,-15.979,Medium variant
8,2088,-15.809,Medium variant
8,2089,-15.576,Medium variant
8,2090,-15.29,Medium variant
8,2091,-14.959,Medium variant
8,2092,-14.591,Medium variant
8,2093,-14.195,Medium variant
8,2094,-13.777,Medium variant
8,2095,-13.342,Medium variant
8,2096,-12.889,Medium variant
8,2097,-12.424,Medium variant
8,2098,-11.944,Medium variant
8,2099,-11.45,Medium variant
70,2015,-7.131,Medium variant
70,2016,-8.247,Medium variant
70,2017,-9.369,Medium variant
70,2018,-10.482,Medium variant
70,2019,-11.569,Medium variant
70,2020,-12.613,Medium variant
70,2021,-13.602,Medium variant
70,2022,-14.537,Medium variant
70,2023,-15.418,Medium variant
70,2024,-16.251,Medium variant
70,2025,-17.042,Medium variant
70,2026,-17.806,Medium variant
70,2027,-18.559,Medium variant
70,2028,-19.307,Medium variant
70,2029,-20.052,Medium variant
70,2030,-20.792,Medium variant
70,2031,-21.517,Medium variant
70,2032,-22.215,Medium variant
70,2033,-22.871,Medium variant
70,2034,-23.48,Medium variant
70,2035,-24.031,Medium variant
70,2036,-24.521,Medium variant
70,2037,-24.952,Medium variant
70,2038,-25.327,Medium variant
70,2039,-25.651,Medium variant
70,2040,-25.924,Medium variant
70,2041,-26.154,Medium variant
70,2042,-26.346,Medium variant
70,2043,-26.507,Medium variant
70,2044,-26.643,Medium variant
70,2045,-26.758,Medium variant
70,2046,-26.855,Medium variant
70,2047,-26.932,Medium variant
70,2048,-26.991,Medium variant
70,2049,-27.037,Medium variant
70,2050,-27.072,Medium variant
70,2051,-27.102,Medium variant
70,2052,-27.127,Medium variant
70,2053,-27.149,Medium variant
70,2054,-27.166,Medium variant
70,2055,-27.18,Medium variant
70,2056,-27.185,Medium variant
70,2057,-27.177,Medium variant
70,2058,-27.157,Medium variant
70,2059,-27.124,Medium variant
70,2060,-27.082,Medium variant
70,2061,-27.035,Medium variant
70,2062,-26.988,Medium variant
70,2063,-26.94,Medium variant
70,2064,-26.89,Medium variant
70,2065,-26.834,Medium variant
70,2066,-26.768,Medium variant
70,2067,-26.682,Medium variant
70,2068,-26.57,Medium variant
70,2069,-26.428,Medium variant
70,2070,-26.247,Medium variant
70,2071,-26.024,Medium variant
70,2072,-25.758,Medium variant
70,2073,-25.453,Medium variant
70,2074,-25.108,Medium variant
70,2075,-24.726,Medium variant
70,2076,-24.31,Medium variant
70,2077,-23.866,Medium variant
70,2078,-23.398,Medium variant
70,2079,-22.911,Medium variant
70,2080,-22.407,Medium variant
70,2081,-21.884,Medium variant
70,2082,-21.343,Medium variant
70,2083,-20.787,Medium variant
70,2084,-20.223,Medium variant
70,2085,-19.657,Medium variant
70,2086,-19.096,Medium variant
70,2087,-18.545,Medium variant
70,2088,-18.01,Medium variant
70,2089,-17.496,Medium variant
70,2090,-17.004,Medium variant
70,2091,-16.535,Medium variant
70,2092,-16.089,Medium variant
70,2093,-15.664,Medium variant
70,2094,-15.258,Medium variant
70,2095,-14.87,Medium variant
70,2096,-14.501,Medium variant
70,2097,-14.149,Medium variant
70,2098,-13.813,Medium variant
70,2099,-13.496,Medium variant
191,2015,-13.195,Medium variant
191,2016,-13.961,Medium variant
191,2017,-14.676,Medium variant
191,2018,-15.341,Medium variant
191,2019,-15.945,Medium variant
191,2020,-16.478,Medium variant
191,2021,-16.938,Medium variant
191,2022,-17.33,Medium variant
191,2023,-17.667,Medium variant
191,2024,-17.957,Medium variant
191,2025,-18.205,Medium variant
191,2026,-18.419,Medium variant
191,2027,-18.612,Medium variant
191,2028,-18.789,Medium variant
191,2029,-18.96,Medium variant
191,2030,-19.134,Medium variant
191,2031,-19.311,Medium variant
191,2032,-19.494,Medium variant
191,2033,-19.677,Medium variant
191,2034,-19.861,Medium variant
191,2035,-20.041,Medium variant
191,2036,-20.214,Medium variant
191,2037,-20.377,Medium variant
191,2038,-20.524,Medium variant
191,2039,-20.654,Medium variant
191,2040,-20.769,Medium variant
191,2041,-20.868,Medium variant
191,2042,-20.956,Medium variant
191,2043,-21.037,Medium variant
191,2044,-21.112,Medium variant
191,2045,-21.184,Medium variant
191,2046,-21.258,Medium variant
191,2047,-21.333,Medium variant
191,2048,-21.407,Medium variant
191,2049,-21.48,Medium variant
191,2050,-21.548,Medium variant
191,2051,-21.609,Medium variant
191,2052,-21.659,Medium variant
191,2053,-21.694,Medium variant
191,2054,-21.713,Medium variant
191,2055,-21.716,Medium variant
191,2056,-21.705,Medium variant
191,2057,-21.681,Medium variant
191,2058,-21.646,Medium variant
191,2059,-21.602,Medium variant
191,2060,-21.55,Medium variant
191,2061,-21.489,Medium variant
191,2062,-21.42,Medium variant
191,2063,-21.341,Medium variant
191,2064,-21.252,Medium variant
191,2065,-21.15,Medium variant
191,2066,-21.036,Medium variant
191,2067,-20.907,Medium variant
191,2068,-20.762,Medium variant
191,2069,-20.599,Medium variant
191,2070,-20.416,Medium variant
191,2071,-20.209,Medium variant
191,2072,-19.98,Medium variant
191,2073,-19.729,Medium variant
191,2074,-19.458,Medium variant
191,2075,-19.17,Medium variant
191,2076,-18.868,Medium variant
191,2077,-18.555,Medium variant
191,2078,-18.237,Medium variant
191,2079,-17.919,Medium variant
191,2080,-17.607,Medium variant
191,2081,-17.306,Medium variant
191,2082,-17.016,Medium variant
191,2083,-16.737,Medium variant
191,2084,-16.473,Medium variant
191,2085,-16.22,Medium variant
191,2086,-15.978,Medium variant
191,2087,-15.743,Medium variant
191,2088,-15.51,Medium variant
191,2089,-15.281,Medium variant
191,2090,-15.05,Medium variant
191,2091,-14.821,Medium variant
191,2092,-14.593,Medium variant
191,2093,-14.366,Medium variant
191,2094,-14.14,Medium variant
191,2095,-13.915,Medium variant
191,2096,-13.693,Medium variant
191,2097,-13.473,Medium variant
191,2098,-13.255,Medium variant
191,2099,-13.038,Medium variant
300,2015,-27.659,Medium variant
300,2016,-31.256,Medium variant
300,2017,-34.358,Medium variant
300,2018,-37.037,Medium variant
300,2019,-39.279,Medium variant
300,2020,-41.085,Medium variant
300,2021,-42.472,Medium variant
300,2022,-43.509,Medium variant
300,2023,-44.271,Medium variant
300,2024,-44.814,Medium variant
300,2025,-45.189,Medium variant
300,2026,-45.432,Medium variant
300,2027,-45.564,Medium variant
300,2028,-45.615,Medium variant
300,2029,-45.623,Medium variant
300,2030,-45.611,Medium variant
300,2031,-45.583,Medium variant
300,2032,-45.534,Medium variant
300,2033,-45.472,Medium variant
300,2034,-45.423,Medium variant
300,2035,-45.411,Medium variant
300,2036,-45.453,Medium variant
300,2037,-45.568,Medium variant
300,2038,-45.775,Medium variant
300,2039,-46.101,Medium variant
300,2040,-46.574,Medium variant
300,2041,-47.214,Medium variant
300,2042,-48.024,Medium variant
300,2043,-48.996,Medium variant
300,2044,-50.125,Medium variant
300,2045,-51.408,Medium variant
300,2046,-52.844,Medium variant
300,2047,-54.402,Medium variant
300,2048,-56.045,Medium variant
300,2049,-57.73,Medium variant
300,2050,-59.422,Medium variant
300,2051,-61.09,Medium variant
300,2052,-62.706,Medium variant
300,2053,-64.234,Medium variant
300,2054,-65.633,Medium variant
300,2055,-66.869,Medium variant
300,2056,-67.916,Medium variant
300,2057,-68.773,Medium variant
300,2058,-69.437,Medium variant
300,2059,-69.895,Medium variant
300,2060,-70.139,Medium variant
300,2061,-70.164,Medium variant
300,2062,-69.985,Medium variant
300,2063,-69.618,Medium variant
300,2064,-69.075,Medium variant
300,2065,-68.364,Medium variant
300,2066,-67.491,Medium variant
300,2067,-66.467,Medium variant
300,2068,-65.311,Medium variant
300,2069,-64.045,Medium variant
300,2070,-62.681,Medium variant
300,2071,-61.23,Medium variant
300,2072,-59.7,Medium variant
300,2073,-58.114,Medium variant
300,2074,-56.499,Medium variant
300,2075,-54.881,Medium variant
300,2076,-53.281,Medium variant
300,2077,-51.714,Medium variant
300,2078,-50.195,Medium variant
300,2079,-48.743,Medium variant
300,2080,-47.366,Medium variant
300,2081,-46.066,Medium variant
300,2082,-44.835,Medium variant
300,2083,-43.674,Medium variant
300,2084,-42.591,Medium variant
300,2085,-41.609,Medium variant
300,2086,-40.753,Medium variant
300,2087,-40.028,Medium variant
300,2088,-39.429,Medium variant
300,2089,-38.94,Medium variant
300,2090,-38.535,Medium variant
300,2091,-38.179,Medium variant
300,2092,-37.843,Medium variant
300,2093,-37.497,Medium variant
300,2094,-37.12,Medium variant
300,2095,-36.695,Medium variant
300,2096,-36.217,Medium variant
300,2097,-35.68,Medium variant
300,2098,-35.084,Medium variant
300,2099,-34.428,Medium variant
380,2015,-90.882,Medium variant
380,2016,-101.622,Medium variant
380,2017,-111.895,Medium variant
380,2018,-121.697,Medium variant
380,2019,-130.881,Medium variant
380,2020,-139.286,Medium variant
380,2021,-146.794,Medium variant
380,2022,-153.437,Medium variant
380,2023,-159.281,Medium variant
380,2024,-164.379,Medium variant
380,2025,-168.806,Medium variant
380,2026,-172.659,Medium variant
380,2027,-176.09,Medium variant
380,2028,-179.266,Medium variant
380,2029,-182.32,Medium variant
380,2030,-185.347,Medium variant
380,2031,-188.384,Medium variant
380,2032,-191.438,Medium variant
380,2033,-194.551,Medium variant
380,2034,-197.812,Medium variant
380,2035,-201.321,Medium variant
380,2036,-205.159,Medium variant
380,2037,-209.359,Medium variant
380,2038,-213.939,Medium variant
380,2039,-218.921,Medium variant
380,2040,-224.345,Medium variant
380,2041,-230.239,Medium variant
380,2042,-236.533,Medium variant
380,2043,-243.119,Medium variant
380,2044,-249.884,Medium variant
380,2045,-256.706,Medium variant
380,2046,-263.472,Medium variant
380,2047,-270.069,Medium variant
380,2048,-276.374,Medium variant
380,2049,-282.275,Medium variant
380,2050,-287.71,Medium variant
380,2051,-292.675,Medium variant
380,2052,-297.19,Medium variant
380,2053,-301.245,Medium variant
380,2054,-304.764,Medium variant
380,2055,-307.694,Medium variant
380,2056,-309.994,Medium variant
380,2057,-311.61,Medium variant
380,2058,-312.464,Medium variant
380,2059,-312.463,Medium variant
380,2060,-311.465,Medium variant
380,2061,-309.336,Medium variant
380,2062,-306.046,Medium variant
380,2063,-301.624,Medium variant
380,2064,-296.13,Medium variant
380,2065,-289.643,Medium variant
380,2066,-282.27,Medium variant
380,2067,-274.194,Medium variant
380,2068,-265.609,Medium variant
380,2069,-256.678,Medium variant
380,2070,-247.49,Medium variant
380,2071,-238.065,Medium variant
380,2072,-228.421,Medium variant
380,2073,-218.642,Medium variant
380,2074,-208.884,Medium variant
380,2075,-199.299,Medium variant
380,2076,-190.012,Medium variant
380,2077,-181.128,Medium variant
380,2078,-172.762,Medium variant
380,2079,-165.039,Medium variant
380,2080,-158.097,Medium variant
380,2081,-152.033,Medium variant
380,2082,-146.816,Medium variant
380,2083,-142.384,Medium variant
380,2084,-138.684,Medium variant
380,2085,-135.652,Medium variant
380,2086,-133.203,Medium variant
380,2087,-131.205,Medium variant
380,2088,-129.511,Medium variant
380,2089,-128.004,Medium variant
380,2090,-126.586,Medium variant
380,2091,-125.198,Medium variant
380,2092,-123.802,Medium variant
380,2093,-122.379,Medium variant
380,2094,-120.921,Medium variant
380,2095,-119.422,Medium variant
380,2096,-117.874,Medium variant
380,2097,-116.279,Medium variant
380,2098,-114.639,Medium variant
380,2099,-112.954,Medium variant
470,2015,-0.031,Medium variant
470,2016,-0.063,Medium variant
470,2017,-0.092,Medium variant
470,2018,-0.115,Medium variant
470,2019,-0.134,Medium variant
470,2020,-0.148,Medium variant
470,2021,-0.157,Medium variant
470,2022,-0.16,Medium variant
470,2023,-0.16,Medium variant
470,2024,-0.162,Medium variant
470,2025,-0.169,Medium variant
470,2026,-0.183,Medium variant
470,2027,-0.208,Medium variant
470,2028,-0.246,Medium variant
470,2029,-0.3,Medium variant
470,2030,-0.367,Medium variant
470,2031,-0.453,Medium variant
470,2032,-0.551,Medium variant
470,2033,-0.659,Medium variant
470,2034,-0.772,Medium variant
470,2035,-0.888,Medium variant
470,2036,-1.005,Medium variant
470,2037,-1.117,Medium variant
470,2038,-1.224,Medium variant
470,2039,-1.321,Medium variant
470,2040,-1.407,Medium variant
470,2041,-1.479,Medium variant
470,2042,-1.539,Medium variant
470,2043,-1.587,Medium variant
470,2044,-1.623,Medium variant
470,2045,-1.646,Medium variant
470,2046,-1.658,Medium variant
470,2047,-1.66,Medium variant
470,2048,-1.653,Medium variant
470,2049,-1.64,Medium variant
470,2050,-1.621,Medium variant
470,2051,-1.599,Medium variant
470,2052,-1.575,Medium variant
470,2053,-1.55,Medium variant
470,2054,-1.525,Medium variant
470,2055,-1.503,Medium variant
470,2056,-1.482,Medium variant
470,2057,-1.464,Medium variant
470,2058,-1.449,Medium variant
470,2059,-1.437,Medium variant
470,2060,-1.433,Medium variant
470,2061,-1.437,Medium variant
470,2062,-1.451,Medium variant
470,2063,-1.473,Medium variant
470,2064,-1.503,Medium variant
470,2065,-1.541,Medium variant
470,2066,-1.584,Medium variant
470,2067,-1.629,Medium variant
470,2068,-1.674,Medium variant
470,2069,-1.716,Medium variant
470,2070,-1.754,Medium variant
470,2071,-1.787,Medium variant
470,2072,-1.814,Medium variant
470,2073,-1.837,Medium variant
470,2074,-1.853,Medium variant
470,2075,-1.862,Medium variant
470,2076,-1.865,Medium variant
470,2077,-1.86,Medium variant
470,2078,-1.848,Medium variant
470,2079,-1.83,Medium variant
470,2080,-1.807,Medium variant
470,2081,-1.779,Medium variant
470,2082,-1.746,Medium variant
470,2083,-1.711,Medium variant
470,2084,-1.675,Medium variant
470,2085,-1.637,Medium variant
470,2086,-1.597,Medium variant
470,2087,-1.556,Medium variant
470,2088,-1.513,Medium variant
470,2089,-1.47,Medium variant
470,2090,-1.425,Medium variant
470,2091,-1.38,Medium variant
470,2092,-1.334,Medium variant
470,2093,-1.286,Medium variant
470,2094,-1.239,Medium variant
470,2095,-1.191,Medium variant
470,2096,-1.142,Medium variant
470,2097,-1.094,Medium variant
470,2098,-1.044,Medium variant
470,2099,-0.994,Medium variant
499,2015,0.879,Medium variant
499,2016,0.729,Medium variant
499,2017,0.58,Medium variant
499,2018,0.437,Medium variant
499,2019,0.301,Medium variant
499,2020,0.174,Medium variant
499,2021,0.058,Medium variant
499,2022,-0.049,Medium variant
499,2023,-0.15,Medium variant
499,2024,-0.245,Medium variant
499,2025,-0.336,Medium variant
499,2026,-0.424,Medium variant
499,2027,-0.509,Medium variant
499,2028,-0.593,Medium variant
499,2029,-0.676,Medium variant
499,2030,-0.763,Medium variant
499,2031,-0.855,Medium variant
499,2032,-0.952,Medium variant
499,2033,-1.055,Medium variant
499,2034,-1.161,Medium variant
499,2035,-1.271,Medium variant
499,2036,-1.381,Medium variant
499,2037,-1.49,Medium variant
499,2038,-1.594,Medium variant
499,2039,-1.692,Medium variant
499,2040,-1.782,Medium variant
499,2041,-1.865,Medium variant
499,2042,-1.94,Medium variant
499,2043,-2.009,Medium variant
499,2044,-2.07,Medium variant
499,2045,-2.123,Medium variant
499,2046,-2.168,Medium variant
499,2047,-2.207,Medium variant
499,2048,-2.239,Medium variant
499,2049,-2.264,Medium variant
499,2050,-2.285,Medium variant
499,2051,-2.301,Medium variant
499,2052,-2.313,Medium variant
499,2053,-2.323,Medium variant
499,2054,-2.331,Medium variant
499,2055,-2.338,Medium variant
499,2056,-2.347,Medium variant
499,2057,-2.356,Medium variant
499,2058,-2.369,Medium variant
499,2059,-2.381,Medium variant
499,2060,-2.397,Medium variant
499,2061,-2.413,Medium variant
499,2062,-2.431,Medium variant
499,2063,-2.448,Medium variant
499,2064,-2.466,Medium variant
499,2065,-2.483,Medium variant
499,2066,-2.498,Medium variant
499,2067,-2.513,Medium variant
499,2068,-2.525,Medium variant
499,2069,-2.537,Medium variant
499,2070,-2.547,Medium variant
499,2071,-2.555,Medium variant
499,2072,-2.56,Medium variant
499,2073,-2.563,Medium variant
499,2074,-2.565,Medium variant
499,2075,-2.562,Medium variant
499,2076,-2.556,Medium variant
499,2077,-2.548,Medium variant
499,2078,-2.536,Medium variant
499,2079,-2.522,Medium variant
499,2080,-2.506,Medium variant
499,2081,-2.489,Medium variant
499,2082,-2.472,Medium variant
499,2083,-2.456,Medium variant
499,2084,-2.44,Medium variant
499,2085,-2.426,Medium variant
499,2086,-2.412,Medium variant
499,2087,-2.398,Medium variant
499,2088,-2.385,Medium variant
499,2089,-2.369,Medium variant
499,2090,-2.352,Medium variant
499,2091,-2.333,Medium variant
499,2092,-2.312,Medium variant
499,2093,-2.288,Medium variant
499,2094,-2.261,Medium variant
499,2095,-2.23,Medium variant
499,2096,-2.197,Medium variant
499,2097,-2.161,Medium variant
499,2098,-2.121,Medium variant
499,2099,-2.079,Medium variant
620,2015,-26.04,Medium variant
620,2016,-28.569,Medium variant
620,2017,-30.892,Medium variant
620,2018,-33.0,Medium variant
620,2019,-34.871,Medium variant
620,2020,-36.475,Medium variant
620,2021,-37.795,Medium variant
620,2022,-38.853,Medium variant
620,2023,-39.684,Medium variant
620,2024,-40.321,Medium variant
620,2025,-40.803,Medium variant
620,2026,-41.168,Medium variant
620,2027,-41.46,Medium variant
620,2028,-41.724,Medium variant
620,2029,-42.004,Medium variant
620,2030,-42.331,Medium variant
620,2031,-42.719,Medium variant
620,2032,-43.161,Medium variant
620,2033,-43.66,Medium variant
620,2034,-44.225,Medium variant
620,2035,-44.876,Medium variant
620,2036,-45.622,Medium variant
620,2037,-46.46,Medium variant
620,2038,-47.384,Medium variant
620,2039,-48.388,Medium variant
620,2040,-49.469,Medium variant
620,2041,-50.621,Medium variant
620,2042,-51.831,Medium variant
620,2043,-53.076,Medium variant
620,2044,-54.335,Medium variant
620,2045,-55.596,Medium variant
620,2046,-56.846,Medium variant
620,2047,-58.073,Medium variant
620,2048,-59.262,Medium variant
620,2049,-60.388,Medium variant
620,2050,-61.427,Medium variant
620,2051,-62.363,Medium variant
620,2052,-63.186,Medium variant
620,2053,-63.888,Medium variant
620,2054,-64.459,Medium variant
620,2055,-64.893,Medium variant
620,2056,-65.192,Medium variant
620,2057,-65.365,Medium variant
620,2058,-65.419,Medium variant
620,2059,-65.353,Medium variant
620,2060,-65.159,Medium variant
620,2061,-64.827,Medium variant
620,2062,-64.356,Medium variant
620,2063,-63.748,Medium variant
620,2064,-63.016,Medium variant
620,2065,-62.17,Medium variant
620,2066,-61.227,Medium variant
620,2067,-60.203,Medium variant
620,2068,-59.115,Medium variant
620,2069,-57.979,Medium variant
620,2070,-56.798,Medium variant
620,2071,-55.564,Medium variant
620,2072,-54.276,Medium variant
620,2073,-52.937,Medium variant
620,2074,-51.565,Medium variant
620,2075,-50.173,Medium variant
620,2076,-48.771,Medium variant
620,2077,-47.377,Medium variant
620,2078,-46.016,Medium variant
620,2079,-44.711,Medium variant
620,2080,-43.493,Medium variant
620,2081,-42.384,Medium variant
620,2082,-41.391,Medium variant
620,2083,-40.519,Medium variant
620,2084,-39.768,Medium variant
620,2085,-39.141,Medium variant
620,2086,-38.631,Medium variant
620,2087,-38.217,Medium variant
620,2088,-37.874,Medium variant
620,2089,-37.578,Medium variant
620,2090,-37.306,Medium variant
620,2091,-37.039,Medium variant
620,2092,-36.764,Medium variant
620,2093,-36.467,Medium variant
620,2094,-36.14,Medium variant
620,2095,-35.78,Medium variant
620,2096,-35.381,Medium variant
620,2097,-34.942,Medium variant
620,2098,-34.465,Medium variant
620,2099,-33.947,Medium variant
688,2015,-23.698,Medium variant
688,2016,-24.381,Medium variant
688,2017,-25.05,Medium variant
688,2018,-25.653,Medium variant
688,2019,-26.194,Medium variant
688,2020,-26.684,Medium variant
688,2021,-27.141,Medium variant
688,2022,-27.594,Medium variant
688,2023,-28.068,Medium variant
688,2024,-28.577,Medium variant
688,2025,-29.136,Medium variant
688,2026,-29.755,Medium variant
688,2027,-30.427,Medium variant
688,2028,-31.139,Medium variant
688,2029,-31.887,Medium variant
688,2030,-32.665,Medium variant
688,2031,-33.472,Medium variant
688,2032,-34.292,Medium variant
688,2033,-35.108,Medium variant
688,2034,-35.898,Medium variant
688,2035,-36.64,Medium variant
688,2036,-37.316,Medium variant
688,2037,-37.914,Medium variant
688,2038,-38.421,Medium variant
688,2039,-38.824,Medium variant
688,2040,-39.107,Medium variant
688,2041,-39.258,Medium variant
688,2042,-39.286,Medium variant
688,2043,-39.208,Medium variant
688,2044,-39.04,Medium variant
688,2045,-38.798,Medium variant
688,2046,-38.505,Medium variant
688,2047,-38.184,Medium variant
688,2048,-37.861,Medium variant
688,2049,-37.556,Medium variant
688,2050,-37.293,Medium variant
688,2051,-37.086,Medium variant
688,2052,-36.933,Medium variant
688,2053,-36.829,Medium variant
688,2054,-36.77,Medium variant
688,2055,-36.752,Medium variant
688,2056,-36.764,Medium variant
688,2057,-36.791,Medium variant
688,2058,-36.818,Medium variant
688,2059,-36.835,Medium variant
688,2060,-36.835,Medium variant
688,2061,-36.814,Medium variant
688,2062,-36.777,Medium variant
688,2063,-36.722,Medium variant
688,2064,-36.649,Medium variant
688,2065,-36.555,Medium variant
688,2066,-36.439,Medium variant
688,2067,-36.302,Medium variant
688,2068,-36.145,Medium variant
688,2069,-35.966,Medium variant
688,2070,-35.764,Medium variant
688,2071,-35.539,Medium variant
688,2072,-35.291,Medium variant
688,2073,-35.019,Medium variant
688,2074,-34.725,Medium variant
688,2075,-34.412,Medium variant
688,2076,-34.079,Medium variant
688,2077,-33.728,Medium variant
688,2078,-33.361,Medium variant
688,2079,-32.979,Medium variant
688,2080,-32.581,Medium variant
688,2081,-32.165,Medium variant
688,2082,-31.729,Medium variant
688,2083,-31.276,Medium variant
688,2084,-30.805,Medium variant
688,2085,-30.32,Medium variant
688,2086,-29.821,Medium variant
688,2087,-29.311,Medium variant
688,2088,-28.796,Medium variant
688,2089,-28.282,Medium variant
688,2090,-27.774,Medium variant
688,2091,-27.275,Medium variant
688,2092,-26.79,Medium variant
688,2093,-26.321,Medium variant
688,2094,-25.871,Medium variant
688,2095,-25.44,Medium variant
688,2096,-25.03,Medium variant
688,2097,-24.64,Medium variant
688,2098,-24.27,Medium variant
688,2099,-23.921,Medium variant
705,2015,1.489,Medium variant
705,2016,1.08,Medium variant
705,2017,0.612,Medium variant
705,2018,0.105,Medium variant
705,2019,-0.42,Medium variant
705,2020,-0.947,Medium variant
705,2021,-1.467,Medium variant
705,2022,-1.981,Medium variant
705,2023,-2.484,Medium variant
705,2024,-2.967,Medium variant
705,2025,-3.425,Medium variant
705,2026,-3.856,Medium variant
705,2027,-4.259,Medium variant
705,2028,-4.637,Medium variant
705,2029,-4.987,Medium variant
705,2030,-5.302,Medium variant
705,2031,-5.58,Medium variant
705,2032,-5.82,Medium variant
705,2033,-6.024,Medium variant
