country_code,year,crude_birth_rate
904,1962,41.047
904,1963,40.652
904,1964,40.166
904,1965,39.603
904,1966,38.989
904,1967,38.359
904,1968,37.743
904,1969,37.158
904,1970,36.615
904,1971,36.115
904,1972,35.644
904,1973,35.191
904,1974,34.75
904,1975,34.316
904,1976,33.886
904,1977,33.454
904,1978,33.016
904,1979,32.566
904,1980,32.099
904,1981,31.611
904,1982,31.101
904,1983,30.573
904,1984,30.028
904,1985,29.467
904,1986,28.894
904,1987,28.313
904,1988,27.733
904,1989,27.161
904,1990,26.608
904,1991,26.085
904,1992,25.594
904,1993,25.136
904,1994,24.711
904,1995,24.313
904,1996,23.937
904,1997,23.571
904,1998,23.205
904,1999,22.832
904,2000,22.443
904,2001,22.029
904,2002,21.592
904,2003,21.138
904,2004,20.673
904,2005,20.211
904,2006,19.766
904,2007,19.352
904,2008,18.977
904,2009,18.643
904,2010,18.347
904,2011,18.081
904,2012,17.832
904,2013,17.587
904,2014,17.342
904,2015,17.092
904,2016,16.838
904,2017,16.584
904,2018,16.332
904,2019,16.084
904,2020,15.839
904,2021,15.598
904,2022,15.36
904,2023,15.126
904,2024,14.896
904,2025,14.672
904,2026,14.453
904,2027,14.24
904,2028,14.033
904,2029,13.833
904,2030,13.64
904,2031,13.454
904,2032,13.275
904,2033,13.103
904,2034,12.938
904,2035,12.78
904,2036,12.628
904,2037,12.482
904,2038,12.342
904,2039,12.208
904,2040,12.079
904,2041,11.955
904,2042,11.837
904,2043,11.723
904,2044,11.614
904,2045,11.508
904,2046,11.406
904,2047,11.307
904,2048,11.212
904,2049,11.119
904,2050,11.028
904,2051,10.94
904,2052,10.854
904,2053,10.771
904,2054,10.691
904,2055,10.613
904,2056,10.537
904,2057,10.464
904,2058,10.393
904,2059,10.325
904,2060,10.259
904,2061,10.196
904,2062,10.136
904,2063,10.079
904,2064,10.025
904,2065,9.973
904,2066,9.924
904,2067,9.878
904,2068,9.835
904,2069,9.794
904,2070,9.755
904,2071,9.718
904,2072,9.683
904,2073,9.65
904,2074,9.618
904,2075,9.589
904,2076,9.56
904,2077,9.533
904,2078,9.507
904,2079,9.482
904,2080,9.458
904,2081,9.436
904,2082,9.415
904,2083,9.395
904,2084,9.376
904,2085,9.358
904,2086,9.341
904,2087,9.325
904,2088,9.309
904,2089,9.294
904,2090,9.28
904,2091,9.266
904,2092,9.253
904,2093,9.24
904,2094,9.229
904,2095,9.219
904,2096,9.209
904,2097,9.2
904,2098,9.192
904,2099,9.186
905,1950,23.975
905,1951,24.187
905,1952,24.563
905,1953,24.842
905,1954,25.024
905,1955,25.108
905,1956,25.092
905,1957,24.975
905,1958,24.753
905,1959,24.42
905,1960,23.97
905,1961,23.402
905,1962,22.721
905,1963,21.944
905,1964,21.098
905,1965,20.221
905,1966,19.35
905,1967,18.519
905,1968,17.759
905,1969,17.092
905,1970,16.531
905,1971,16.076
905,1972,15.707
905,1973,15.405
905,1974,15.166
905,1975,14.991
905,1976,14.882
905,1977,14.838
905,1978,14.85
905,1979,14.908
905,1980,14.998
905,1981,15.107
905,1982,15.223
905,1983,15.334
905,1984,15.43
905,1985,15.505
905,1986,15.558
905,1987,15.595
905,1988,15.617
905,1989,15.618
905,1990,15.586
905,1991,15.507
905,1992,15.378
905,1993,15.201
905,1994,14.986
905,1995,14.748
905,1996,14.508
905,1997,14.288
905,1998,14.101
905,1999,13.957
905,2000,13.859
905,2001,13.808
905,2002,13.787
905,2003,13.78
905,2004,13.774
905,2005,13.749
905,2006,13.687
905,2007,13.579
905,2008,13.425
905,2009,13.233
905,2010,13.018
905,2011,12.804
905,2012,12.616
905,2013,12.471
905,2014,12.374
905,2015,12.325
905,2016,12.315
905,2017,12.323
905,2018,12.334
905,2019,12.338
905,2020,12.33
905,2021,12.307
905,2022,12.273
905,2023,12.23
905,2024,12.18
905,2025,12.122
905,2026,12.058
905,2027,11.991
905,2028,11.923
905,2029,11.857
905,2030,11.794
905,2031,11.737
905,2032,11.685
905,2033,11.639
905,2034,11.599
905,2035,11.566
905,2036,11.538
905,2037,11.515
905,2038,11.495
905,2039,11.479
905,2040,11.465
905,2041,11.453
905,2042,11.445
905,2043,11.44
905,2044,11.438
905,2045,11.438
905,2046,11.44
905,2047,11.443
905,2048,11.448
905,2049,11.453
905,2050,11.457
905,2051,11.459
905,2052,11.46
905,2053,11.457
905,2054,11.452
905,2055,11.443
905,2056,11.43
905,2057,11.414
905,2058,11.394
905,2059,11.372
905,2060,11.348
905,2061,11.323
905,2062,11.296
905,2063,11.269
905,2064,11.243
905,2065,11.218
905,2066,11.193
905,2067,11.17
905,2068,11.148
905,2069,11.128
905,2070,11.109
905,2071,11.092
905,2072,11.076
905,2073,11.062
905,2074,11.049
905,2075,11.037
905,2076,11.026
905,2077,11.016
905,2078,11.006
905,2079,10.996
905,2080,10.987
905,2081,10.977
905,2082,10.966
905,2083,10.955
905,2084,10.943
905,2085,10.931
905,2086,10.916
905,2087,10.901
905,2088,10.885
905,2089,10.867
905,2090,10.848
905,2091,10.829
905,2092,10.809
905,2093,10.788
905,2094,10.766
905,2095,10.744
905,2096,10.722
905,2097,10.699
905,2098,10.676
905,2099,10.652
906,1950,43.312
906,1951,42.179
906,1952,40.089
906,1953,38.353
906,1954,36.97
906,1955,35.939
906,1956,35.254
906,1957,34.898
906,1958,34.843
906,1959,35.047
906,1960,35.451
906,1961,35.985
906,1962,36.56
906,1963,37.087
906,1964,37.479
906,1965,37.653
906,1966,37.552
906,1967,37.179
906,1968,36.545
906,1969,35.649
906,1970,34.477
906,1971,33.023
906,1972,31.346
906,1973,29.529
906,1974,27.658
906,1975,25.842
906,1976,24.184
906,1977,22.752
906,1978,21.603
906,1979,20.777
906,1980,20.324
906,1981,20.27
906,1982,20.539
906,1983,21.029
906,1984,21.639
906,1985,22.23
906,1986,22.654
906,1987,22.815
906,1988,22.654
906,1989,22.147
906,1990,21.306
906,1991,20.189
906,1992,18.925
906,1993,17.638
906,1994,16.401
906,1995,15.283
906,1996,14.33
906,1997,13.537
906,1998,12.895
906,1999,12.409
906,2000,12.075
906,2001,11.873
906,2002,11.766
906,2003,11.717
906,2004,11.703
906,2005,11.71
906,2006,11.735
906,2007,11.779
906,2008,11.839
906,2009,11.9
906,2010,11.947
906,2011,11.968
906,2012,11.954
906,2013,11.901
906,2014,11.805
906,2015,11.659
906,2016,11.465
906,2017,11.231
906,2018,10.969
906,2019,10.691
906,2020,10.406
906,2021,10.127
906,2022,9.861
906,2023,9.616
906,2024,9.4
906,2025,9.219
906,2026,9.074
906,2027,8.96
906,2028,8.872
906,2029,8.807
906,2030,8.763
906,2031,8.738
906,2032,8.727
906,2033,8.726
906,2034,8.732
906,2035,8.741
906,2036,8.751
906,2037,8.762
906,2038,8.774
906,2039,8.783
906,2040,8.789
906,2041,8.791
906,2042,8.79
906,2043,8.784
906,2044,8.774
906,2045,8.76
906,2046,8.74
906,2047,8.716
906,2048,8.688
906,2049,8.655
906,2050,8.617
906,2051,8.574
906,2052,8.526
906,2053,8.474
906,2054,8.421
906,2055,8.37
906,2056,8.322
906,2057,8.281
906,2058,8.248
906,2059,8.226
906,2060,8.215
906,2061,8.216
906,2062,8.227
906,2063,8.245
906,2064,8.271
906,2065,8.302
906,2066,8.338
906,2067,8.377
906,2068,8.419
906,2069,8.461
906,2070,8.502
906,2071,8.541
906,2072,8.578
906,2073,8.612
906,2074,8.643
906,2075,8.669
906,2076,8.69
906,2077,8.706
906,2078,8.719
906,2079,8.727
906,2080,8.731
906,2081,8.731
906,2082,8.728
906,2083,8.722
906,2084,8.715
906,2085,8.707
906,2086,8.699
906,2087,8.69
906,2088,8.683
906,2089,8.676
906,2090,8.671
906,2091,8.669
906,2092,8.669
906,2093,8.671
906,2094,8.677
906,2095,8.685
906,2096,8.696
906,2097,8.71
906,2098,8.726
906,2099,8.746
908,1950,21.427
908,1951,21.458
908,1952,21.496
908,1953,21.488
908,1954,21.433
908,1955,21.331
908,1956,21.181
908,1957,20.984
908,1958,20.741
908,1959,20.449
908,1960,20.111
908,1961,19.729
908,1962,19.309
908,1963,18.86
908,1964,18.396
908,1965,17.934
908,1966,17.492
908,1967,17.081
908,1968,16.71
908,1969,16.384
908,1970,16.104
908,1971,15.863
908,1972,15.65
908,1973,15.453
908,1974,15.27
908,1975,15.1
908,1976,14.947
908,1977,14.814
908,1978,14.702
908,1979,14.606
908,1980,14.523
908,1981,14.453
908,1982,14.388
908,1983,14.317
908,1984,14.228
908,1985,14.103
908,1986,13.921
908,1987,13.676
908,1988,13.37
908,1989,13.01
908,1990,12.609
908,1991,12.187
908,1992,11.769
908,1993,11.379
908,1994,11.031
908,1995,10.739
908,1996,10.504
908,1997,10.321
908,1998,10.182
908,1999,10.087
908,2000,10.039
908,2001,10.041
908,2002,10.089
908,2003,10.175
908,2004,10.287
908,2005,10.412
908,2006,10.537
908,2007,10.649
908,2008,10.741
908,2009,10.803
908,2010,10.835
908,2011,10.838
908,2012,10.821
908,2013,10.791
908,2014,10.75
908,2015,10.7
908,2016,10.64
908,2017,10.57
908,2018,10.489
908,2019,10.399
908,2020,10.302
908,2021,10.199
908,2022,10.092
908,2023,9.983
908,2024,9.876
908,2025,9.774
908,2026,9.68
908,2027,9.595
908,2028,9.521
908,2029,9.462
908,2030,9.419
908,2031,9.395
908,2032,9.389
908,2033,9.4
908,2034,9.426
908,2035,9.466
908,2036,9.519
908,2037,9.581
908,2038,9.649
908,2039,9.719
908,2040,9.787
908,2041,9.851
908,2042,9.908
908,2043,9.958
908,2044,9.999
908,2045,10.029
908,2046,10.047
908,2047,10.054
908,2048,10.053
908,2049,10.043
908,2050,10.027
908,2051,10.003
908,2052,9.975
908,2053,9.944
908,2054,9.911
908,2055,9.879
908,2056,9.848
908,2057,9.82
908,2058,9.796
908,2059,9.776
908,2060,9.763
908,2061,9.756
908,2062,9.757
908,2063,9.764
908,2064,9.778
908,2065,9.798
908,2066,9.825
908,2067,9.856
908,2068,9.89
908,2069,9.927
908,2070,9.964
908,2071,10.0
908,2072,10.036
908,2073,10.069
908,2074,10.098
908,2075,10.122
908,2076,10.141
908,2077,10.153
908,2078,10.161
908,2079,10.162
908,2080,10.158
908,2081,10.147
908,2082,10.132
908,2083,10.113
908,2084,10.091
908,2085,10.067
908,2086,10.041
908,2087,10.014
908,2088,9.987
908,2089,9.961
908,2090,9.937
908,2091,9.915
908,2092,9.896
908,2093,9.879
908,2094,9.866
908,2095,9.856
908,2096,9.85
908,2097,9.846
908,2098,9.847
908,2099,9.85
909,1950,27.265
909,1951,27.334
909,1952,27.45
909,1953,27.525
909,1954,27.558
909,1955,27.549
909,1956,27.497
909,1957,27.404
909,1958,27.267
909,1959,27.088
909,1960,26.865
909,1961,26.6
909,1962,26.299
909,1963,25.972
909,1964,25.633
909,1965,25.309
909,1966,25.033
909,1967,24.817
909,1968,24.658
909,1969,24.543
909,1970,24.429
909,1971,24.259
909,1972,23.993
909,1973,23.613
909,1974,23.127
909,1975,22.57
909,1976,21.998
909,1977,21.473
909,1978,21.042
909,1979,20.721
909,1980,20.509
909,1981,20.384
909,1982,20.301
909,1983,20.226
909,1984,20.146
909,1985,20.056
909,1986,19.964
909,1987,19.882
909,1988,19.817
909,1989,19.764
909,1990,19.714
909,1991,19.653
909,1992,19.572
909,1993,19.464
909,1994,19.327
909,1995,19.16
909,1996,18.966
909,1997,18.755
909,1998,18.54
909,1999,18.335
909,2000,18.156
909,2001,18.023
909,2002,17.942
909,2003,17.91
909,2004,17.921
909,2005,17.955
909,2006,17.988
909,2007,17.997
909,2008,17.963
909,2009,17.881
909,2010,17.75
909,2011,17.581
909,2012,17.394
909,2013,17.205
909,2014,17.021
909,2015,16.848
909,2016,16.687
909,2017,16.532
909,2018,16.381
909,2019,16.232
909,2020,16.086
909,2021,15.941
909,2022,15.797
909,2023,15.653
909,2024,15.509
909,2025,15.365
909,2026,15.224
909,2027,15.085
909,2028,14.95
909,2029,14.821
909,2030,14.699
909,2031,14.586
909,2032,14.481
909,2033,14.384
909,2034,14.296
909,2035,14.217
909,2036,14.147
909,2037,14.085
909,2038,14.029
909,2039,13.979
909,2040,13.932
909,2041,13.888
909,2042,13.846
909,2043,13.804
909,2044,13.761
909,2045,13.715
909,2046,13.667
909,2047,13.615
909,2048,13.56
909,2049,13.502
909,2050,13.439
909,2051,13.373
909,2052,13.302
909,2053,13.229
909,2054,13.153
909,2055,13.074
909,2056,12.994
909,2057,12.913
909,2058,12.832
909,2059,12.751
909,2060,12.672
909,2061,12.594
909,2062,12.519
909,2063,12.446
909,2064,12.376
909,2065,12.309
909,2066,12.245
909,2067,12.184
909,2068,12.127
909,2069,12.071
909,2070,12.019
909,2071,11.969
909,2072,11.922
909,2073,11.876
909,2074,11.831
909,2075,11.788
909,2076,11.744
909,2077,11.701
909,2078,11.658
909,2079,11.613
909,2080,11.568
909,2081,11.522
909,2082,11.475
909,2083,11.427
909,2084,11.379
909,2085,11.33
909,2086,11.28
909,2087,11.23
909,2088,11.179
909,2089,11.128
909,2090,11.077
909,2091,11.026
909,2092,10.976
909,2093,10.927
909,2094,10.879
909,2095,10.832
909,2096,10.786
909,2097,10.742
909,2098,10.698
909,2099,10.656
910,1950,49.728
910,1951,49.666
910,1952,49.548
910,1953,49.445
910,1954,49.358
910,1955,49.285
910,1956,49.226
910,1957,49.18
910,1958,49.143
910,1959,49.111
910,1960,49.079
910,1961,49.042
910,1962,48.994
910,1963,48.934
910,1964,48.862
910,1965,48.784
910,1966,48.709
910,1967,48.645
910,1968,48.597
910,1969,48.566
910,1970,48.552
910,1971,48.554
910,1972,48.563
910,1973,48.572
910,1974,48.572
910,1975,48.558
910,1976,48.522
910,1977,48.463
910,1978,48.378
910,1979,48.267
910,1980,48.134
910,1981,47.984
910,1982,47.823
910,1983,47.652
910,1984,47.47
910,1985,47.265
910,1986,47.025
910,1987,46.74
910,1988,46.41
910,1989,46.042
910,1990,45.647
910,1991,45.247
910,1992,44.857
910,1993,44.492
910,1994,44.156
910,1995,43.848
910,1996,43.56
910,1997,43.277
910,1998,42.986
910,1999,42.682
910,2000,42.362
910,2001,42.029
910,2002,41.685
910,2003,41.333
910,2004,40.972
910,2005,40.598
910,2006,40.207
910,2007,39.797
910,2008,39.366
910,2009,38.918
910,2010,38.456
910,2011,37.985
910,2012,37.511
910,2013,37.04
910,2014,36.575
910,2015,36.116
910,2016,35.663
910,2017,35.213
910,2018,34.764
910,2019,34.318
910,2020,33.877
910,2021,33.442
910,2022,33.016
910,2023,32.601
910,2024,32.196
910,2025,31.803
910,2026,31.42
910,2027,31.046
910,2028,30.678
910,2029,30.317
910,2030,29.96
910,2031,29.609
910,2032,29.262
910,2033,28.919
910,2034,28.58
910,2035,28.245
910,2036,27.912
910,2037,27.581
910,2038,27.253
910,2039,26.927
910,2040,26.604
910,2041,26.283
910,2042,25.965
910,2043,25.65
910,2044,25.34
910,2045,25.033
910,2046,24.731
910,2047,24.434
910,2048,24.141
910,2049,23.853
910,2050,23.57
910,2051,23.292
910,2052,23.019
910,2053,22.751
910,2054,22.489
910,2055,22.232
910,2056,21.981
910,2057,21.735
910,2058,21.494
910,2059,21.259
910,2060,21.03
910,2061,20.805
910,2062,20.585
910,2063,20.369
910,2064,20.157
910,2065,19.949
910,2066,19.744
910,2067,19.542
910,2068,19.344
910,2069,19.149
910,2070,18.956
910,2071,18.766
910,2072,18.578
910,2073,18.393
910,2074,18.209
910,2075,18.029
910,2076,17.851
910,2077,17.676
910,2078,17.504
910,2079,17.335
910,2080,17.171
910,2081,17.009
910,2082,16.852
910,2083,16.697
910,2084,16.546
910,2085,16.397
910,2086,16.252
910,2087,16.109
910,2088,15.968
910,2089,15.83
910,2090,15.694
910,2091,15.561
910,2092,15.43
910,2093,15.301
910,2094,15.175
910,2095,15.051
910,2096,14.93
910,2097,14.811
910,2098,14.695
910,2099,14.581
911,1950,46.517
911,1951,46.499
911,1952,46.47
911,1953,46.454
911,1954,46.452
911,1955,46.462
911,1956,46.485
911,1957,46.52
911,1958,46.565
911,1959,46.616
911,1960,46.672
911,1961,46.727
911,1962,46.778
911,1963,46.822
911,1964,46.856
911,1965,46.88
911,1966,46.894
911,1967,46.901
911,1968,46.904
911,1969,46.905
911,1970,46.906
911,1971,46.906
911,1972,46.908
911,1973,46.912
911,1974,46.923
911,1975,46.946
911,1976,46.987
911,1977,47.046
911,1978,47.124
911,1979,47.216
911,1980,47.317
911,1981,47.419
911,1982,47.515
911,1983,47.597
911,1984,47.658
911,1985,47.693
911,1986,47.7
911,1987,47.682
911,1988,47.641
911,1989,47.579
911,1990,47.5
911,1991,47.406
911,1992,47.302
911,1993,47.19
911,1994,47.072
911,1995,46.951
911,1996,46.829
911,1997,46.703
911,1998,46.571
911,1999,46.427
911,2000,46.268
911,2001,46.087
911,2002,45.881
911,2003,45.644
911,2004,45.377
911,2005,45.077
911,2006,44.744
911,2007,44.383
911,2008,43.998
911,2009,43.595
911,2010,43.177
911,2011,42.747
911,2012,42.309
911,2013,41.867
911,2014,41.422
911,2015,40.978
911,2016,40.534
911,2017,40.09
911,2018,39.644
911,2019,39.199
911,2020,38.755
911,2021,38.314
911,2022,37.876
911,2023,37.442
911,2024,37.012
911,2025,36.585
911,2026,36.161
911,2027,35.739
911,2028,35.319
911,2029,34.898
911,2030,34.478
911,2031,34.058
911,2032,33.638
911,2033,33.219
911,2034,32.801
911,2035,32.384
911,2036,31.968
911,2037,31.553
911,2038,31.14
911,2039,30.729
911,2040,30.321
911,2041,29.917
911,2042,29.517
911,2043,29.123
911,2044,28.734
911,2045,28.352
911,2046,27.977
911,2047,27.611
911,2048,27.252
911,2049,26.901
911,2050,26.557
911,2051,26.22
911,2052,25.889
911,2053,25.563
911,2054,25.242
911,2055,24.926
911,2056,24.615
911,2057,24.309
911,2058,24.009
911,2059,23.715
911,2060,23.425
911,2061,23.14
911,2062,22.859
911,2063,22.582
911,2064,22.308
911,2065,22.038
911,2066,21.772
911,2067,21.511
911,2068,21.255
911,2069,21.003
911,2070,20.756
911,2071,20.512
911,2072,20.273
911,2073,20.036
911,2074,19.803
911,2075,19.573
911,2076,19.346
911,2077,19.122
911,2078,18.902
911,2079,18.686
911,2080,18.473
911,2081,18.264
911,2082,18.059
911,2083,17.858
911,2084,17.66
911,2085,17.465
911,2086,17.275
911,2087,17.087
911,2088,16.903
911,2089,16.723
911,2090,16.546
911,2091,16.372
911,2092,16.202
911,2093,16.035
911,2094,15.871
911,2095,15.711
911,2096,15.554
911,2097,15.401
911,2098,15.25
911,2099,15.104
912,1950,50.157
912,1951,50.084
912,1952,49.931
912,1953,49.759
912,1954,49.571
912,1955,49.365
912,1956,49.14
912,1957,48.894
912,1958,48.627
912,1959,48.332
912,1960,48.005
912,1961,47.642
912,1962,47.239
912,1963,46.797
912,1964,46.319
912,1965,45.809
912,1966,45.271
912,1967,44.714
912,1968,44.155
912,1969,43.607
912,1970,43.092
912,1971,42.633
912,1972,42.235
912,1973,41.899
912,1974,41.62
912,1975,41.389
912,1976,41.192
912,1977,41.005
912,1978,40.8
912,1979,40.557
912,1980,40.257
912,1981,39.888
912,1982,39.448
912,1983,38.935
912,1984,38.344
912,1985,37.664
912,1986,36.886
912,1987,36.02
912,1988,35.082
912,1989,34.089
912,1990,33.057
912,1991,32.003
912,1992,30.948
912,1993,29.921
912,1994,28.949
912,1995,28.062
912,1996,27.284
912,1997,26.62
912,1998,26.073
912,1999,25.646
912,2000,25.338
912,2001,25.14
912,2002,25.032
912,2003,24.995
912,2004,25.017
912,2005,25.105
912,2006,25.276
912,2007,25.53
912,2008,25.845
912,2009,26.185
912,2010,26.49
912,2011,26.69
912,2012,26.743
912,2013,26.623
912,2014,26.327
912,2015,25.87
912,2016,25.293
912,2017,24.658
912,2018,24.023
912,2019,23.419
912,2020,22.868
912,2021,22.372
912,2022,21.917
912,2023,21.492
912,2024,21.1
912,2025,20.745
912,2026,20.43
912,2027,20.155
912,2028,19.917
912,2029,19.713
912,2030,19.54
912,2031,19.396
912,2032,19.276
912,2033,19.171
912,2034,19.076
912,2035,18.984
912,2036,18.889
912,2037,18.789
912,2038,18.682
912,2039,18.564
912,2040,18.432
912,2041,18.287
912,2042,18.131
912,2043,17.966
912,2044,17.793
912,2045,17.614
912,2046,17.429
912,2047,17.239
912,2048,17.047
912,2049,16.854
912,2050,16.662
912,2051,16.474
912,2052,16.289
912,2053,16.109
912,2054,15.935
912,2055,15.77
912,2056,15.612
912,2057,15.462
912,2058,15.32
912,2059,15.185
912,2060,15.056
912,2061,14.935
912,2062,14.819
912,2063,14.709
912,2064,14.603
912,2065,14.5
912,2066,14.4
912,2067,14.302
912,2068,14.205
912,2069,14.11
912,2070,14.015
912,2071,13.92
912,2072,13.825
912,2073,13.731
912,2074,13.638
912,2075,13.543
912,2076,13.449
912,2077,13.353
912,2078,13.257
912,2079,13.161
912,2080,13.065
912,2081,12.969
912,2082,12.875
912,2083,12.783
912,2084,12.692
912,2085,12.604
912,2086,12.517
912,2087,12.432
912,2088,12.347
912,2089,12.264
912,2090,12.183
912,2091,12.103
912,2092,12.026
912,2093,11.952
912,2094,11.88
912,2095,11.812
912,2096,11.747
912,2097,11.686
912,2098,11.627
912,2099,11.573
913,1950,44.481
913,1951,44.297
913,1952,43.944
913,1953,43.624
913,1954,43.335
913,1955,43.078
913,1956,42.848
913,1957,42.639
913,1958,42.441
913,1959,42.238
913,1960,42.008
913,1961,41.734
913,1962,41.4
913,1963,41.003
913,1964,40.555
913,1965,40.089
913,1966,39.651
913,1967,39.279
913,1968,38.992
913,1969,38.793
913,1970,38.66
913,1971,38.558
913,1972,38.442
913,1973,38.277
913,1974,38.048
913,1975,37.756
913,1976,37.414
913,1977,37.047
913,1978,36.674
913,1979,36.298
913,1980,35.917
913,1981,35.524
913,1982,35.106
913,1983,34.654
913,1984,34.163
913,1985,33.623
913,1986,33.028
913,1987,32.381
913,1988,31.693
913,1989,30.975
913,1990,30.244
913,1991,29.515
913,1992,28.806
913,1993,28.135
913,1994,27.514
913,1995,26.959
913,1996,26.481
913,1997,26.074
913,1998,25.726
913,1999,25.428
913,2000,25.161
913,2001,24.904
913,2002,24.64
913,2003,24.358
913,2004,24.053
913,2005,23.734
913,2006,23.417
913,2007,23.12
913,2008,22.855
913,2009,22.623
913,2010,22.419
913,2011,22.231
913,2012,22.043
913,2013,21.842
913,2014,21.621
913,2015,21.376
913,2016,21.104
913,2017,20.813
913,2018,20.509
913,2019,20.198
913,2020,19.884
913,2021,19.575
913,2022,19.273
913,2023,18.985
913,2024,18.713
913,2025,18.461
913,2026,18.23
913,2027,18.017
913,2028,17.819
913,2029,17.635
913,2030,17.464
913,2031,17.304
913,2032,17.153
913,2033,17.008
913,2034,16.868
913,2035,16.73
913,2036,16.591
913,2037,16.452
913,2038,16.312
913,2039,16.17
913,2040,16.025
913,2041,15.875
913,2042,15.722
913,2043,15.566
913,2044,15.409
913,2045,15.25
913,2046,15.089
913,2047,14.928
913,2048,14.767
913,2049,14.609
913,2050,14.453
913,2051,14.302
913,2052,14.155
913,2053,14.014
913,2054,13.878
913,2055,13.748
913,2056,13.625
913,2057,13.508
913,2058,13.397
913,2059,13.291
913,2060,13.19
913,2061,13.094
913,2062,13.003
913,2063,12.917
913,2064,12.834
913,2065,12.755
913,2066,12.678
913,2067,12.604
913,2068,12.533
913,2069,12.462
913,2070,12.393
913,2071,12.325
913,2072,12.257
913,2073,12.19
913,2074,12.124
913,2075,12.058
913,2076,11.993
913,2077,11.929
913,2078,11.867
913,2079,11.806
913,2080,11.746
913,2081,11.688
913,2082,11.632
913,2083,11.578
913,2084,11.525
913,2085,11.475
913,2086,11.426
913,2087,11.38
913,2088,11.335
913,2089,11.293
913,2090,11.252
913,2091,11.214
913,2092,11.178
913,2093,11.145
913,2094,11.114
913,2095,11.085
913,2096,11.059
913,2097,11.035
913,2098,11.013
913,2099,10.994
914,1950,46.94
914,1951,46.991
914,1952,47.09
914,1953,47.181
914,1954,47.265
914,1955,47.341
914,1956,47.408
914,1957,47.465
914,1958,47.511
914,1959,47.543
914,1960,47.557
914,1961,47.55
914,1962,47.522
914,1963,47.476
914,1964,47.419
914,1965,47.363
914,1966,47.324
914,1967,47.313
914,1968,47.336
914,1969,47.389
914,1970,47.47
914,1971,47.567
914,1972,47.665
914,1973,47.746
914,1974,47.801
914,1975,47.818
914,1976,47.792
914,1977,47.723
914,1978,47.615
914,1979,47.469
914,1980,47.286
914,1981,47.068
914,1982,46.823
914,1983,46.559
914,1984,46.282
914,1985,45.998
914,1986,45.712
914,1987,45.424
914,1988,45.141
914,1989,44.865
914,1990,44.601
914,1991,44.353
914,1992,44.12
914,1993,43.902
914,1994,43.699
914,1995,43.514
914,1996,43.348
914,1997,43.199
914,1998,43.061
914,1999,42.929
914,2000,42.795
914,2001,42.651
914,2002,42.49
914,2003,42.308
914,2004,42.103
914,2005,41.877
914,2006,41.634
914,2007,41.381
914,2008,41.12
914,2009,40.85
914,2010,40.563
914,2011,40.248
914,2012,39.899
914,2013,39.514
914,2014,39.096
914,2015,38.651
914,2016,38.191
914,2017,37.727
914,2018,37.273
914,2019,36.834
914,2020,36.415
914,2021,36.018
914,2022,35.637
914,2023,35.269
914,2024,34.912
914,2025,34.566
914,2026,34.231
914,2027,33.904
914,2028,33.584
914,2029,33.27
914,2030,32.959
914,2031,32.649
914,2032,32.34
914,2033,32.031
914,2034,31.72
914,2035,31.406
914,2036,31.088
914,2037,30.767
914,2038,30.443
914,2039,30.117
914,2040,29.789
914,2041,29.458
914,2042,29.126
914,2043,28.794
914,2044,28.463
914,2045,28.133
914,2046,27.806
914,2047,27.481
914,2048,27.159
914,2049,26.842
914,2050,26.529
914,2051,26.222
914,2052,25.921
914,2053,25.625
914,2054,25.335
914,2055,25.051
914,2056,24.772
914,2057,24.498
914,2058,24.229
914,2059,23.964
914,2060,23.703
914,2061,23.446
914,2062,23.194
914,2063,22.946
914,2064,22.703
914,2065,22.463
914,2066,22.227
914,2067,21.994
914,2068,21.764
914,2069,21.537
914,2070,21.312
914,2071,21.089
914,2072,20.868
914,2073,20.65
914,2074,20.433
914,2075,20.219
914,2076,20.007
914,2077,19.797
914,2078,19.59
914,2079,19.386
914,2080,19.184
914,2081,18.987
914,2082,18.792
914,2083,18.602
914,2084,18.415
914,2085,18.231
914,2086,18.051
914,2087,17.874
914,2088,17.7
914,2089,17.529
914,2090,17.36
914,2091,17.194
914,2092,17.03
914,2093,16.869
914,2094,16.711
914,2095,16.554
914,2096,16.401
914,2097,16.249
914,2098,16.101
914,2099,15.955
915,1950,40.854
915,1951,40.402
915,1952,39.592
915,1953,38.969
915,1954,38.534
915,1955,38.283
915,1956,38.204
915,1957,38.277
915,1958,38.47
915,1959,38.72
915,1960,38.957
915,1961,39.107
915,1962,39.096
915,1963,38.871
915,1964,38.418
915,1965,37.752
915,1966,36.923
915,1967,36.014
915,1968,35.096
915,1969,34.204
915,1970,33.344
915,1971,32.501
915,1972,31.65
915,1973,30.786
915,1974,29.932
915,1975,29.131
915,1976,28.439
915,1977,27.886
915,1978,27.489
915,1979,27.239
915,1980,27.114
915,1981,27.072
915,1982,27.056
915,1983,27.014
915,1984,26.916
915,1985,26.741
915,1986,26.48
915,1987,26.153
915,1988,25.778
915,1989,25.364
915,1990,24.92
915,1991,24.458
915,1992,23.99
915,1993,23.527
915,1994,23.08
915,1995,22.653
915,1996,22.249
915,1997,21.864
915,1998,21.493
915,1999,21.14
915,2000,20.807
915,2001,20.496
915,2002,20.207
915,2003,19.939
915,2004,19.688
915,2005,19.452
915,2006,19.225
915,2007,19.003
915,2008,18.781
915,2009,18.556
915,2010,18.328
915,2011,18.096
915,2012,17.863
915,2013,17.63
915,2014,17.399
