country_code,year,total_population_annual_doubling_time
48,1954,17.716
48,1955,16.859
48,1956,16.75
48,1957,17.144
48,1958,17.916
48,1959,19.001
48,1960,20.349
48,1961,21.926
48,1962,23.68
48,1963,25.511
48,1964,27.228
48,1965,28.816
48,1966,30.018
48,1967,29.678
48,1968,27.182
48,1969,23.617
48,1970,20.647
48,1971,18.604
48,1972,16.75
48,1973,14.796
48,1974,13.076
48,1975,11.705
48,1976,10.793
48,1977,10.598
48,1978,11.296
48,1979,13.005
48,1980,15.869
48,1981,19.839
48,1982,23.921
48,1983,25.838
48,1984,24.605
48,1985,22.18
48,1986,20.349
48,1987,19.613
48,1988,20.056
48,1989,21.688
48,1990,24.066
48,1991,26.337
48,1992,27.822
48,1993,28.134
48,1994,27.174
48,1995,25.481
48,1996,23.601
48,1997,21.73
48,1998,19.928
48,1999,18.241
48,2000,17.141
48,2001,16.483
48,2002,15.125
48,2003,12.851
48,2004,10.693
48,2005,9.109
48,2006,8.207
48,2007,8.128
48,2008,9.037
48,2009,11.307
48,2010,15.871
48,2011,24.886
48,2012,42.394
48,2013,65.895
48,2014,67.958
48,2015,54.79
48,2016,46.521
48,2017,43.187
48,2018,43.091
48,2019,46.429
48,2020,51.935
48,2021,57.217
48,2022,61.566
48,2023,65.486
48,2024,68.656
48,2025,71.415
48,2026,74.276
48,2027,77.217
48,2028,79.996
48,2029,82.616
48,2030,85.144
48,2031,87.664
48,2032,90.261
48,2033,93.053
48,2034,96.134
48,2035,99.388
48,2036,102.839
48,2037,107.164
48,2038,113.255
48,2039,121.586
48,2040,132.26
48,2041,144.958
48,2042,158.919
48,2043,173.016
48,2044,186.452
48,2045,200.052
48,2046,215.728
48,2047,235.065
48,2048,259.799
48,2049,292.639
48,2050,335.979
48,2051,392.866
48,2052,469.812
48,2053,579.881
48,2054,750.222
48,2055,1051.393
48,2056,1737.442
48,2057,4827.912
48,2058,-6490.712
48,2059,-1968.869
48,2060,-1171.697
48,2061,-840.207
48,2062,-660.185
48,2063,-548.332
48,2064,-472.482
48,2065,-417.313
48,2066,-374.93
48,2067,-341.111
48,2068,-313.356
48,2069,-290.204
48,2070,-270.75
48,2071,-254.344
48,2072,-240.375
48,2073,-228.305
48,2074,-217.794
48,2075,-208.635
48,2076,-200.627
48,2077,-193.629
48,2078,-187.628
48,2079,-182.463
48,2080,-177.941
48,2081,-173.993
48,2082,-170.587
48,2083,-167.721
48,2084,-165.355
48,2085,-163.378
48,2086,-161.725
48,2087,-160.382
48,2088,-159.363
48,2089,-158.67
48,2090,-158.214
48,2091,-157.932
48,2092,-157.757
48,2093,-157.66
48,2094,-157.63
48,2095,-157.625
48,2096,-157.634
48,2097,-157.679
48,2098,-157.728
48,2099,-157.758
50,1950,32.684
50,1951,33.549
50,1952,34.323
50,1953,33.336
50,1954,31.388
50,1955,29.225
50,1956,27.315
50,1957,25.867
50,1958,24.939
50,1959,24.481
50,1960,24.343
50,1961,24.299
50,1962,24.079
50,1963,23.516
50,1964,22.738
50,1965,21.847
50,1966,21.107
50,1967,21.135
50,1968,22.454
50,1969,25.339
50,1970,30.045
50,1971,36.335
50,1972,41.775
50,1973,42.152
50,1974,37.457
50,1975,31.997
50,1976,28.113
50,1977,25.848
50,1978,24.854
50,1979,24.844
50,1980,25.299
50,1981,25.73
50,1982,25.982
50,1983,26.061
50,1984,25.976
50,1985,25.839
50,1986,25.803
50,1987,26.02
50,1988,26.598
50,1989,27.536
50,1990,28.744
50,1991,30.047
50,1992,31.184
50,1993,31.921
50,1994,32.233
50,1995,32.361
50,1996,32.59
50,1997,33.052
50,1998,33.81
50,1999,34.909
50,2000,36.173
50,2001,37.472
50,2002,39.132
50,2003,41.608
50,2004,45.066
50,2005,49.558
50,2006,54.788
50,2007,59.517
50,2008,62.028
50,2009,61.779
50,2010,60.07
50,2011,58.424
50,2012,57.374
50,2013,57.032
50,2014,57.452
50,2015,58.219
50,2016,58.932
50,2017,59.752
50,2018,60.975
50,2019,62.625
50,2020,64.622
50,2021,66.848
50,2022,69.24
50,2023,71.767
50,2024,74.414
50,2025,77.257
50,2026,80.391
50,2027,83.827
50,2028,87.544
50,2029,91.567
50,2030,95.945
50,2031,100.737
50,2032,105.981
50,2033,111.716
50,2034,118.004
50,2035,124.954
50,2036,132.692
50,2037,141.286
50,2038,150.801
50,2039,161.393
50,2040,173.315
50,2041,186.957
50,2042,202.92
50,2043,222.033
50,2044,245.324
50,2045,274.043
50,2046,309.869
50,2047,355.363
50,2048,414.646
50,2049,494.943
50,2050,610.8
50,2051,794.46
50,2052,1130.483
50,2053,1940.691
50,2054,6641.365
50,2055,-4803.579
50,2056,-1784.092
50,2057,-1099.187
50,2058,-794.148
50,2059,-621.796
50,2060,-511.659
50,2061,-435.99
50,2062,-381.717
50,2063,-341.546
50,2064,-310.793
50,2065,-286.208
50,2066,-265.767
50,2067,-248.449
50,2068,-233.621
50,2069,-220.767
50,2070,-209.59
50,2071,-199.827
50,2072,-191.146
50,2073,-183.288
50,2074,-176.151
50,2075,-169.667
50,2076,-163.824
50,2077,-158.686
50,2078,-154.275
50,2079,-150.495
50,2080,-147.191
50,2081,-144.188
50,2082,-141.295
50,2083,-138.385
50,2084,-135.463
50,2085,-132.648
50,2086,-130.073
50,2087,-127.825
50,2088,-125.942
50,2089,-124.406
50,2090,-123.128
50,2091,-122.013
50,2092,-120.995
50,2093,-120.046
50,2094,-119.173
50,2095,-118.406
50,2096,-117.785
50,2097,-117.353
50,2098,-117.155
50,2099,-117.24
51,1950,32.174
51,1951,28.943
51,1952,24.641
51,1953,22.252
51,1954,20.868
51,1955,20.073
51,1956,19.643
51,1957,19.444
51,1958,19.392
51,1959,19.446
51,1960,19.602
51,1961,19.893
51,1962,20.374
51,1963,21.1
51,1964,22.07
51,1965,23.254
51,1966,24.569
51,1967,25.824
51,1968,26.819
51,1969,27.508
51,1970,28.034
51,1971,28.605
51,1972,29.382
51,1973,30.474
51,1974,31.927
51,1975,33.655
51,1976,35.498
51,1977,37.312
51,1978,38.977
51,1979,40.44
51,1980,42.346
51,1981,45.134
51,1982,47.419
51,1983,47.424
51,1984,45.624
51,1985,42.531
51,1986,39.949
51,1987,42.019
51,1988,56.634
51,1989,142.755
51,1990,-158.721
51,1991,-50.922
51,1992,-33.53
51,1993,-29.273
51,1994,-31.188
51,1995,-38.445
51,1996,-51.551
51,1997,-72.06
51,1998,-98.541
51,1999,-116.383
51,2000,-126.258
51,2001,-147.123
51,2002,-178.935
51,2003,-197.942
51,2004,-195.063
51,2005,-175.407
51,2006,-155.26
51,2007,-152.7
51,2008,-187.52
51,2009,-356.912
51,2010,2192.537
51,2011,277.475
51,2012,170.657
51,2013,149.132
51,2014,163.234
51,2015,210.173
51,2016,300.409
51,2017,469.407
51,2018,800.614
51,2019,1358.357
51,2020,2711.621
51,2021,-10854.195
51,2022,-1572.206
51,2023,-846.452
51,2024,-578.991
51,2025,-441.721
51,2026,-359.905
51,2027,-307.045
51,2028,-271.202
51,2029,-245.847
51,2030,-226.546
51,2031,-210.966
51,2032,-198.631
51,2033,-189.302
51,2034,-182.238
51,2035,-176.596
51,2036,-171.692
51,2037,-167.089
51,2038,-162.558
51,2039,-157.996
51,2040,-153.631
51,2041,-149.573
51,2042,-145.341
51,2043,-140.545
51,2044,-135.324
51,2045,-130.077
51,2046,-125.175
51,2047,-120.726
51,2048,-116.737
51,2049,-113.189
51,2050,-109.928
51,2051,-106.852
51,2052,-104.025
51,2053,-101.533
51,2054,-99.339
51,2055,-97.35
51,2056,-95.486
51,2057,-93.707
51,2058,-91.989
51,2059,-90.326
51,2060,-88.738
51,2061,-87.237
51,2062,-85.798
51,2063,-84.392
51,2064,-83.018
51,2065,-81.702
51,2066,-80.47
51,2067,-79.295
51,2068,-78.147
51,2069,-77.036
51,2070,-75.984
51,2071,-75.03
51,2072,-74.213
51,2073,-73.565
51,2074,-73.096
51,2075,-72.763
51,2076,-72.531
51,2077,-72.425
51,2078,-72.483
51,2079,-72.707
51,2080,-73.066
51,2081,-73.533
51,2082,-74.128
51,2083,-74.871
51,2084,-75.762
51,2085,-76.778
51,2086,-77.875
51,2087,-79.046
51,2088,-80.277
51,2089,-81.536
51,2090,-82.806
51,2091,-84.063
51,2092,-85.275
51,2093,-86.404
51,2094,-87.405
51,2095,-88.235
51,2096,-88.835
51,2097,-89.162
51,2098,-89.161
51,2099,-88.778
52,1950,31.403
52,1951,34.539
52,1952,42.782
52,1953,54.801
52,1954,73.061
52,1955,101.884
52,1956,147.93
52,1957,215.018
52,1958,280.409
52,1959,288.244
52,1960,241.88
52,1961,194.718
52,1962,168.579
52,1963,164.946
52,1964,182.003
52,1965,218.039
52,1966,262.358
52,1967,283.759
52,1968,254.778
52,1969,200.224
52,1970,155.753
52,1971,128.337
52,1972,113.8
52,1973,108.732
52,1974,111.023
52,1975,117.388
52,1976,124.629
52,1977,133.085
52,1978,144.937
52,1979,161.017
52,1980,183.572
52,1981,214.005
52,1982,245.183
52,1983,259.627
52,1984,250.221
52,1985,229.97
52,1986,211.879
52,1987,199.973
52,1988,194.254
52,1989,194.417
52,1990,197.561
52,1991,200.115
52,1992,200.81
52,1993,199.198
52,1994,195.626
52,1995,190.823
52,1996,186.018
52,1997,184.202
52,1998,187.971
52,1999,197.334
52,2000,211.792
52,2001,228.648
52,2002,238.947
52,2003,234.16
52,2004,216.123
52,2005,194.938
52,2006,178.115
52,2007,168.291
52,2008,166.276
52,2009,171.479
52,2010,181.421
52,2011,193.126
52,2012,205.32
52,2013,217.555
52,2014,229.45
52,2015,242.296
52,2016,258.381
52,2017,277.763
52,2018,300.334
52,2019,327.507
52,2020,359.861
52,2021,400.255
52,2022,451.589
52,2023,517.679
52,2024,606.013
52,2025,731.512
52,2026,926.131
52,2027,1260.822
52,2028,1962.847
52,2029,4422.926
52,2030,-17500.429
52,2031,-2981.154
52,2032,-1642.139
52,2033,-1142.381
52,2034,-883.162
52,2035,-723.404
52,2036,-616.086
52,2037,-540.609
52,2038,-486.088
52,2039,-445.324
52,2040,-414.135
52,2041,-388.793
52,2042,-367.618
52,2043,-349.451
52,2044,-333.465
52,2045,-319.825
52,2046,-308.868
52,2047,-300.859
52,2048,-295.415
52,2049,-292.957
52,2050,-292.703
52,2051,-293.331
52,2052,-295.086
52,2053,-297.789
52,2054,-301.501
52,2055,-306.306
52,2056,-311.553
52,2057,-318.339
52,2058,-326.027
52,2059,-334.153
52,2060,-343.675
52,2061,-354.15
52,2062,-364.65
52,2063,-374.376
52,2064,-382.748
52,2065,-390.343
52,2066,-398.289
52,2067,-406.172
52,2068,-415.794
52,2069,-426.903
52,2070,-438.682
52,2071,-450.105
52,2072,-459.923
52,2073,-466.696
52,2074,-470.713
52,2075,-473.61
52,2076,-474.123
52,2077,-474.642
52,2078,-477.617
52,2079,-481.268
52,2080,-484.357
52,2081,-486.856
52,2082,-488.744
52,2083,-491.969
52,2084,-494.583
52,2085,-496.566
52,2086,-499.935
52,2087,-499.922
52,2088,-495.839
52,2089,-488.511
52,2090,-478.837
52,2091,-470.717
52,2092,-463.423
52,2093,-457.476
52,2094,-453.919
52,2095,-451.527
52,2096,-450.835
52,2097,-450.141
52,2098,-448.888
52,2099,-447.078
56,1950,132.659
56,1951,129.724
56,1952,125.289
56,1953,122.853
56,1954,121.552
56,1955,120.676
56,1956,119.59
56,1957,117.808
56,1958,115.07
56,1959,111.558
56,1960,107.945
56,1961,105.186
56,1962,104.324
56,1963,106.268
56,1964,111.34
56,1965,118.72
56,1966,127.438
56,1967,138.574
56,1968,154.54
56,1969,177.435
56,1970,211.343
56,1971,261.585
56,1972,324.387
56,1973,375.669
56,1974,390.782
56,1975,376.376
56,1976,358.218
56,1977,355.86
56,1978,382.925
56,1979,455.225
56,1980,592.416
56,1981,806.197
56,1982,1042.792
56,1983,1106.314
56,1984,922.088
56,1985,729.339
56,1986,603.245
56,1987,491.425
56,1988,382.635
56,1989,297.632
56,1990,234.678
56,1991,192.378
56,1992,172.728
56,1993,175.188
56,1994,200.483
56,1995,256.839
56,1996,354.257
56,1997,444.842
56,1998,397.468
56,1999,275.644
56,2000,192.661
56,2001,148.614
56,2002,125.168
56,2003,112.919
56,2004,107.545
56,2005,105.046
56,2006,102.797
56,2007,100.874
56,2008,99.918
56,2009,99.768
56,2010,100.484
56,2011,102.015
56,2012,103.812
56,2013,105.32
56,2014,106.542
56,2015,107.576
56,2016,108.99
56,2017,112.422
56,2018,119.758
56,2019,132.264
56,2020,150.824
56,2021,175.178
56,2022,201.367
56,2023,220.866
56,2024,227.371
56,2025,225.245
56,2026,222.574
56,2027,222.476
56,2028,225.836
56,2029,233.502
56,2030,243.431
56,2031,252.744
56,2032,261.106
56,2033,269.299
56,2034,277.229
56,2035,285.162
56,2036,293.506
56,2037,302.522
56,2038,312.388
56,2039,323.246
56,2040,335.066
56,2041,347.724
56,2042,361.149
56,2043,375.313
56,2044,390.317
56,2045,406.156
56,2046,423.12
56,2047,442.519
56,2048,465.96
56,2049,494.243
56,2050,526.885
56,2051,562.585
56,2052,600.525
56,2053,640.012
56,2054,679.808
56,2055,720.074
56,2056,760.513
56,2057,796.869
56,2058,823.239
56,2059,837.194
56,2060,841.989
56,2061,840.828
56,2062,830.783
56,2063,808.92
56,2064,778.025
56,2065,743.186
56,2066,709.302
56,2067,680.053
56,2068,657.231
56,2069,640.399
56,2070,626.713
56,2071,613.877
56,2072,602.638
56,2073,594.235
56,2074,588.436
56,2075,584.357
56,2076,581.314
56,2077,579.401
56,2078,578.929
56,2079,579.754
56,2080,581.859
56,2081,584.945
56,2082,587.592
56,2083,588.42
56,2084,587.48
56,2085,585.785
56,2086,584.825
56,2087,586.391
56,2088,591.903
56,2089,601.528
56,2090,614.046
56,2091,627.855
56,2092,641.503
56,2093,654.156
56,2094,665.812
56,2095,677.024
56,2096,688.609
56,2097,701.772
56,2098,717.823
56,2099,738.279
64,1950,26.452
64,1951,26.858
64,1952,27.68
64,1953,28.47
64,1954,29.195
64,1955,29.825
64,1956,30.323
64,1957,30.651
64,1958,30.789
64,1959,30.725
64,1960,30.46
64,1961,30.011
64,1962,29.41
64,1963,28.686
64,1964,27.855
64,1965,27.064
64,1966,26.318
64,1967,25.308
64,1968,23.879
64,1969,22.271
64,1970,20.807
64,1971,19.694
64,1972,19.016
64,1973,18.774
64,1974,18.909
64,1975,19.217
64,1976,19.551
64,1977,20.077
64,1978,21.0
64,1979,22.334
64,1980,24.296
64,1981,26.894
64,1982,28.801
64,1983,28.374
64,1984,26.145
64,1985,23.257
64,1986,21.041
64,1987,21.075
64,1988,25.199
64,1989,39.568
64,1990,136.722
64,1991,-99.355
64,1992,-46.124
64,1993,-43.132
64,1994,-71.594
64,1995,713.181
64,1996,59.383
64,1997,34.306
64,1998,26.976
64,1999,24.793
64,2000,24.152
64,2001,23.533
64,2002,23.245
64,2003,23.85
64,2004,25.323
64,2005,27.588
64,2006,30.472
64,2007,33.626
64,2008,36.529
64,2009,38.837
64,2010,40.878
64,2011,43.241
64,2012,46.025
64,2013,49.101
64,2014,52.498
64,2015,56.23
64,2016,60.21
64,2017,64.058
64,2018,67.303
64,2019,69.76
64,2020,71.656
64,2021,73.445
64,2022,75.533
64,2023,78.253
64,2024,81.79
64,2025,85.901
64,2026,90.225
64,2027,94.711
64,2028,99.477
64,2029,104.533
64,2030,109.959
64,2031,115.887
64,2032,122.372
64,2033,129.486
64,2034,137.304
64,2035,145.921
64,2036,155.529
64,2037,166.081
64,2038,177.517
64,2039,190.061
64,2040,203.991
64,2041,219.801
64,2042,238.082
64,2043,259.581
64,2044,285.249
64,2045,316.376
64,2046,354.942
64,2047,403.765
64,2048,467.781
64,2049,555.691
64,2050,684.057
64,2051,889.332
64,2052,1284.183
64,2053,2385.897
64,2054,20618.941
64,2055,-3026.335
64,2056,-1406.19
64,2057,-918.596
64,2058,-684.167
64,2059,-546.085
64,2060,-455.351
64,2061,-391.501
64,2062,-343.04
64,2063,-304.696
64,2064,-273.99
64,2065,-248.926
64,2066,-228.508
64,2067,-212.188
64,2068,-199.266
64,2069,-188.908
64,2070,-180.365
64,2071,-173.018
64,2072,-166.475
64,2073,-160.605
64,2074,-155.356
64,2075,-150.706
64,2076,-146.632
64,2077,-143.185
64,2078,-140.363
64,2079,-138.095
64,2080,-136.265
64,2081,-134.713
64,2082,-133.442
64,2083,-132.427
64,2084,-131.617
64,2085,-131.026
64,2086,-130.607
64,2087,-130.332
64,2088,-130.203
64,2089,-130.206
64,2090,-130.302
64,2091,-130.462
64,2092,-130.629
64,2093,-130.772
64,2094,-130.907
64,2095,-130.987
64,2096,-130.98
64,2097,-130.868
64,2098,-130.62
64,2099,-130.219
68,1950,42.592
68,1951,42.017
68,1952,40.954
68,1953,40.022
68,1954,39.212
68,1955,38.513
68,1956,37.916
68,1957,37.414
68,1958,36.997
68,1959,36.652
68,1960,36.357
68,1961,36.087
68,1962,35.815
68,1963,35.52
68,1964,35.201
68,1965,34.88
68,1966,34.573
68,1967,34.275
68,1968,33.976
68,1969,33.678
68,1970,33.406
68,1971,33.168
68,1972,32.913
68,1973,32.601
68,1974,32.252
68,1975,31.91
68,1976,31.632
68,1977,31.482
68,1978,31.504
68,1979,31.689
68,1980,31.957
68,1981,32.237
68,1982,32.569
68,1983,33.005
68,1984,33.529
68,1985,34.114
68,1986,34.699
68,1987,35.159
68,1988,35.383
68,1989,35.379
68,1990,35.275
68,1991,35.195
68,1992,35.149
68,1993,35.117
68,1994,35.117
68,1995,35.134
68,1996,35.178
68,1997,35.333
68,1998,35.678
68,1999,36.209
68,2000,36.853
68,2001,37.527
68,2002,38.195
68,2003,38.845
68,2004,39.465
68,2005,40.08
68,2006,40.713
68,2007,41.342
68,2008,41.937
68,2009,42.496
68,2010,43.04
68,2011,43.588
68,2012,44.12
68,2013,44.617
68,2014,45.082
68,2015,45.533
68,2016,45.996
68,2017,46.505
68,2018,47.089
68,2019,47.753
68,2020,48.473
68,2021,49.222
68,2022,49.997
68,2023,50.8
68,2024,51.633
68,2025,52.504
68,2026,53.421
68,2027,54.383
68,2028,55.385
68,2029,56.432
68,2030,57.523
68,2031,58.665
68,2032,59.887
68,2033,61.217
68,2034,62.66
68,2035,64.202
68,2036,65.817
68,2037,67.479
68,2038,69.164
68,2039,70.87
68,2040,72.622
68,2041,74.454
68,2042,76.377
68,2043,78.393
68,2044,80.511
68,2045,82.734
68,2046,85.061
68,2047,87.502
68,2048,90.069
68,2049,92.772
68,2050,95.627
68,2051,98.649
68,2052,101.836
68,2053,105.191
68,2054,108.732
68,2055,112.478
68,2056,116.467
68,2057,120.793
68,2058,125.557
68,2059,130.819
68,2060,136.583
68,2061,142.819
68,2062,149.516
68,2063,156.679
68,2064,164.334
68,2065,172.591
68,2066,181.602
68,2067,191.474
68,2068,202.305
68,2069,214.24
68,2070,227.419
68,2071,242.02
68,2072,258.275
68,2073,276.478
68,2074,296.985
68,2075,320.254
68,2076,346.821
68,2077,377.14
68,2078,411.711
68,2079,451.421
68,2080,497.935
68,2081,553.709
68,2082,621.578
68,2083,705.417
68,2084,811.766
68,2085,950.895
68,2086,1141.915
68,2087,1429.533
68,2088,1927.25
68,2089,2993.897
68,2090,6720.249
68,2091,-30955.658
68,2092,-4858.786
68,2093,-2702.435
68,2094,-1904.96
68,2095,-1488.872
68,2096,-1232.06
68,2097,-1056.28
68,2098,-927.029
68,2099,-826.955
70,1950,38.286
70,1951,36.857
70,1952,35.093
70,1953,34.787
70,1954,35.353
70,1955,36.374
70,1956,37.445
70,1957,38.158
70,1958,38.189
70,1959,37.509
70,1960,36.48
70,1961,35.698
70,1962,35.805
70,1963,37.377
70,1964,40.665
70,1965,45.669
70,1966,51.907
70,1967,57.872
70,1968,61.272
70,1969,61.124
70,1970,58.947
70,1971,56.908
70,1972,56.432
70,1973,58.347
70,1974,63.045
70,1975,70.429
70,1976,79.329
70,1977,86.09
70,1978,86.216
70,1979,79.952
70,1980,73.744
70,1981,70.816
70,1982,68.528
70,1983,64.631
70,1984,60.534
70,1985,55.034
70,1986,50.253
70,1987,54.402
70,1988,92.926
70,1989,-398.875
70,1990,-51.385
70,1991,-27.091
70,1992,-20.032
70,1993,-18.6
70,1994,-21.22
70,1995,-29.776
70,1996,-53.123
70,1997,-151.321
70,1998,1041.268
70,1999,308.967
70,2000,342.292
70,2001,340.601
70,2002,300.566
70,2003,301.947
70,2004,330.12
70,2005,420.562
70,2006,755.442
70,2007,4274.827
70,2008,-1981.418
70,2009,-1184.571
70,2010,-980.536
70,2011,-776.73
70,2012,-604.606
70,2013,-487.785
70,2014,-403.404
70,2015,-342.513
70,2016,-298.471
70,2017,-265.016
70,2018,-238.236
70,2019,-216.423
70,2020,-198.285
70,2021,-183.044
70,2022,-170.523
70,2023,-160.474
70,2024,-152.315
70,2025,-145.424
70,2026,-139.267
70,2027,-133.421
70,2028,-127.662
70,2029,-122.019
70,2030,-116.726
70,2031,-111.969
70,2032,-107.77
70,2033,-104.075
70,2034,-100.835
70,2035,-97.93
70,2036,-95.268
70,2037,-92.898
70,2038,-90.858
70,2039,-89.118
70,2040,-87.6
70,2041,-86.219
70,2042,-84.939
70,2043,-83.733
70,2044,-82.591
70,2045,-81.521
70,2046,-80.529
70,2047,-79.609
70,2048,-78.75
70,2049,-77.942
70,2050,-77.183
70,2051,-76.466
70,2052,-75.756
70,2053,-75.02
70,2054,-74.257
70,2055,-73.488
70,2056,-72.746
70,2057,-72.054
70,2058,-71.426
70,2059,-70.86
70,2060,-70.349
70,2061,-69.865
70,2062,-69.361
70,2063,-68.803
70,2064,-68.191
70,2065,-67.574
70,2066,-67.007
70,2067,-66.516
70,2068,-66.111
70,2069,-65.804
70,2070,-65.574
70,2071,-65.408
70,2072,-65.344
70,2073,-65.429
70,2074,-65.673
70,2075,-66.045
70,2076,-66.51
70,2077,-67.058
70,2078,-67.692
70,2079,-68.408
70,2080,-69.208
70,2081,-70.107
70,2082,-71.129
70,2083,-72.306
70,2084,-73.647
70,2085,-75.131
70,2086,-76.717
70,2087,-78.344
70,2088,-79.955
70,2089,-81.515
70,2090,-83.055
70,2091,-84.615
70,2092,-86.232
70,2093,-87.92
70,2094,-89.661
70,2095,-91.409
70,2096,-93.102
70,2097,-94.666
70,2098,-96.009
70,2099,-97.047
72,1950,22.795
72,1951,23.888
72,1952,26.135
72,1953,28.206
72,1954,29.965
72,1955,31.279
72,1956,32.048
72,1957,32.224
72,1958,31.843
72,1959,31.008
72,1960,29.888
72,1961,28.67
72,1962,27.502
72,1963,26.472
72,1964,25.581
72,1965,24.749
72,1966,23.928
72,1967,23.178
72,1968,22.549
72,1969,22.017
72,1970,21.596
72,1971,21.243
72,1972,20.787
72,1973,20.123
72,1974,19.343
72,1975,18.593
72,1976,18.012
72,1977,17.729
72,1978,17.808
72,1979,18.212
72,1980,18.808
72,1981,19.443
72,1982,20.031
72,1983,20.528
72,1984,20.923
72,1985,21.308
72,1986,21.77
72,1987,22.28
72,1988,22.783
72,1989,23.295
72,1990,23.821
72,1991,24.407
72,1992,25.216
72,1993,26.419
72,1994,28.078
72,1995,30.04
72,1996,32.105
72,1997,34.399
72,1998,37.182
72,1999,40.478
72,2000,44.415
72,2001,48.749
72,2002,51.693
72,2003,51.158
72,2004,47.545
72,2005,43.16
72,2006,39.589
72,2007,37.09
72,2008,35.543
72,2009,34.804
72,2010,34.419
72,2011,34.091
72,2012,34.062
72,2013,34.629
72,2014,35.784
72,2015,37.377
72,2016,39.175
72,2017,40.931
72,2018,42.427
72,2019,43.574
72,2020,44.56
72,2021,45.636
72,2022,46.866
72,2023,48.236
72,2024,49.763
72,2025,51.398
72,2026,53.063
72,2027,54.71
72,2028,56.308
72,2029,57.839
72,2030,59.347
72,2031,60.875
72,2032,62.403
72,2033,63.883
72,2034,65.318
72,2035,66.739
72,2036,68.181
72,2037,69.679
72,2038,71.254
72,2039,72.925
72,2040,74.689
72,2041,76.545
72,2042,78.528
72,2043,80.69
72,2044,83.054
72,2045,85.615
72,2046,88.375
72,2047,91.41
72,2048,94.823
72,2049,98.664
72,2050,102.926
72,2051,107.588
72,2052,112.696
72,2053,118.318
72,2054,124.514
72,2055,131.349
72,2056,138.889
72,2057,147.208
72,2058,156.376
72,2059,166.48
72,2060,177.683
72,2061,190.136
72,2062,203.835
72,2063,218.686
72,2064,234.72
72,2065,252.267
72,2066,271.753
72,2067,293.345
72,2068,317.021
72,2069,342.984
72,2070,371.827
72,2071,404.282
72,2072,440.898
72,2073,482.071
72,2074,528.862
72,2075,582.807
72,2076,646.217
72,2077,723.705
72,2078,822.38
72,2079,953.065
72,2080,1132.17
72,2081,1389.45
72,2082,1792.263
72,2083,2519.098
72,2084,4245.693
72,2085,13376.476
72,2086,-11788.36
72,2087,-4061.925
72,2088,-2431.242
72,2089,-1723.939
72,2090,-1332.31
72,2091,-1086.736
72,2092,-919.951
72,2093,-799.54
72,2094,-708.836
72,2095,-638.007
72,2096,-580.795
72,2097,-533.454
72,2098,-493.389
72,2099,-458.953
76,1950,23.286
76,1951,23.156
76,1952,23.045
76,1953,23.165
76,1954,23.409
76,1955,23.679
76,1956,23.884
76,1957,23.949
76,1958,23.835
76,1959,23.56
76,1960,23.218
76,1961,22.95
76,1962,22.903
76,1963,23.188
76,1964,23.794
76,1965,24.58
76,1966,25.377
76,1967,26.102
76,1968,26.718
76,1969,27.199
76,1970,27.624
76,1971,28.055
76,1972,28.422
76,1973,28.637
76,1974,28.715
76,1975,28.745
76,1976,28.81
76,1977,28.91
76,1978,29.031
76,1979,29.192
76,1980,29.381
76,1981,29.621
76,1982,30.049
76,1983,30.798
76,1984,31.884
