country_code,year,rate_of_natural_increase,variant
630,1955,28.245,Estimates
630,1956,28.067,Estimates
630,1957,27.858,Estimates
630,1958,27.602,Estimates
630,1959,27.272,Estimates
630,1960,26.84,Estimates
630,1961,26.277,Estimates
630,1962,25.569,Estimates
630,1963,24.718,Estimates
630,1964,23.758,Estimates
630,1965,22.744,Estimates
630,1966,21.751,Estimates
630,1967,20.848,Estimates
630,1968,20.088,Estimates
630,1969,19.492,Estimates
630,1970,19.078,Estimates
630,1971,18.839,Estimates
630,1972,18.717,Estimates
630,1973,18.651,Estimates
630,1974,18.599,Estimates
630,1975,18.496,Estimates
630,1976,18.287,Estimates
630,1977,17.946,Estimates
630,1978,17.467,Estimates
630,1979,16.857,Estimates
630,1980,16.146,Estimates
630,1981,15.386,Estimates
630,1982,14.637,Estimates
630,1983,13.949,Estimates
630,1984,13.342,Estimates
630,1985,12.819,Estimates
630,1986,12.366,Estimates
630,1987,11.947,Estimates
630,1988,11.53,Estimates
630,1989,11.106,Estimates
630,1990,10.668,Estimates
630,1991,10.214,Estimates
630,1992,9.753,Estimates
630,1993,9.293,Estimates
630,1994,8.839,Estimates
630,1995,8.396,Estimates
630,1996,7.97,Estimates
630,1997,7.566,Estimates
630,1998,7.187,Estimates
630,1999,6.836,Estimates
630,2000,6.509,Estimates
630,2001,6.203,Estimates
630,2002,5.914,Estimates
630,2003,5.64,Estimates
630,2004,5.381,Estimates
630,2005,5.141,Estimates
630,2006,4.929,Estimates
630,2007,4.748,Estimates
630,2008,4.599,Estimates
630,2009,4.477,Estimates
630,2010,4.374,Estimates
630,2011,4.278,Estimates
630,2012,4.179,Estimates
630,2013,4.068,Estimates
630,2014,3.94,Estimates
630,2015,3.794,Estimates
662,1950,27.007,Estimates
662,1951,28.071,Estimates
662,1952,30.046,Estimates
662,1953,31.717,Estimates
662,1954,33.085,Estimates
662,1955,34.152,Estimates
662,1956,34.919,Estimates
662,1957,35.399,Estimates
662,1958,35.607,Estimates
662,1959,35.571,Estimates
662,1960,35.326,Estimates
662,1961,34.913,Estimates
662,1962,34.383,Estimates
662,1963,33.786,Estimates
662,1964,33.163,Estimates
662,1965,32.537,Estimates
662,1966,31.904,Estimates
662,1967,31.259,Estimates
662,1968,30.609,Estimates
662,1969,29.989,Estimates
662,1970,29.462,Estimates
662,1971,29.1,Estimates
662,1972,28.929,Estimates
662,1973,28.942,Estimates
662,1974,29.107,Estimates
662,1975,29.354,Estimates
662,1976,29.586,Estimates
662,1977,29.707,Estimates
662,1978,29.653,Estimates
662,1979,29.399,Estimates
662,1980,28.956,Estimates
662,1981,28.378,Estimates
662,1982,27.739,Estimates
662,1983,27.098,Estimates
662,1984,26.471,Estimates
662,1985,25.849,Estimates
662,1986,25.203,Estimates
662,1987,24.494,Estimates
662,1988,23.696,Estimates
662,1989,22.81,Estimates
662,1990,21.844,Estimates
662,1991,20.811,Estimates
662,1992,19.744,Estimates
662,1993,18.675,Estimates
662,1994,17.623,Estimates
662,1995,16.603,Estimates
662,1996,15.616,Estimates
662,1997,14.663,Estimates
662,1998,13.755,Estimates
662,1999,12.912,Estimates
662,2000,12.172,Estimates
662,2001,11.579,Estimates
662,2002,11.144,Estimates
662,2003,10.859,Estimates
662,2004,10.701,Estimates
662,2005,10.622,Estimates
662,2006,10.556,Estimates
662,2007,10.447,Estimates
662,2008,10.253,Estimates
662,2009,9.96,Estimates
662,2010,9.579,Estimates
662,2011,9.144,Estimates
662,2012,8.707,Estimates
662,2013,8.31,Estimates
662,2014,7.965,Estimates
662,2015,7.676,Estimates
670,1950,31.798,Estimates
670,1951,32.0,Estimates
670,1952,32.388,Estimates
670,1953,32.749,Estimates
670,1954,33.082,Estimates
670,1955,33.389,Estimates
670,1956,33.664,Estimates
670,1957,33.908,Estimates
670,1958,34.117,Estimates
670,1959,34.282,Estimates
670,1960,34.395,Estimates
670,1961,34.446,Estimates
670,1962,34.427,Estimates
670,1963,34.329,Estimates
670,1964,34.151,Estimates
670,1965,33.896,Estimates
670,1966,33.575,Estimates
670,1967,33.195,Estimates
670,1968,32.762,Estimates
670,1969,32.275,Estimates
670,1970,31.71,Estimates
670,1971,31.041,Estimates
670,1972,30.255,Estimates
670,1973,29.362,Estimates
670,1974,28.387,Estimates
670,1975,27.373,Estimates
670,1976,26.378,Estimates
670,1977,25.446,Estimates
670,1978,24.611,Estimates
670,1979,23.887,Estimates
670,1980,23.262,Estimates
670,1981,22.709,Estimates
670,1982,22.182,Estimates
670,1983,21.647,Estimates
670,1984,21.096,Estimates
670,1985,20.536,Estimates
670,1986,19.987,Estimates
670,1987,19.474,Estimates
670,1988,19.007,Estimates
670,1989,18.582,Estimates
670,1990,18.184,Estimates
670,1991,17.789,Estimates
670,1992,17.374,Estimates
670,1993,16.919,Estimates
670,1994,16.416,Estimates
670,1995,15.857,Estimates
670,1996,15.237,Estimates
670,1997,14.574,Estimates
670,1998,13.893,Estimates
670,1999,13.215,Estimates
670,2000,12.573,Estimates
670,2001,12.001,Estimates
670,2002,11.519,Estimates
670,2003,11.134,Estimates
670,2004,10.847,Estimates
670,2005,10.646,Estimates
670,2006,10.508,Estimates
670,2007,10.399,Estimates
670,2008,10.287,Estimates
670,2009,10.153,Estimates
670,2010,9.982,Estimates
670,2011,9.772,Estimates
670,2012,9.527,Estimates
670,2013,9.257,Estimates
670,2014,8.964,Estimates
670,2015,8.649,Estimates
780,1950,28.322,Estimates
780,1951,28.218,Estimates
780,1952,28.049,Estimates
780,1953,27.957,Estimates
780,1954,27.943,Estimates
780,1955,27.999,Estimates
780,1956,28.111,Estimates
780,1957,28.259,Estimates
780,1958,28.403,Estimates
780,1959,28.474,Estimates
780,1960,28.394,Estimates
780,1961,28.091,Estimates
780,1962,27.5,Estimates
780,1963,26.609,Estimates
780,1964,25.455,Estimates
780,1965,24.135,Estimates
780,1966,22.785,Estimates
780,1967,21.546,Estimates
780,1968,20.531,Estimates
780,1969,19.796,Estimates
780,1970,19.352,Estimates
780,1971,19.169,Estimates
780,1972,19.151,Estimates
780,1973,19.217,Estimates
780,1974,19.331,Estimates
780,1975,19.494,Estimates
780,1976,19.725,Estimates
780,1977,20.032,Estimates
780,1978,20.395,Estimates
780,1979,20.763,Estimates
780,1980,21.053,Estimates
780,1981,21.174,Estimates
780,1982,21.066,Estimates
780,1983,20.697,Estimates
780,1984,20.06,Estimates
780,1985,19.17,Estimates
780,1986,18.071,Estimates
780,1987,16.848,Estimates
780,1988,15.584,Estimates
780,1989,14.337,Estimates
780,1990,13.147,Estimates
780,1991,12.039,Estimates
780,1992,11.009,Estimates
780,1993,10.061,Estimates
780,1994,9.213,Estimates
780,1995,8.486,Estimates
780,1996,7.892,Estimates
780,1997,7.422,Estimates
780,1998,7.065,Estimates
780,1999,6.808,Estimates
780,2000,6.642,Estimates
780,2001,6.554,Estimates
780,2002,6.522,Estimates
780,2003,6.522,Estimates
780,2004,6.534,Estimates
780,2005,6.539,Estimates
780,2006,6.525,Estimates
780,2007,6.488,Estimates
780,2008,6.422,Estimates
780,2009,6.313,Estimates
780,2010,6.153,Estimates
780,2011,5.927,Estimates
780,2012,5.641,Estimates
780,2013,5.299,Estimates
780,2014,4.908,Estimates
780,2015,4.472,Estimates
850,1950,19.729,Estimates
850,1951,19.82,Estimates
850,1952,20.088,Estimates
850,1953,20.528,Estimates
850,1954,21.137,Estimates
850,1955,21.919,Estimates
850,1956,22.878,Estimates
850,1957,24.009,Estimates
850,1958,25.309,Estimates
850,1959,26.78,Estimates
850,1960,28.41,Estimates
850,1961,30.177,Estimates
850,1962,32.032,Estimates
850,1963,33.895,Estimates
850,1964,35.658,Estimates
850,1965,37.166,Estimates
850,1966,38.265,Estimates
850,1967,38.869,Estimates
850,1968,38.933,Estimates
850,1969,38.446,Estimates
850,1970,37.418,Estimates
850,1971,35.902,Estimates
850,1972,34.045,Estimates
850,1973,32.004,Estimates
850,1974,29.901,Estimates
850,1975,27.852,Estimates
850,1976,25.949,Estimates
850,1977,24.225,Estimates
850,1978,22.714,Estimates
850,1979,21.454,Estimates
850,1980,20.483,Estimates
850,1981,19.807,Estimates
850,1982,19.368,Estimates
850,1983,19.097,Estimates
850,1984,18.946,Estimates
850,1985,18.857,Estimates
850,1986,18.783,Estimates
850,1987,18.678,Estimates
850,1988,18.498,Estimates
850,1989,18.2,Estimates
850,1990,17.735,Estimates
850,1991,17.061,Estimates
850,1992,16.202,Estimates
850,1993,15.195,Estimates
850,1994,14.083,Estimates
850,1995,12.928,Estimates
850,1996,11.804,Estimates
850,1997,10.777,Estimates
850,1998,9.904,Estimates
850,1999,9.219,Estimates
850,2000,8.749,Estimates
850,2001,8.503,Estimates
850,2002,8.431,Estimates
850,2003,8.474,Estimates
850,2004,8.589,Estimates
850,2005,8.712,Estimates
850,2006,8.782,Estimates
850,2007,8.76,Estimates
850,2008,8.622,Estimates
850,2009,8.356,Estimates
850,2010,7.973,Estimates
850,2011,7.501,Estimates
850,2012,6.995,Estimates
850,2013,6.5,Estimates
850,2014,6.036,Estimates
850,2015,5.615,Estimates
916,1950,29.79,Estimates
916,1951,30.053,Estimates
916,1952,30.549,Estimates
916,1953,30.987,Estimates
916,1954,31.366,Estimates
916,1955,31.688,Estimates
916,1956,31.952,Estimates
916,1957,32.159,Estimates
916,1958,32.312,Estimates
916,1959,32.415,Estimates
916,1960,32.472,Estimates
916,1961,32.491,Estimates
916,1962,32.482,Estimates
916,1963,32.457,Estimates
916,1964,32.43,Estimates
916,1965,32.434,Estimates
916,1966,32.501,Estimates
916,1967,32.638,Estimates
916,1968,32.828,Estimates
916,1969,33.045,Estimates
916,1970,33.23,Estimates
916,1971,33.314,Estimates
916,1972,33.242,Estimates
916,1973,32.984,Estimates
916,1974,32.539,Estimates
916,1975,31.926,Estimates
916,1976,31.187,Estimates
916,1977,30.393,Estimates
916,1978,29.606,Estimates
916,1979,28.862,Estimates
916,1980,28.19,Estimates
916,1981,27.601,Estimates
916,1982,27.079,Estimates
916,1983,26.607,Estimates
916,1984,26.185,Estimates
916,1985,25.808,Estimates
916,1986,25.47,Estimates
916,1987,25.159,Estimates
916,1988,24.862,Estimates
916,1989,24.57,Estimates
916,1990,24.276,Estimates
916,1991,23.976,Estimates
916,1992,23.67,Estimates
916,1993,23.354,Estimates
916,1994,23.024,Estimates
916,1995,22.672,Estimates
916,1996,22.29,Estimates
916,1997,21.877,Estimates
916,1998,21.436,Estimates
916,1999,20.97,Estimates
916,2000,20.484,Estimates
916,2001,19.985,Estimates
916,2002,19.482,Estimates
916,2003,18.985,Estimates
916,2004,18.501,Estimates
916,2005,18.036,Estimates
916,2006,17.594,Estimates
916,2007,17.174,Estimates
916,2008,16.772,Estimates
916,2009,16.389,Estimates
916,2010,16.023,Estimates
916,2011,15.672,Estimates
916,2012,15.331,Estimates
916,2013,14.996,Estimates
916,2014,14.665,Estimates
916,2015,14.335,Estimates
84,1950,38.698,Estimates
84,1951,38.353,Estimates
84,1952,37.682,Estimates
84,1953,37.05,Estimates
84,1954,36.456,Estimates
84,1955,35.903,Estimates
84,1956,35.389,Estimates
84,1957,34.916,Estimates
84,1958,34.488,Estimates
84,1959,34.109,Estimates
84,1960,33.786,Estimates
84,1961,33.522,Estimates
84,1962,33.322,Estimates
84,1963,33.187,Estimates
84,1964,33.116,Estimates
84,1965,33.101,Estimates
84,1966,33.137,Estimates
84,1967,33.213,Estimates
84,1968,33.319,Estimates
84,1969,33.448,Estimates
84,1970,33.604,Estimates
84,1971,33.798,Estimates
84,1972,34.031,Estimates
84,1973,34.293,Estimates
84,1974,34.563,Estimates
84,1975,34.808,Estimates
84,1976,34.993,Estimates
84,1977,35.089,Estimates
84,1978,35.081,Estimates
84,1979,34.964,Estimates
84,1980,34.744,Estimates
84,1981,34.443,Estimates
84,1982,34.093,Estimates
84,1983,33.718,Estimates
84,1984,33.329,Estimates
84,1985,32.929,Estimates
84,1986,32.511,Estimates
84,1987,32.062,Estimates
84,1988,31.572,Estimates
84,1989,31.039,Estimates
84,1990,30.455,Estimates
84,1991,29.814,Estimates
84,1992,29.121,Estimates
84,1993,28.389,Estimates
84,1994,27.634,Estimates
84,1995,26.881,Estimates
84,1996,26.163,Estimates
84,1997,25.498,Estimates
84,1998,24.892,Estimates
84,1999,24.347,Estimates
84,2000,23.845,Estimates
84,2001,23.356,Estimates
84,2002,22.85,Estimates
84,2003,22.309,Estimates
84,2004,21.729,Estimates
84,2005,21.123,Estimates
84,2006,20.509,Estimates
84,2007,19.916,Estimates
84,2008,19.369,Estimates
84,2009,18.878,Estimates
84,2010,18.456,Estimates
84,2011,18.107,Estimates
84,2012,17.82,Estimates
84,2013,17.58,Estimates
84,2014,17.374,Estimates
84,2015,17.19,Estimates
188,1950,27.635,Estimates
188,1951,28.246,Estimates
188,1952,29.414,Estimates
188,1953,30.474,Estimates
188,1954,31.424,Estimates
188,1955,32.264,Estimates
188,1956,32.989,Estimates
188,1957,33.592,Estimates
188,1958,34.063,Estimates
188,1959,34.377,Estimates
188,1960,34.513,Estimates
188,1961,34.448,Estimates
188,1962,34.166,Estimates
188,1963,33.666,Estimates
188,1964,32.965,Estimates
188,1965,32.074,Estimates
188,1966,31.005,Estimates
188,1967,29.812,Estimates
188,1968,28.561,Estimates
188,1969,27.323,Estimates
188,1970,26.185,Estimates
188,1971,25.233,Estimates
188,1972,24.503,Estimates
188,1973,24.01,Estimates
188,1974,23.76,Estimates
188,1975,23.736,Estimates
188,1976,23.896,Estimates
188,1977,24.162,Estimates
188,1978,24.455,Estimates
188,1979,24.728,Estimates
188,1980,24.941,Estimates
188,1981,25.074,Estimates
188,1982,25.13,Estimates
188,1983,25.116,Estimates
188,1984,25.017,Estimates
188,1985,24.822,Estimates
188,1986,24.53,Estimates
188,1987,24.149,Estimates
188,1988,23.695,Estimates
188,1989,23.174,Estimates
188,1990,22.6,Estimates
188,1991,21.982,Estimates
188,1992,21.329,Estimates
188,1993,20.655,Estimates
188,1994,19.967,Estimates
188,1995,19.264,Estimates
188,1996,18.536,Estimates
188,1997,17.781,Estimates
188,1998,17.004,Estimates
188,1999,16.223,Estimates
188,2000,15.467,Estimates
188,2001,14.766,Estimates
188,2002,14.141,Estimates
188,2003,13.606,Estimates
188,2004,13.159,Estimates
188,2005,12.789,Estimates
188,2006,12.474,Estimates
188,2007,12.182,Estimates
188,2008,11.888,Estimates
188,2009,11.58,Estimates
188,2010,11.254,Estimates
188,2011,10.916,Estimates
188,2012,10.578,Estimates
188,2013,10.253,Estimates
188,2014,9.939,Estimates
188,2015,9.635,Estimates
222,1950,23.161,Estimates
222,1951,23.708,Estimates
222,1952,24.764,Estimates
222,1953,25.742,Estimates
222,1954,26.644,Estimates
222,1955,27.468,Estimates
222,1956,28.212,Estimates
222,1957,28.874,Estimates
222,1958,29.45,Estimates
222,1959,29.93,Estimates
222,1960,30.308,Estimates
222,1961,30.576,Estimates
222,1962,30.733,Estimates
222,1963,30.779,Estimates
222,1964,30.73,Estimates
222,1965,30.61,Estimates
222,1966,30.442,Estimates
222,1967,30.253,Estimates
222,1968,30.057,Estimates
222,1969,29.867,Estimates
222,1970,29.682,Estimates
222,1971,29.493,Estimates
222,1972,29.282,Estimates
222,1973,29.03,Estimates
222,1974,28.73,Estimates
222,1975,28.37,Estimates
222,1976,27.935,Estimates
222,1977,27.43,Estimates
222,1978,26.871,Estimates
222,1979,26.274,Estimates
222,1980,25.672,Estimates
222,1981,25.099,Estimates
222,1982,24.582,Estimates
222,1983,24.14,Estimates
222,1984,23.781,Estimates
222,1985,23.511,Estimates
222,1986,23.321,Estimates
222,1987,23.186,Estimates
222,1988,23.07,Estimates
222,1989,22.949,Estimates
222,1990,22.795,Estimates
222,1991,22.588,Estimates
222,1992,22.311,Estimates
222,1993,21.958,Estimates
222,1994,21.52,Estimates
222,1995,20.986,Estimates
222,1996,20.356,Estimates
222,1997,19.643,Estimates
222,1998,18.875,Estimates
222,1999,18.07,Estimates
222,2000,17.256,Estimates
222,2001,16.456,Estimates
222,2002,15.69,Estimates
222,2003,14.973,Estimates
222,2004,14.321,Estimates
222,2005,13.735,Estimates
222,2006,13.215,Estimates
222,2007,12.744,Estimates
222,2008,12.31,Estimates
222,2009,11.911,Estimates
222,2010,11.55,Estimates
222,2011,11.232,Estimates
222,2012,10.958,Estimates
222,2013,10.725,Estimates
222,2014,10.524,Estimates
222,2015,10.342,Estimates
320,1950,29.021,Estimates
320,1951,28.696,Estimates
320,1952,28.103,Estimates
320,1953,27.625,Estimates
320,1954,27.263,Estimates
320,1955,27.017,Estimates
320,1956,26.883,Estimates
320,1957,26.853,Estimates
320,1958,26.921,Estimates
320,1959,27.067,Estimates
320,1960,27.272,Estimates
320,1961,27.513,Estimates
320,1962,27.765,Estimates
320,1963,28.012,Estimates
320,1964,28.243,Estimates
320,1965,28.463,Estimates
320,1966,28.685,Estimates
320,1967,28.931,Estimates
320,1968,29.209,Estimates
320,1969,29.518,Estimates
320,1970,29.849,Estimates
320,1971,30.192,Estimates
320,1972,30.527,Estimates
320,1973,30.839,Estimates
320,1974,31.117,Estimates
320,1975,31.361,Estimates
320,1976,31.577,Estimates
320,1977,31.767,Estimates
320,1978,31.931,Estimates
320,1979,32.057,Estimates
320,1980,32.118,Estimates
320,1981,32.084,Estimates
320,1982,31.939,Estimates
320,1983,31.688,Estimates
320,1984,31.351,Estimates
320,1985,30.968,Estimates
320,1986,30.589,Estimates
320,1987,30.261,Estimates
320,1988,30.016,Estimates
320,1989,29.862,Estimates
320,1990,29.798,Estimates
320,1991,29.799,Estimates
320,1992,29.824,Estimates
320,1993,29.832,Estimates
320,1994,29.802,Estimates
320,1995,29.717,Estimates
320,1996,29.57,Estimates
320,1997,29.369,Estimates
320,1998,29.116,Estimates
320,1999,28.808,Estimates
320,2000,28.437,Estimates
320,2001,27.991,Estimates
320,2002,27.475,Estimates
320,2003,26.902,Estimates
320,2004,26.289,Estimates
320,2005,25.661,Estimates
320,2006,25.047,Estimates
320,2007,24.469,Estimates
320,2008,23.943,Estimates
320,2009,23.477,Estimates
320,2010,23.071,Estimates
320,2011,22.715,Estimates
320,2012,22.386,Estimates
320,2013,22.064,Estimates
320,2014,21.742,Estimates
320,2015,21.413,Estimates
340,1950,26.407,Estimates
340,1951,26.681,Estimates
340,1952,27.211,Estimates
340,1953,27.713,Estimates
340,1954,28.185,Estimates
340,1955,28.627,Estimates
340,1956,29.042,Estimates
340,1957,29.428,Estimates
340,1958,29.792,Estimates
340,1959,30.135,Estimates
340,1960,30.462,Estimates
340,1961,30.779,Estimates
340,1962,31.088,Estimates
340,1963,31.387,Estimates
340,1964,31.671,Estimates
340,1965,31.923,Estimates
340,1966,32.122,Estimates
340,1967,32.256,Estimates
340,1968,32.325,Estimates
340,1969,32.338,Estimates
340,1970,32.319,Estimates
340,1971,32.301,Estimates
340,1972,32.312,Estimates
340,1973,32.37,Estimates
340,1974,32.479,Estimates
340,1975,32.629,Estimates
340,1976,32.804,Estimates
340,1977,32.974,Estimates
340,1978,33.111,Estimates
340,1979,33.204,Estimates
340,1980,33.243,Estimates
340,1981,33.227,Estimates
340,1982,33.165,Estimates
340,1983,33.065,Estimates
340,1984,32.932,Estimates
340,1985,32.769,Estimates
340,1986,32.584,Estimates
340,1987,32.379,Estimates
340,1988,32.155,Estimates
340,1989,31.91,Estimates
340,1990,31.639,Estimates
340,1991,31.338,Estimates
340,1992,30.997,Estimates
340,1993,30.609,Estimates
340,1994,30.168,Estimates
340,1995,29.663,Estimates
340,1996,29.085,Estimates
340,1997,28.437,Estimates
340,1998,27.725,Estimates
340,1999,26.958,Estimates
340,2000,26.15,Estimates
340,2001,25.314,Estimates
340,2002,24.469,Estimates
340,2003,23.628,Estimates
340,2004,22.804,Estimates
340,2005,22.0,Estimates
340,2006,21.213,Estimates
340,2007,20.437,Estimates
340,2008,19.673,Estimates
340,2009,18.933,Estimates
340,2010,18.235,Estimates
340,2011,17.605,Estimates
340,2012,17.053,Estimates
340,2013,16.583,Estimates
340,2014,16.192,Estimates
340,2015,15.866,Estimates
484,1950,30.655,Estimates
484,1951,30.932,Estimates
484,1952,31.451,Estimates
484,1953,31.901,Estimates
484,1954,32.284,Estimates
484,1955,32.599,Estimates
484,1956,32.846,Estimates
484,1957,33.03,Estimates
484,1958,33.151,Estimates
484,1959,33.217,Estimates
484,1960,33.235,Estimates
484,1961,33.218,Estimates
484,1962,33.177,Estimates
484,1963,33.131,Estimates
484,1964,33.094,Estimates
484,1965,33.108,Estimates
484,1966,33.212,Estimates
484,1967,33.41,Estimates
484,1968,33.681,Estimates
484,1969,33.983,Estimates
484,1970,34.239,Estimates
484,1971,34.353,Estimates
484,1972,34.255,Estimates
484,1973,33.908,Estimates
484,1974,33.311,Estimates
484,1975,32.491,Estimates
484,1976,31.51,Estimates
484,1977,30.46,Estimates
484,1978,29.429,Estimates
484,1979,28.467,Estimates
484,1980,27.615,Estimates
484,1981,26.889,Estimates
484,1982,26.266,Estimates
484,1983,25.725,Estimates
484,1984,25.26,Estimates
484,1985,24.86,Estimates
484,1986,24.513,Estimates
484,1987,24.198,Estimates
484,1988,23.897,Estimates
484,1989,23.596,Estimates
484,1990,23.29,Estimates
484,1991,22.975,Estimates
