country_code,reference_date_1_january_31_december,population_change,variant
908,2084,-728.491,Medium variant
908,2085,-702.433,Medium variant
908,2086,-680.076,Medium variant
908,2087,-662.183,Medium variant
908,2088,-649.912,Medium variant
908,2089,-642.925,Medium variant
908,2090,-640.126,Medium variant
908,2091,-640.297,Medium variant
908,2092,-642.438,Medium variant
908,2093,-645.887,Medium variant
908,2094,-650.351,Medium variant
908,2095,-655.75,Medium variant
908,2096,-662.09,Medium variant
908,2097,-669.427,Medium variant
908,2098,-677.827,Medium variant
908,2099,-687.334,Medium variant
923,2015,-430.792,Medium variant
923,2016,-514.04,Medium variant
923,2017,-597.143,Medium variant
923,2018,-673.48,Medium variant
923,2019,-740.655,Medium variant
923,2020,-804.848,Medium variant
923,2021,-872.501,Medium variant
923,2022,-941.794,Medium variant
923,2023,-1008.79,Medium variant
923,2024,-1072.834,Medium variant
923,2025,-1133.732,Medium variant
923,2026,-1191.353,Medium variant
923,2027,-1245.26,Medium variant
923,2028,-1294.868,Medium variant
923,2029,-1339.587,Medium variant
923,2030,-1379.882,Medium variant
923,2031,-1415.243,Medium variant
923,2032,-1441.875,Medium variant
923,2033,-1456.217,Medium variant
923,2034,-1458.372,Medium variant
923,2035,-1452.376,Medium variant
923,2036,-1442.28,Medium variant
923,2037,-1428.132,Medium variant
923,2038,-1409.059,Medium variant
923,2039,-1386.009,Medium variant
923,2040,-1359.907,Medium variant
923,2041,-1332.179,Medium variant
923,2042,-1305.443,Medium variant
923,2043,-1282.076,Medium variant
923,2044,-1262.769,Medium variant
923,2045,-1245.812,Medium variant
923,2046,-1229.827,Medium variant
923,2047,-1216.655,Medium variant
923,2048,-1208.531,Medium variant
923,2049,-1205.469,Medium variant
923,2050,-1205.644,Medium variant
923,2051,-1207.343,Medium variant
923,2052,-1211.007,Medium variant
923,2053,-1217.451,Medium variant
923,2054,-1226.236,Medium variant
923,2055,-1236.188,Medium variant
923,2056,-1246.115,Medium variant
923,2057,-1255.52,Medium variant
923,2058,-1264.098,Medium variant
923,2059,-1271.263,Medium variant
923,2060,-1276.912,Medium variant
923,2061,-1280.535,Medium variant
923,2062,-1280.193,Medium variant
923,2063,-1274.04,Medium variant
923,2064,-1261.791,Medium variant
923,2065,-1245.126,Medium variant
923,2066,-1225.508,Medium variant
923,2067,-1201.845,Medium variant
923,2068,-1172.707,Medium variant
923,2069,-1138.348,Medium variant
923,2070,-1100.33,Medium variant
923,2071,-1060.163,Medium variant
923,2072,-1017.857,Medium variant
923,2073,-973.156,Medium variant
923,2074,-926.627,Medium variant
923,2075,-879.146,Medium variant
923,2076,-831.714,Medium variant
923,2077,-785.282,Medium variant
923,2078,-740.678,Medium variant
923,2079,-698.477,Medium variant
923,2080,-658.27,Medium variant
923,2081,-620.09,Medium variant
923,2082,-585.982,Medium variant
923,2083,-558.0,Medium variant
923,2084,-536.291,Medium variant
923,2085,-518.991,Medium variant
923,2086,-504.337,Medium variant
923,2087,-492.89,Medium variant
923,2088,-485.633,Medium variant
923,2089,-482.227,Medium variant
923,2090,-481.73,Medium variant
923,2091,-483.102,Medium variant
923,2092,-485.486,Medium variant
923,2093,-488.287,Medium variant
923,2094,-491.196,Medium variant
923,2095,-494.081,Medium variant
923,2096,-496.881,Medium variant
923,2097,-499.571,Medium variant
923,2098,-502.127,Medium variant
923,2099,-504.511,Medium variant
112,2015,-9.453,Medium variant
112,2016,-18.65,Medium variant
112,2017,-26.214,Medium variant
112,2018,-30.824,Medium variant
112,2019,-32.257,Medium variant
112,2020,-32.099,Medium variant
112,2021,-32.165,Medium variant
112,2022,-32.935,Medium variant
112,2023,-34.355,Medium variant
112,2024,-36.479,Medium variant
112,2025,-38.855,Medium variant
112,2026,-40.977,Medium variant
112,2027,-42.758,Medium variant
112,2028,-44.25,Medium variant
112,2029,-45.426,Medium variant
112,2030,-46.383,Medium variant
112,2031,-47.196,Medium variant
112,2032,-47.749,Medium variant
112,2033,-47.911,Medium variant
112,2034,-47.691,Medium variant
112,2035,-47.211,Medium variant
112,2036,-46.596,Medium variant
112,2037,-45.864,Medium variant
112,2038,-45.001,Medium variant
112,2039,-44.041,Medium variant
112,2040,-43.003,Medium variant
112,2041,-41.921,Medium variant
112,2042,-40.876,Medium variant
112,2043,-39.947,Medium variant
112,2044,-39.152,Medium variant
112,2045,-38.437,Medium variant
112,2046,-37.76,Medium variant
112,2047,-37.189,Medium variant
112,2048,-36.801,Medium variant
112,2049,-36.595,Medium variant
112,2050,-36.504,Medium variant
112,2051,-36.459,Medium variant
112,2052,-36.466,Medium variant
112,2053,-36.544,Medium variant
112,2054,-36.676,Medium variant
112,2055,-36.834,Medium variant
112,2056,-36.984,Medium variant
112,2057,-37.098,Medium variant
112,2058,-37.152,Medium variant
112,2059,-37.126,Medium variant
112,2060,-37.04,Medium variant
112,2061,-36.898,Medium variant
112,2062,-36.616,Medium variant
112,2063,-36.114,Medium variant
112,2064,-35.393,Medium variant
112,2065,-34.52,Medium variant
112,2066,-33.574,Medium variant
112,2067,-32.58,Medium variant
112,2068,-31.545,Medium variant
112,2069,-30.479,Medium variant
112,2070,-29.379,Medium variant
112,2071,-28.237,Medium variant
112,2072,-27.042,Medium variant
112,2073,-25.789,Medium variant
112,2074,-24.49,Medium variant
112,2075,-23.173,Medium variant
112,2076,-21.873,Medium variant
112,2077,-20.611,Medium variant
112,2078,-19.404,Medium variant
112,2079,-18.266,Medium variant
112,2080,-17.188,Medium variant
112,2081,-16.169,Medium variant
112,2082,-15.25,Medium variant
112,2083,-14.472,Medium variant
112,2084,-13.84,Medium variant
112,2085,-13.319,Medium variant
112,2086,-12.876,Medium variant
112,2087,-12.529,Medium variant
112,2088,-12.301,Medium variant
112,2089,-12.187,Medium variant
112,2090,-12.166,Medium variant
112,2091,-12.215,Medium variant
112,2092,-12.315,Medium variant
112,2093,-12.455,Medium variant
112,2094,-12.631,Medium variant
112,2095,-12.84,Medium variant
112,2096,-13.086,Medium variant
112,2097,-13.371,Medium variant
112,2098,-13.695,Medium variant
112,2099,-14.063,Medium variant
100,2015,-51.757,Medium variant
100,2016,-52.265,Medium variant
100,2017,-52.824,Medium variant
100,2018,-53.376,Medium variant
100,2019,-53.904,Medium variant
100,2020,-54.438,Medium variant
100,2021,-55.024,Medium variant
100,2022,-55.716,Medium variant
100,2023,-56.549,Medium variant
100,2024,-57.504,Medium variant
100,2025,-58.509,Medium variant
100,2026,-59.474,Medium variant
100,2027,-60.334,Medium variant
100,2028,-61.042,Medium variant
100,2029,-61.578,Medium variant
100,2030,-61.994,Medium variant
100,2031,-62.323,Medium variant
100,2032,-62.48,Medium variant
100,2033,-62.372,Medium variant
100,2034,-62.001,Medium variant
100,2035,-61.459,Medium variant
100,2036,-60.837,Medium variant
100,2037,-60.127,Medium variant
100,2038,-59.303,Medium variant
100,2039,-58.389,Medium variant
100,2040,-57.41,Medium variant
100,2041,-56.407,Medium variant
100,2042,-55.463,Medium variant
100,2043,-54.653,Medium variant
100,2044,-53.993,Medium variant
100,2045,-53.417,Medium variant
100,2046,-52.869,Medium variant
100,2047,-52.384,Medium variant
100,2048,-52.009,Medium variant
100,2049,-51.743,Medium variant
100,2050,-51.541,Medium variant
100,2051,-51.365,Medium variant
100,2052,-51.22,Medium variant
100,2053,-51.119,Medium variant
100,2054,-51.049,Medium variant
100,2055,-50.988,Medium variant
100,2056,-50.907,Medium variant
100,2057,-50.767,Medium variant
100,2058,-50.532,Medium variant
100,2059,-50.192,Medium variant
100,2060,-49.772,Medium variant
100,2061,-49.294,Medium variant
100,2062,-48.726,Medium variant
100,2063,-48.029,Medium variant
100,2064,-47.204,Medium variant
100,2065,-46.283,Medium variant
100,2066,-45.299,Medium variant
100,2067,-44.241,Medium variant
100,2068,-43.095,Medium variant
100,2069,-41.867,Medium variant
100,2070,-40.582,Medium variant
100,2071,-39.266,Medium variant
100,2072,-37.925,Medium variant
100,2073,-36.563,Medium variant
100,2074,-35.194,Medium variant
100,2075,-33.826,Medium variant
100,2076,-32.473,Medium variant
100,2077,-31.157,Medium variant
100,2078,-29.903,Medium variant
100,2079,-28.719,Medium variant
100,2080,-27.596,Medium variant
100,2081,-26.529,Medium variant
100,2082,-25.538,Medium variant
100,2083,-24.645,Medium variant
100,2084,-23.855,Medium variant
100,2085,-23.146,Medium variant
100,2086,-22.503,Medium variant
100,2087,-21.959,Medium variant
100,2088,-21.545,Medium variant
100,2089,-21.259,Medium variant
100,2090,-21.065,Medium variant
100,2091,-20.923,Medium variant
100,2092,-20.803,Medium variant
100,2093,-20.688,Medium variant
100,2094,-20.572,Medium variant
100,2095,-20.461,Medium variant
100,2096,-20.361,Medium variant
100,2097,-20.281,Medium variant
100,2098,-20.232,Medium variant
100,2099,-20.219,Medium variant
203,2015,2.696,Medium variant
203,2016,5.972,Medium variant
203,2017,7.526,Medium variant
203,2018,7.298,Medium variant
203,2019,5.092,Medium variant
203,2020,2.003,Medium variant
203,2021,-0.807,Medium variant
203,2022,-3.355,Medium variant
203,2023,-5.994,Medium variant
203,2024,-8.672,Medium variant
203,2025,-11.363,Medium variant
203,2026,-14.036,Medium variant
203,2027,-16.622,Medium variant
203,2028,-19.046,Medium variant
203,2029,-21.262,Medium variant
203,2030,-23.32,Medium variant
203,2031,-25.214,Medium variant
203,2032,-26.721,Medium variant
203,2033,-27.62,Medium variant
203,2034,-27.91,Medium variant
203,2035,-27.814,Medium variant
203,2036,-27.562,Medium variant
203,2037,-27.168,Medium variant
203,2038,-26.594,Medium variant
203,2039,-25.886,Medium variant
203,2040,-25.075,Medium variant
203,2041,-24.216,Medium variant
203,2042,-23.435,Medium variant
203,2043,-22.85,Medium variant
203,2044,-22.492,Medium variant
203,2045,-22.281,Medium variant
203,2046,-22.149,Medium variant
203,2047,-22.168,Medium variant
203,2048,-22.432,Medium variant
203,2049,-22.943,Medium variant
203,2050,-23.624,Medium variant
203,2051,-24.409,Medium variant
203,2052,-25.33,Medium variant
203,2053,-26.432,Medium variant
203,2054,-27.697,Medium variant
203,2055,-29.048,Medium variant
203,2056,-30.415,Medium variant
203,2057,-31.804,Medium variant
203,2058,-33.233,Medium variant
203,2059,-34.663,Medium variant
203,2060,-36.059,Medium variant
203,2061,-37.354,Medium variant
203,2062,-38.421,Medium variant
203,2063,-39.148,Medium variant
203,2064,-39.512,Medium variant
203,2065,-39.613,Medium variant
203,2066,-39.54,Medium variant
203,2067,-39.232,Medium variant
203,2068,-38.602,Medium variant
203,2069,-37.661,Medium variant
203,2070,-36.495,Medium variant
203,2071,-35.18,Medium variant
203,2072,-33.691,Medium variant
203,2073,-31.99,Medium variant
203,2074,-30.106,Medium variant
203,2075,-28.103,Medium variant
203,2076,-26.058,Medium variant
203,2077,-24.052,Medium variant
203,2078,-22.151,Medium variant
203,2079,-20.388,Medium variant
203,2080,-18.714,Medium variant
203,2081,-17.094,Medium variant
203,2082,-15.617,Medium variant
203,2083,-14.376,Medium variant
203,2084,-13.376,Medium variant
203,2085,-12.556,Medium variant
203,2086,-11.845,Medium variant
203,2087,-11.226,Medium variant
203,2088,-10.702,Medium variant
203,2089,-10.265,Medium variant
203,2090,-9.923,Medium variant
203,2091,-9.685,Medium variant
203,2092,-9.558,Medium variant
203,2093,-9.541,Medium variant
203,2094,-9.627,Medium variant
203,2095,-9.805,Medium variant
203,2096,-10.065,Medium variant
203,2097,-10.392,Medium variant
203,2098,-10.775,Medium variant
203,2099,-11.2,Medium variant
348,2015,-34.11,Medium variant
348,2016,-33.559,Medium variant
348,2017,-33.445,Medium variant
348,2018,-33.822,Medium variant
348,2019,-34.747,Medium variant
348,2020,-35.918,Medium variant
348,2021,-37.012,Medium variant
348,2022,-38.017,Medium variant
348,2023,-39.013,Medium variant
348,2024,-39.992,Medium variant
348,2025,-40.948,Medium variant
348,2026,-41.896,Medium variant
348,2027,-42.896,Medium variant
348,2028,-43.995,Medium variant
348,2029,-45.176,Medium variant
348,2030,-46.379,Medium variant
348,2031,-47.518,Medium variant
348,2032,-48.465,Medium variant
348,2033,-49.122,Medium variant
348,2034,-49.479,Medium variant
348,2035,-49.644,Medium variant
348,2036,-49.724,Medium variant
348,2037,-49.708,Medium variant
348,2038,-49.555,Medium variant
348,2039,-49.281,Medium variant
348,2040,-48.915,Medium variant
348,2041,-48.488,Medium variant
348,2042,-48.022,Medium variant
348,2043,-47.53,Medium variant
348,2044,-47.031,Medium variant
348,2045,-46.527,Medium variant
348,2046,-46.03,Medium variant
348,2047,-45.579,Medium variant
348,2048,-45.212,Medium variant
348,2049,-44.941,Medium variant
348,2050,-44.732,Medium variant
348,2051,-44.562,Medium variant
348,2052,-44.486,Medium variant
348,2053,-44.559,Medium variant
348,2054,-44.776,Medium variant
348,2055,-45.069,Medium variant
348,2056,-45.374,Medium variant
348,2057,-45.708,Medium variant
348,2058,-46.1,Medium variant
348,2059,-46.531,Medium variant
348,2060,-46.969,Medium variant
348,2061,-47.364,Medium variant
348,2062,-47.617,Medium variant
348,2063,-47.642,Medium variant
348,2064,-47.427,Medium variant
348,2065,-47.051,Medium variant
348,2066,-46.593,Medium variant
348,2067,-46.034,Medium variant
348,2068,-45.333,Medium variant
348,2069,-44.499,Medium variant
348,2070,-43.563,Medium variant
348,2071,-42.559,Medium variant
348,2072,-41.487,Medium variant
348,2073,-40.346,Medium variant
348,2074,-39.149,Medium variant
348,2075,-37.914,Medium variant
348,2076,-36.666,Medium variant
348,2077,-35.435,Medium variant
348,2078,-34.254,Medium variant
348,2079,-33.136,Medium variant
348,2080,-32.06,Medium variant
348,2081,-31.015,Medium variant
348,2082,-30.031,Medium variant
348,2083,-29.142,Medium variant
348,2084,-28.35,Medium variant
348,2085,-27.637,Medium variant
348,2086,-26.978,Medium variant
348,2087,-26.368,Medium variant
348,2088,-25.809,Medium variant
348,2089,-25.299,Medium variant
348,2090,-24.842,Medium variant
348,2091,-24.442,Medium variant
348,2092,-24.102,Medium variant
348,2093,-23.823,Medium variant
348,2094,-23.602,Medium variant
348,2095,-23.439,Medium variant
348,2096,-23.329,Medium variant
348,2097,-23.269,Medium variant
348,2098,-23.256,Medium variant
348,2099,-23.284,Medium variant
616,2015,-13.407,Medium variant
616,2016,-24.112,Medium variant
616,2017,-35.219,Medium variant
616,2018,-46.484,Medium variant
616,2019,-57.735,Medium variant
616,2020,-69.116,Medium variant
616,2021,-80.686,Medium variant
616,2022,-91.995,Medium variant
616,2023,-102.56,Medium variant
616,2024,-112.318,Medium variant
616,2025,-121.49,Medium variant
616,2026,-130.371,Medium variant
616,2027,-139.127,Medium variant
616,2028,-147.826,Medium variant
616,2029,-156.431,Medium variant
616,2030,-164.802,Medium variant
616,2031,-172.696,Medium variant
616,2032,-179.754,Medium variant
616,2033,-185.684,Medium variant
616,2034,-190.475,Medium variant
616,2035,-194.476,Medium variant
616,2036,-198.045,Medium variant
616,2037,-201.202,Medium variant
616,2038,-203.875,Medium variant
616,2039,-206.125,Medium variant
616,2040,-207.999,Medium variant
616,2041,-209.565,Medium variant
616,2042,-210.974,Medium variant
616,2043,-212.367,Medium variant
616,2044,-213.788,Medium variant
616,2045,-215.186,Medium variant
616,2046,-216.499,Medium variant
616,2047,-217.748,Medium variant
616,2048,-218.977,Medium variant
616,2049,-220.214,Medium variant
616,2050,-221.48,Medium variant
616,2051,-222.816,Medium variant
616,2052,-224.31,Medium variant
616,2053,-226.042,Medium variant
616,2054,-228.03,Medium variant
616,2055,-230.155,Medium variant
616,2056,-232.351,Medium variant
616,2057,-234.802,Medium variant
616,2058,-237.7,Medium variant
616,2059,-241.011,Medium variant
616,2060,-244.495,Medium variant
616,2061,-247.901,Medium variant
616,2062,-251.161,Medium variant
616,2063,-254.26,Medium variant
616,2064,-257.122,Medium variant
616,2065,-259.715,Medium variant
616,2066,-261.983,Medium variant
616,2067,-263.772,Medium variant
616,2068,-264.935,Medium variant
616,2069,-265.419,Medium variant
616,2070,-265.346,Medium variant
616,2071,-264.776,Medium variant
616,2072,-263.447,Medium variant
616,2073,-261.087,Medium variant
616,2074,-257.71,Medium variant
616,2075,-253.601,Medium variant
616,2076,-249.044,Medium variant
616,2077,-244.054,Medium variant
616,2078,-238.581,Medium variant
616,2079,-232.697,Medium variant
616,2080,-226.499,Medium variant
616,2081,-220.094,Medium variant
616,2082,-213.588,Medium variant
616,2083,-207.077,Medium variant
616,2084,-200.633,Medium variant
616,2085,-194.244,Medium variant
616,2086,-187.934,Medium variant
616,2087,-181.897,Medium variant
616,2088,-176.326,Medium variant
616,2089,-171.258,Medium variant
616,2090,-166.61,Medium variant
616,2091,-162.279,Medium variant
616,2092,-158.2,Medium variant
616,2093,-154.357,Medium variant
616,2094,-150.793,Medium variant
616,2095,-147.588,Medium variant
616,2096,-144.831,Medium variant
616,2097,-142.622,Medium variant
616,2098,-141.06,Medium variant
616,2099,-140.242,Medium variant
498,2015,-4.74,Medium variant
498,2016,-7.129,Medium variant
498,2017,-9.165,Medium variant
498,2018,-10.737,Medium variant
498,2019,-11.774,Medium variant
498,2020,-12.596,Medium variant
498,2021,-13.555,Medium variant
498,2022,-14.662,Medium variant
498,2023,-15.821,Medium variant
498,2024,-17.033,Medium variant
498,2025,-18.26,Medium variant
498,2026,-19.46,Medium variant
498,2027,-20.631,Medium variant
498,2028,-21.782,Medium variant
498,2029,-22.903,Medium variant
498,2030,-23.989,Medium variant
498,2031,-25.03,Medium variant
498,2032,-26.008,Medium variant
498,2033,-26.905,Medium variant
498,2034,-27.716,Medium variant
498,2035,-28.46,Medium variant
498,2036,-29.146,Medium variant
498,2037,-29.734,Medium variant
498,2038,-30.184,Medium variant
498,2039,-30.498,Medium variant
498,2040,-30.721,Medium variant
498,2041,-30.899,Medium variant
498,2042,-31.052,Medium variant
498,2043,-31.189,Medium variant
498,2044,-31.319,Medium variant
498,2045,-31.435,Medium variant
498,2046,-31.532,Medium variant
498,2047,-31.639,Medium variant
498,2048,-31.785,Medium variant
498,2049,-31.973,Medium variant
498,2050,-32.183,Medium variant
498,2051,-32.397,Medium variant
498,2052,-32.621,Medium variant
498,2053,-32.869,Medium variant
498,2054,-33.137,Medium variant
498,2055,-33.409,Medium variant
498,2056,-33.678,Medium variant
498,2057,-33.956,Medium variant
498,2058,-34.262,Medium variant
498,2059,-34.589,Medium variant
498,2060,-34.911,Medium variant
498,2061,-35.2,Medium variant
498,2062,-35.433,Medium variant
498,2063,-35.591,Medium variant
498,2064,-35.665,Medium variant
498,2065,-35.669,Medium variant
498,2066,-35.616,Medium variant
498,2067,-35.485,Medium variant
498,2068,-35.252,Medium variant
498,2069,-34.914,Medium variant
498,2070,-34.497,Medium variant
498,2071,-34.016,Medium variant
498,2072,-33.45,Medium variant
498,2073,-32.775,Medium variant
498,2074,-31.999,Medium variant
498,2075,-31.15,Medium variant
498,2076,-30.26,Medium variant
498,2077,-29.343,Medium variant
498,2078,-28.404,Medium variant
498,2079,-27.452,Medium variant
498,2080,-26.493,Medium variant
498,2081,-25.533,Medium variant
498,2082,-24.587,Medium variant
498,2083,-23.674,Medium variant
498,2084,-22.803,Medium variant
498,2085,-21.963,Medium variant
498,2086,-21.153,Medium variant
498,2087,-20.401,Medium variant
498,2088,-19.738,Medium variant
498,2089,-19.166,Medium variant
498,2090,-18.663,Medium variant
498,2091,-18.207,Medium variant
498,2092,-17.78,Medium variant
498,2093,-17.375,Medium variant
498,2094,-16.993,Medium variant
498,2095,-16.644,Medium variant
498,2096,-16.339,Medium variant
498,2097,-16.09,Medium variant
498,2098,-15.909,Medium variant
498,2099,-15.809,Medium variant
642,2015,-139.408,Medium variant
642,2016,-136.9,Medium variant
642,2017,-133.818,Medium variant
642,2018,-131.162,Medium variant
642,2019,-128.789,Medium variant
642,2020,-126.893,Medium variant
642,2021,-125.597,Medium variant
642,2022,-124.516,Medium variant
642,2023,-123.221,Medium variant
642,2024,-121.673,Medium variant
642,2025,-120.09,Medium variant
642,2026,-118.755,Medium variant
642,2027,-117.826,Medium variant
642,2028,-117.371,Medium variant
642,2029,-117.379,Medium variant
642,2030,-117.705,Medium variant
642,2031,-118.156,Medium variant
642,2032,-118.562,Medium variant
642,2033,-118.81,Medium variant
642,2034,-118.885,Medium variant
642,2035,-118.898,Medium variant
642,2036,-118.993,Medium variant
642,2037,-119.24,Medium variant
642,2038,-119.665,Medium variant
642,2039,-120.267,Medium variant
642,2040,-120.973,Medium variant
642,2041,-121.699,Medium variant
642,2042,-122.405,Medium variant
642,2043,-123.074,Medium variant
642,2044,-123.694,Medium variant
642,2045,-124.274,Medium variant
642,2046,-124.835,Medium variant
642,2047,-125.4,Medium variant
642,2048,-125.983,Medium variant
642,2049,-126.571,Medium variant
642,2050,-127.107,Medium variant
642,2051,-127.539,Medium variant
642,2052,-127.872,Medium variant
642,2053,-128.119,Medium variant
642,2054,-128.257,Medium variant
642,2055,-128.26,Medium variant
642,2056,-128.082,Medium variant
642,2057,-127.629,Medium variant
642,2058,-126.817,Medium variant
642,2059,-125.633,Medium variant
642,2060,-124.181,Medium variant
642,2061,-122.537,Medium variant
642,2062,-120.588,Medium variant
642,2063,-118.21,Medium variant
642,2064,-115.427,Medium variant
642,2065,-112.372,Medium variant
642,2066,-109.2,Medium variant
642,2067,-105.997,Medium variant
642,2068,-102.812,Medium variant
642,2069,-99.684,Medium variant
642,2070,-96.588,Medium variant
642,2071,-93.505,Medium variant
642,2072,-90.503,Medium variant
642,2073,-87.661,Medium variant
642,2074,-85.0,Medium variant
642,2075,-82.476,Medium variant
642,2076,-80.064,Medium variant
642,2077,-77.842,Medium variant
642,2078,-75.897,Medium variant
642,2079,-74.229,Medium variant
642,2080,-72.768,Medium variant
642,2081,-71.434,Medium variant
642,2082,-70.205,Medium variant
642,2083,-69.073,Medium variant
642,2084,-68.027,Medium variant
642,2085,-67.067,Medium variant
642,2086,-66.2,Medium variant
642,2087,-65.426,Medium variant
642,2088,-64.743,Medium variant
642,2089,-64.139,Medium variant
642,2090,-63.591,Medium variant
642,2091,-63.074,Medium variant
642,2092,-62.566,Medium variant
642,2093,-62.051,Medium variant
642,2094,-61.517,Medium variant
642,2095,-60.958,Medium variant
642,2096,-60.367,Medium variant
642,2097,-59.738,Medium variant
642,2098,-59.067,Medium variant
642,2099,-58.347,Medium variant
643,2015,5.199,Medium variant
643,2016,-40.959,Medium variant
643,2017,-89.179,Medium variant
643,2018,-136.596,Medium variant
643,2019,-181.697,Medium variant
643,2020,-226.749,Medium variant
643,2021,-273.765,Medium variant
643,2022,-320.255,Medium variant
643,2023,-362.977,Medium variant
643,2024,-401.364,Medium variant
643,2025,-436.413,Medium variant
643,2026,-469.225,Medium variant
643,2027,-499.529,Medium variant
643,2028,-526.635,Medium variant
643,2029,-550.263,Medium variant
643,2030,-570.735,Medium variant
643,2031,-587.807,Medium variant
643,2032,-599.328,Medium variant
643,2033,-603.289,Medium variant
643,2034,-599.816,Medium variant
643,2035,-591.346,Medium variant
643,2036,-580.307,Medium variant
643,2037,-566.72,Medium variant
643,2038,-550.078,Medium variant
643,2039,-531.01,Medium variant
643,2040,-510.111,Medium variant
643,2041,-488.356,Medium variant
643,2042,-467.606,Medium variant
643,2043,-449.549,Medium variant
643,2044,-434.624,Medium variant
643,2045,-421.581,Medium variant
643,2046,-409.342,Medium variant
643,2047,-398.97,Medium variant
643,2048,-391.832,Medium variant
643,2049,-387.92,Medium variant
643,2050,-386.136,Medium variant
643,2051,-385.465,Medium variant
643,2052,-386.21,Medium variant
643,2053,-388.886,Medium variant
643,2054,-393.203,Medium variant
643,2055,-398.443,Medium variant
643,2056,-403.811,Medium variant
643,2057,-408.798,Medium variant
643,2058,-413.03,Medium variant
643,2059,-416.161,Medium variant
643,2060,-418.331,Medium variant
643,2061,-419.462,Medium variant
643,2062,-418.462,Medium variant
643,2063,-414.234,Medium variant
643,2064,-406.647,Medium variant
643,2065,-396.679,Medium variant
643,2066,-385.184,Medium variant
643,2067,-371.594,Medium variant
643,2068,-355.142,Medium variant
643,2069,-335.996,Medium variant
643,2070,-315.033,Medium variant
643,2071,-293.105,Medium variant
643,2072,-270.267,Medium variant
643,2073,-246.421,Medium variant
643,2074,-221.902,Medium variant
643,2075,-197.196,Medium variant
643,2076,-172.855,Medium variant
643,2077,-149.422,Medium variant
643,2078,-127.373,Medium variant
643,2079,-107.044,Medium variant
643,2080,-88.153,Medium variant
643,2081,-70.727,Medium variant
643,2082,-56.124,Medium variant
643,2083,-45.697,Medium variant
643,2084,-39.501,Medium variant
643,2085,-36.202,Medium variant
643,2086,-34.529,Medium variant
643,2087,-34.815,Medium variant
643,2088,-37.679,Medium variant
643,2089,-42.839,Medium variant
643,2090,-49.609,Medium variant
643,2091,-57.235,Medium variant
643,2092,-65.088,Medium variant
643,2093,-72.717,Medium variant
643,2094,-79.858,Medium variant
643,2095,-86.37,Medium variant
643,2096,-92.161,Medium variant
643,2097,-97.16,Medium variant
643,2098,-101.301,Medium variant
643,2099,-104.506,Medium variant
703,2015,3.279,Medium variant
703,2016,2.95,Medium variant
703,2017,2.41,Medium variant
703,2018,1.603,Medium variant
703,2019,0.53,Medium variant
703,2020,-0.717,Medium variant
703,2021,-2.043,Medium variant
703,2022,-3.443,Medium variant
703,2023,-4.934,Medium variant
703,2024,-6.501,Medium variant
703,2025,-8.115,Medium variant
703,2026,-9.749,Medium variant
703,2027,-11.395,Medium variant
703,2028,-13.044,Medium variant
703,2029,-14.677,Medium variant
703,2030,-16.28,Medium variant
703,2031,-17.825,Medium variant
703,2032,-19.237,Medium variant
703,2033,-20.44,Medium variant
703,2034,-21.425,Medium variant
703,2035,-22.261,Medium variant
703,2036,-23.005,Medium variant
703,2037,-23.621,Medium variant
703,2038,-24.056,Medium variant
703,2039,-24.32,Medium variant
703,2040,-24.462,Medium variant
703,2041,-24.536,Medium variant
703,2042,-24.557,Medium variant
703,2043,-24.532,Medium variant
703,2044,-24.478,Medium variant
703,2045,-24.401,Medium variant
703,2046,-24.309,Medium variant
703,2047,-24.249,Medium variant
703,2048,-24.263,Medium variant
703,2049,-24.36,Medium variant
703,2050,-24.506,Medium variant
703,2051,-24.677,Medium variant
703,2052,-24.913,Medium variant
703,2053,-25.263,Medium variant
703,2054,-25.722,Medium variant
703,2055,-26.242,Medium variant
703,2056,-26.778,Medium variant
703,2057,-27.326,Medium variant
703,2058,-27.893,Medium variant
703,2059,-28.466,Medium variant
703,2060,-29.029,Medium variant
703,2061,-29.56,Medium variant
703,2062,-30.036,Medium variant
703,2063,-30.437,Medium variant
703,2064,-30.748,Medium variant
703,2065,-30.983,Medium variant
703,2066,-31.145,Medium variant
703,2067,-31.185,Medium variant
703,2068,-31.055,Medium variant
703,2069,-30.753,Medium variant
703,2070,-30.325,Medium variant
703,2071,-29.82,Medium variant
703,2072,-29.225,Medium variant
703,2073,-28.516,Medium variant
703,2074,-27.707,Medium variant
703,2075,-26.825,Medium variant
703,2076,-25.901,Medium variant
703,2077,-24.943,Medium variant
703,2078,-23.96,Medium variant
703,2079,-22.967,Medium variant
703,2080,-21.967,Medium variant
703,2081,-20.974,Medium variant
703,2082,-20.032,Medium variant
703,2083,-19.182,Medium variant
703,2084,-18.429,Medium variant
703,2085,-17.748,Medium variant
703,2086,-17.111,Medium variant
703,2087,-16.529,Medium variant
703,2088,-16.024,Medium variant
703,2089,-15.596,Medium variant
703,2090,-15.235,Medium variant
703,2091,-14.934,Medium variant
703,2092,-14.683,Medium variant
703,2093,-14.48,Medium variant
703,2094,-14.325,Medium variant
703,2095,-14.22,Medium variant
703,2096,-14.169,Medium variant
703,2097,-14.176,Medium variant
703,2098,-14.245,Medium variant
703,2099,-14.379,Medium variant
804,2015,-189.084,Medium variant
804,2016,-209.379,Medium variant
804,2017,-227.206,Medium variant
804,2018,-239.365,Medium variant
804,2019,-245.357,Medium variant
