country_code,year,total_population_natural_change_increase
180,2087,3595.629
180,2088,3545.883
180,2089,3495.722
180,2090,3444.94
180,2091,3393.196
180,2092,3340.134
180,2093,3285.415
180,2094,3228.738
180,2095,3169.934
180,2096,3108.911
180,2097,3045.608
180,2098,2980.006
180,2099,2912.106
188,1950,26.75
188,1951,27.826
188,1952,29.976
188,1953,32.12
188,1954,34.258
188,1955,36.387
188,1956,38.498
188,1957,40.577
188,1958,42.595
188,1959,44.508
188,1960,46.261
188,1961,47.795
188,1962,49.054
188,1963,49.998
188,1964,50.615
188,1965,50.869
188,1966,50.737
188,1967,50.287
188,1968,49.628
188,1969,48.879
188,1970,48.202
188,1971,47.768
188,1972,47.688
188,1973,48.031
188,1974,48.834
188,1975,50.095
188,1976,51.762
188,1977,53.69
188,1978,55.738
188,1979,57.808
188,1980,59.824
188,1981,61.735
188,1982,63.524
188,1983,65.164
188,1984,66.609
188,1985,67.816
188,1986,68.76
188,1987,69.455
188,1988,69.915
188,1989,70.145
188,1990,70.159
188,1991,69.982
188,1992,69.639
188,1993,69.15
188,1994,68.52
188,1995,67.713
188,1996,66.673
188,1997,65.384
188,1998,63.871
188,1999,62.195
188,2000,60.468
188,2001,58.824
188,2002,57.364
188,2003,56.15
188,2004,55.198
188,2005,54.474
188,2006,53.895
188,2007,53.342
188,2008,52.718
188,2009,51.986
188,2010,51.139
188,2011,50.201
188,2012,49.229
188,2013,48.262
188,2014,47.303
188,2015,46.346
188,2016,45.37
188,2017,44.352
188,2018,43.276
188,2019,42.138
188,2020,40.943
188,2021,39.698
188,2022,38.422
188,2023,37.13
188,2024,35.833
188,2025,34.54
188,2026,33.257
188,2027,31.984
188,2028,30.717
188,2029,29.457
188,2030,28.204
188,2031,26.952
188,2032,25.697
188,2033,24.437
188,2034,23.169
188,2035,21.896
188,2036,20.622
188,2037,19.35
188,2038,18.082
188,2039,16.819
188,2040,15.557
188,2041,14.295
188,2042,13.026
188,2043,11.749
188,2044,10.468
188,2045,9.179
188,2046,7.887
188,2047,6.596
188,2048,5.311
188,2049,4.038
188,2050,2.783
188,2051,1.551
188,2052,0.345
188,2053,-0.832
188,2054,-1.978
188,2055,-3.09
188,2056,-4.167
188,2057,-5.213
188,2058,-6.227
188,2059,-7.213
188,2060,-8.173
188,2061,-9.106
188,2062,-10.015
188,2063,-10.901
188,2064,-11.766
188,2065,-12.612
188,2066,-13.438
188,2067,-14.246
188,2068,-15.036
188,2069,-15.81
188,2070,-16.574
188,2071,-17.336
188,2072,-18.097
188,2073,-18.851
188,2074,-19.596
188,2075,-20.318
188,2076,-21.01
188,2077,-21.659
188,2078,-22.254
188,2079,-22.786
188,2080,-23.248
188,2081,-23.636
188,2082,-23.955
188,2083,-24.208
188,2084,-24.396
188,2085,-24.52
188,2086,-24.583
188,2087,-24.589
188,2088,-24.542
188,2089,-24.448
188,2090,-24.315
188,2091,-24.144
188,2092,-23.941
188,2093,-23.707
188,2094,-23.446
188,2095,-23.158
188,2096,-22.844
188,2097,-22.504
188,2098,-22.139
188,2099,-21.749
191,1950,37.105
191,1951,36.861
191,1952,36.348
191,1953,35.785
191,1954,35.169
191,1955,34.5
191,1956,33.768
191,1957,32.97
191,1958,32.089
191,1959,31.101
191,1960,29.979
191,1961,28.707
191,1962,27.281
191,1963,25.73
191,1964,24.116
191,1965,22.56
191,1966,21.204
191,1967,20.139
191,1968,19.405
191,1969,18.995
191,1970,18.835
191,1971,18.805
191,1972,18.759
191,1973,18.584
191,1974,18.231
191,1975,17.704
191,1976,17.051
191,1977,16.361
191,1978,15.693
191,1979,15.052
191,1980,14.427
191,1981,13.798
191,1982,13.111
191,1983,12.322
191,1984,11.401
191,1985,10.269
191,1986,8.842
191,1987,7.125
191,1988,5.187
191,1989,3.129
191,1990,1.167
191,1991,-0.43
191,1992,-1.512
191,1993,-2.026
191,1994,-2.025
191,1995,-1.732
191,1996,-1.473
191,1997,-1.546
191,1998,-2.129
191,1999,-3.237
191,2000,-4.717
191,2001,-6.297
191,2002,-7.659
191,2003,-8.589
191,2004,-9.039
191,2005,-9.07
191,2006,-8.839
191,2007,-8.592
191,2008,-8.519
191,2009,-8.692
191,2010,-9.14
191,2011,-9.831
191,2012,-10.656
191,2013,-11.518
191,2014,-12.375
191,2015,-13.195
191,2016,-13.961
191,2017,-14.676
191,2018,-15.341
191,2019,-15.945
191,2020,-16.478
191,2021,-16.938
191,2022,-17.33
191,2023,-17.667
191,2024,-17.957
191,2025,-18.205
191,2026,-18.419
191,2027,-18.612
191,2028,-18.789
191,2029,-18.96
191,2030,-19.134
191,2031,-19.311
191,2032,-19.494
191,2033,-19.677
191,2034,-19.861
191,2035,-20.041
191,2036,-20.214
191,2037,-20.377
191,2038,-20.524
191,2039,-20.654
191,2040,-20.769
191,2041,-20.868
191,2042,-20.956
191,2043,-21.037
191,2044,-21.112
191,2045,-21.184
191,2046,-21.258
191,2047,-21.333
191,2048,-21.407
191,2049,-21.48
191,2050,-21.548
191,2051,-21.609
191,2052,-21.659
191,2053,-21.694
191,2054,-21.713
191,2055,-21.716
191,2056,-21.705
191,2057,-21.681
191,2058,-21.646
191,2059,-21.602
191,2060,-21.55
191,2061,-21.489
191,2062,-21.42
191,2063,-21.341
191,2064,-21.252
191,2065,-21.15
191,2066,-21.036
191,2067,-20.907
191,2068,-20.762
191,2069,-20.599
191,2070,-20.416
191,2071,-20.209
191,2072,-19.98
191,2073,-19.729
191,2074,-19.458
191,2075,-19.17
191,2076,-18.868
191,2077,-18.555
191,2078,-18.237
191,2079,-17.919
191,2080,-17.607
191,2081,-17.306
191,2082,-17.016
191,2083,-16.737
191,2084,-16.473
191,2085,-16.22
191,2086,-15.978
191,2087,-15.743
191,2088,-15.51
191,2089,-15.281
191,2090,-15.05
191,2091,-14.821
191,2092,-14.593
191,2093,-14.366
191,2094,-14.14
191,2095,-13.915
191,2096,-13.693
191,2097,-13.473
191,2098,-13.255
191,2099,-13.038
192,1950,150.507
192,1951,143.273
192,1952,130.887
192,1953,122.661
192,1954,118.597
192,1955,118.645
192,1956,122.623
192,1957,130.218
192,1958,140.866
192,1959,153.613
192,1960,167.306
192,1961,180.687
192,1962,192.436
192,1963,201.498
192,1964,207.313
192,1965,209.884
192,1966,209.786
192,1967,208.098
192,1968,205.597
192,1969,202.415
192,1970,198.114
192,1971,191.933
192,1972,183.387
192,1973,172.473
192,1974,159.711
192,1975,146.075
192,1976,132.784
192,1977,120.997
192,1978,111.595
192,1979,105.012
192,1980,101.476
192,1981,100.832
192,1982,102.17
192,1983,104.541
192,1984,107.329
192,1985,109.771
192,1986,111.178
192,1987,111.276
192,1988,109.947
192,1989,107.147
192,1990,103.105
192,1991,98.282
192,1992,93.317
192,1993,88.72
192,1994,84.696
192,1995,81.282
192,1996,78.338
192,1997,75.547
192,1998,72.676
192,1999,69.689
192,2000,66.635
192,2001,63.624
192,2002,60.782
192,2003,58.174
192,2004,55.783
192,2005,53.527
192,2006,51.286
192,2007,48.932
192,2008,46.374
192,2009,43.584
192,2010,40.569
192,2011,37.38
192,2012,34.116
192,2013,30.866
192,2014,27.674
192,2015,24.569
192,2016,21.56
192,2017,18.628
192,2018,15.759
192,2019,12.954
192,2020,10.221
192,2021,7.564
192,2022,4.977
192,2023,2.451
192,2024,-0.026
192,2025,-2.465
192,2026,-4.883
192,2027,-7.291
192,2028,-9.701
192,2029,-12.121
192,2030,-14.556
192,2031,-17.005
192,2032,-19.464
192,2033,-21.924
192,2034,-24.382
192,2035,-26.833
192,2036,-29.274
192,2037,-31.7
192,2038,-34.113
192,2039,-36.515
192,2040,-38.915
192,2041,-41.326
192,2042,-43.756
192,2043,-46.201
192,2044,-48.655
192,2045,-51.111
192,2046,-53.564
192,2047,-55.991
192,2048,-58.369
192,2049,-60.669
192,2050,-62.866
192,2051,-64.943
192,2052,-66.886
192,2053,-68.677
192,2054,-70.294
192,2055,-71.724
192,2056,-72.965
192,2057,-74.015
192,2058,-74.868
192,2059,-75.506
192,2060,-75.895
192,2061,-75.999
192,2062,-75.809
192,2063,-75.33
192,2064,-74.581
192,2065,-73.58
192,2066,-72.352
192,2067,-70.949
192,2068,-69.426
192,2069,-67.838
192,2070,-66.221
192,2071,-64.596
192,2072,-62.977
192,2073,-61.395
192,2074,-59.892
192,2075,-58.529
192,2076,-57.361
192,2077,-56.4
192,2078,-55.643
192,2079,-55.079
192,2080,-54.686
192,2081,-54.427
192,2082,-54.242
192,2083,-54.066
192,2084,-53.854
192,2085,-53.557
192,2086,-53.141
192,2087,-52.609
192,2088,-51.967
192,2089,-51.218
192,2090,-50.378
192,2091,-49.47
192,2092,-48.522
192,2093,-47.556
192,2094,-46.594
192,2095,-45.65
192,2096,-44.729
192,2097,-43.835
192,2098,-42.97
192,2099,-42.134
196,1950,10.145
196,1951,10.075
196,1952,9.956
196,1953,9.881
196,1954,9.85
196,1955,9.861
196,1956,9.909
196,1957,9.987
196,1958,10.082
196,1959,10.171
196,1960,10.227
196,1961,10.223
196,1962,10.133
196,1963,9.945
196,1964,9.658
196,1965,9.284
196,1966,8.841
196,1967,8.37
196,1968,7.911
196,1969,7.491
196,1970,7.142
196,1971,6.881
196,1972,6.709
196,1973,6.628
196,1974,6.638
196,1975,6.746
196,1976,6.954
196,1977,7.243
196,1978,7.587
196,1979,7.962
196,1980,8.332
196,1981,8.663
196,1982,8.937
196,1983,9.137
196,1984,9.259
196,1985,9.313
196,1986,9.324
196,1987,9.322
196,1988,9.321
196,1989,9.322
196,1990,9.303
196,1991,9.232
196,1992,9.083
196,1993,8.846
196,1994,8.521
196,1995,8.125
196,1996,7.681
196,1997,7.223
196,1998,6.786
196,1999,6.391
196,2000,6.058
196,2001,5.798
196,2002,5.603
196,2003,5.464
196,2004,5.376
196,2005,5.335
196,2006,5.33
196,2007,5.348
196,2008,5.374
196,2009,5.396
196,2010,5.399
196,2011,5.377
196,2012,5.327
196,2013,5.252
196,2014,5.147
196,2015,5.017
196,2016,4.866
196,2017,4.701
196,2018,4.529
196,2019,4.355
196,2020,4.178
196,2021,3.999
196,2022,3.818
196,2023,3.628
196,2024,3.433
196,2025,3.228
196,2026,3.011
196,2027,2.785
196,2028,2.548
196,2029,2.303
196,2030,2.055
196,2031,1.804
196,2032,1.559
196,2033,1.322
196,2034,1.094
196,2035,0.879
196,2036,0.681
196,2037,0.494
196,2038,0.319
196,2039,0.153
196,2040,-0.004
196,2041,-0.155
196,2042,-0.303
196,2043,-0.449
196,2044,-0.595
196,2045,-0.742
196,2046,-0.891
196,2047,-1.041
196,2048,-1.193
196,2049,-1.346
196,2050,-1.501
196,2051,-1.661
196,2052,-1.825
196,2053,-1.992
196,2054,-2.163
196,2055,-2.336
196,2056,-2.514
196,2057,-2.692
196,2058,-2.87
196,2059,-3.049
196,2060,-3.228
196,2061,-3.408
196,2062,-3.589
196,2063,-3.769
196,2064,-3.947
196,2065,-4.122
196,2066,-4.291
196,2067,-4.452
196,2068,-4.601
196,2069,-4.738
196,2070,-4.859
196,2071,-4.962
196,2072,-5.048
196,2073,-5.118
196,2074,-5.169
196,2075,-5.201
196,2076,-5.219
196,2077,-5.219
196,2078,-5.207
196,2079,-5.179
196,2080,-5.135
196,2081,-5.073
196,2082,-4.991
196,2083,-4.892
196,2084,-4.778
196,2085,-4.654
196,2086,-4.526
196,2087,-4.399
196,2088,-4.276
196,2089,-4.161
196,2090,-4.052
196,2091,-3.95
196,2092,-3.848
196,2093,-3.746
196,2094,-3.642
196,2095,-3.533
196,2096,-3.42
196,2097,-3.3
196,2098,-3.175
196,2099,-3.044
203,1950,92.08
203,1951,88.242
203,1952,80.906
203,1953,74.255
203,1954,68.289
203,1955,62.996
203,1956,58.343
203,1957,54.293
203,1958,50.767
203,1959,47.627
203,1960,44.721
203,1961,41.909
203,1962,39.088
203,1963,36.247
203,1964,33.501
203,1965,31.194
203,1966,29.78
203,1967,29.563
203,1968,30.66
203,1969,32.982
203,1970,36.414
203,1971,40.742
203,1972,45.433
203,1973,49.872
203,1974,53.528
203,1975,55.578
203,1976,55.23
203,1977,52.323
203,1978,47.018
203,1979,39.661
203,1980,31.023
203,1981,22.132
203,1982,14.024
203,1983,7.475
203,1984,2.837
203,1985,0.191
203,1986,-0.725
203,1987,-0.692
203,1988,-0.422
203,1989,-0.279
203,1990,-0.701
203,1991,-2.045
203,1992,-4.284
203,1993,-7.268
203,1994,-10.831
203,1995,-14.63
203,1996,-18.213
203,1997,-21.112
203,1998,-22.964
203,1999,-23.588
203,2000,-22.82
203,2001,-20.622
203,2002,-17.322
203,2003,-13.327
203,2004,-8.964
203,2005,-4.668
203,2006,-0.868
203,2007,2.164
203,2008,4.246
203,2009,5.271
203,2010,5.273
203,2011,4.428
203,2012,3.082
203,2013,1.535
203,2014,-0.086
203,2015,-1.701
203,2016,-3.311
203,2017,-5.002
203,2018,-6.836
203,2019,-8.803
203,2020,-10.915
203,2021,-13.185
203,2022,-15.602
203,2023,-18.133
203,2024,-20.731
203,2025,-23.358
203,2026,-25.98
203,2027,-28.543
203,2028,-30.983
203,2029,-33.23
203,2030,-35.201
203,2031,-36.826
203,2032,-38.088
203,2033,-38.985
203,2034,-39.522
203,2035,-39.703
203,2036,-39.55
203,2037,-39.135
203,2038,-38.543
203,2039,-37.848
203,2040,-37.115
203,2041,-36.398
203,2042,-35.728
203,2043,-35.144
203,2044,-34.691
203,2045,-34.403
203,2046,-34.294
203,2047,-34.348
203,2048,-34.551
203,2049,-34.906
203,2050,-35.422
203,2051,-36.107
203,2052,-36.949
203,2053,-37.927
203,2054,-39.011
203,2055,-40.188
203,2056,-41.449
203,2057,-42.763
203,2058,-44.084
203,2059,-45.357
203,2060,-46.526
203,2061,-47.543
203,2062,-48.375
203,2063,-48.991
203,2064,-49.354
203,2065,-49.434
203,2066,-49.214
203,2067,-48.716
203,2068,-47.964
203,2069,-46.972
203,2070,-45.743
203,2071,-44.283
203,2072,-42.616
203,2073,-40.782
203,2074,-38.832
203,2075,-36.807
203,2076,-34.744
203,2077,-32.676
203,2078,-30.645
203,2079,-28.697
203,2080,-26.875
203,2081,-25.207
203,2082,-23.691
203,2083,-22.328
203,2084,-21.125
203,2085,-20.083
203,2086,-19.194
203,2087,-18.438
203,2088,-17.795
203,2089,-17.257
203,2090,-16.817
203,2091,-16.472
203,2092,-16.221
203,2093,-16.065
203,2094,-16.003
203,2095,-16.037
203,2096,-16.165
203,2097,-16.388
203,2098,-16.707
203,2099,-17.123
204,1950,7.611
204,1951,9.303
204,1952,12.659
204,1953,15.964
204,1954,19.217
204,1955,22.418
204,1956,25.567
204,1957,28.667
204,1958,31.717
204,1959,34.724
204,1960,37.693
204,1961,40.629
204,1962,43.545
204,1963,46.453
204,1964,49.371
204,1965,52.308
204,1966,55.271
204,1967,58.267
204,1968,61.31
204,1969,64.415
204,1970,67.599
204,1971,70.879
204,1972,74.26
204,1973,77.747
204,1974,81.346
204,1975,85.041
204,1976,88.807
204,1977,92.634
204,1978,96.534
204,1979,100.537
204,1980,104.696
204,1981,109.081
204,1982,113.736
204,1983,118.69
204,1984,123.944
204,1985,129.52
204,1986,135.423
204,1987,141.589
204,1988,147.918
204,1989,154.313
204,1990,160.615
204,1991,166.661
204,1992,172.371
204,1993,177.717
204,1994,182.719
204,1995,187.466
204,1996,192.102
204,1997,196.804
204,1998,201.706
204,1999,206.863
204,2000,212.315
204,2001,218.056
204,2002,223.978
204,2003,229.96
204,2004,235.917
204,2005,241.729
204,2006,247.275
204,2007,252.502
204,2008,257.393
204,2009,261.955
204,2010,266.253
204,2011,270.393
204,2012,274.499
204,2013,278.66
204,2014,282.909
204,2015,287.241
204,2016,291.618
204,2017,295.954
204,2018,300.178
204,2019,304.261
204,2020,308.189
204,2021,311.971
204,2022,315.625
204,2023,319.161
204,2024,322.572
204,2025,325.846
204,2026,328.972
204,2027,331.938
204,2028,334.727
204,2029,337.325
204,2030,339.717
204,2031,341.89
204,2032,343.846
204,2033,345.587
204,2034,347.117
204,2035,348.44
204,2036,349.564
204,2037,350.502
204,2038,351.272
204,2039,351.88
204,2040,352.339
204,2041,352.652
204,2042,352.821
204,2043,352.847
204,2044,352.734
204,2045,352.488
204,2046,352.112
204,2047,351.605
204,2048,350.96
204,2049,350.177
204,2050,349.251
204,2051,348.177
204,2052,346.952
204,2053,345.565
204,2054,344.008
204,2055,342.277
204,2056,340.364
204,2057,338.268
204,2058,335.988
204,2059,333.518
204,2060,330.853
204,2061,327.991
204,2062,324.933
204,2063,321.684
204,2064,318.251
204,2065,314.636
204,2066,310.844
204,2067,306.882
204,2068,302.763
204,2069,298.501
204,2070,294.107
204,2071,289.592
204,2072,284.961
204,2073,280.225
204,2074,275.395
204,2075,270.477
204,2076,265.473
204,2077,260.382
204,2078,255.209
204,2079,249.961
204,2080,244.641
204,2081,239.249
204,2082,233.789
204,2083,228.276
204,2084,222.727
204,2085,217.155
204,2086,211.575
204,2087,206.0
204,2088,200.45
204,2089,194.945
204,2090,189.506
204,2091,184.142
204,2092,178.864
204,2093,173.677
204,2094,168.584
204,2095,163.588
204,2096,158.689
204,2097,153.888
204,2098,149.186
204,2099,144.582
208,1950,40.44
208,1951,39.683
208,1952,38.296
208,1953,37.164
208,1954,36.286
208,1955,35.661
208,1956,35.272
208,1957,35.099
208,1958,35.097
208,1959,35.197
208,1960,35.312
208,1961,35.351
208,1962,35.213
208,1963,34.828
208,1964,34.155
208,1965,33.199
208,1966,32.004
208,1967,30.656
208,1968,29.215
208,1969,27.7
208,1970,26.098
208,1971,24.381
208,1972,22.515
208,1973,20.478
208,1974,18.278
208,1975,15.875
208,1976,13.223
208,1977,10.361
208,1978,7.382
208,1979,4.415
208,1980,1.65
208,1981,-0.704
208,1982,-2.511
208,1983,-3.681
208,1984,-4.185
208,1985,-4.027
208,1986,-3.273
208,1987,-2.105
208,1988,-0.716
208,1989,0.757
208,1990,2.176
208,1991,3.428
208,1992,4.481
208,1993,5.315
208,1994,5.903
208,1995,6.244
208,1996,6.372
208,1997,6.375
208,1998,6.336
208,1999,6.303
208,2000,6.345
208,2001,6.529
208,2002,6.85
208,2003,7.278
208,2004,7.771
208,2005,8.217
208,2006,8.474
208,2007,8.45
208,2008,8.115
208,2009,7.495
208,2010,6.694
208,2011,5.861
208,2012,5.158
208,2013,4.706
208,2014,4.552
208,2015,4.701
208,2016,5.11
208,2017,5.661
208,2018,6.244
208,2019,6.798
208,2020,7.274
208,2021,7.643
208,2022,7.907
208,2023,8.064
208,2024,8.096
208,2025,7.987
208,2026,7.726
208,2027,7.329
208,2028,6.816
208,2029,6.207
208,2030,5.518
208,2031,4.769
208,2032,3.982
208,2033,3.183
208,2034,2.396
208,2035,1.64
208,2036,0.923
208,2037,0.246
208,2038,-0.386
208,2039,-0.961
208,2040,-1.466
208,2041,-1.893
208,2042,-2.24
208,2043,-2.508
208,2044,-2.697
208,2045,-2.805
208,2046,-2.832
208,2047,-2.786
208,2048,-2.68
208,2049,-2.524
208,2050,-2.327
208,2051,-2.099
208,2052,-1.849
208,2053,-1.583
208,2054,-1.31
208,2055,-1.039
208,2056,-0.769
208,2057,-0.499
208,2058,-0.23
208,2059,0.035
208,2060,0.291
208,2061,0.537
208,2062,0.772
208,2063,0.991
208,2064,1.19
208,2065,1.365
208,2066,1.514
208,2067,1.635
208,2068,1.726
208,2069,1.782
208,2070,1.8
208,2071,1.777
208,2072,1.712
208,2073,1.607
208,2074,1.466
208,2075,1.29
208,2076,1.082
208,2077,0.85
208,2078,0.599
208,2079,0.337
208,2080,0.067
208,2081,-0.21
208,2082,-0.491
208,2083,-0.772
208,2084,-1.043
208,2085,-1.291
208,2086,-1.508
208,2087,-1.687
208,2088,-1.821
208,2089,-1.909
208,2090,-1.951
208,2091,-1.95
208,2092,-1.909
208,2093,-1.836
208,2094,-1.734
208,2095,-1.605
208,2096,-1.451
208,2097,-1.274
208,2098,-1.072
208,2099,-0.848
214,1950,76.955
214,1951,79.564
214,1952,84.682
214,1953,89.602
214,1954,94.324
214,1955,98.845
214,1956,103.164
214,1957,107.276
214,1958,111.174
214,1959,114.844
214,1960,118.274
214,1961,121.449
214,1962,124.36
214,1963,127.013
214,1964,129.42
214,1965,131.603
214,1966,133.586
214,1967,135.402
214,1968,137.089
214,1969,138.674
214,1970,140.159
214,1971,141.53
214,1972,142.786
214,1973,143.949
214,1974,145.064
214,1975,146.217
214,1976,147.496
214,1977,148.953
214,1978,150.602
214,1979,152.429
214,1980,154.38
214,1981,156.371
214,1982,158.301
214,1983,160.088
214,1984,161.695
214,1985,163.14
214,1986,164.485
214,1987,165.782
214,1988,167.044
214,1989,168.225
214,1990,169.19
214,1991,169.773
214,1992,169.881
214,1993,169.498
214,1994,168.683
214,1995,167.6
214,1996,166.468
214,1997,165.498
214,1998,164.836
214,1999,164.525
214,2000,164.536
214,2001,164.765
214,2002,165.02
214,2003,165.143
214,2004,165.062
214,2005,164.74
214,2006,164.184
214,2007,163.452
214,2008,162.581
214,2009,161.57
214,2010,160.403
214,2011,159.054
214,2012,157.514
214,2013,155.781
214,2014,153.868
214,2015,151.791
214,2016,149.574
214,2017,147.248
214,2018,144.843
214,2019,142.384
214,2020,139.891
214,2021,137.37
214,2022,134.818
214,2023,132.232
214,2024,129.62
214,2025,126.987
214,2026,124.337
214,2027,121.666
214,2028,118.971
214,2029,116.248
214,2030,113.49
214,2031,110.689
214,2032,107.841
214,2033,104.94
214,2034,101.99
214,2035,98.993
214,2036,95.955
214,2037,92.885
214,2038,89.792
214,2039,86.677
214,2040,83.54
214,2041,80.372
214,2042,77.17
214,2043,73.938
214,2044,70.689
214,2045,67.439
214,2046,64.207
214,2047,61.006
214,2048,57.856
214,2049,54.764
214,2050,51.739
214,2051,48.779
214,2052,45.874
214,2053,43.018
214,2054,40.207
214,2055,37.438
214,2056,34.709
214,2057,32.018
214,2058,29.365
214,2059,26.751
214,2060,24.183
214,2061,21.665
214,2062,19.204
214,2063,16.798
214,2064,14.44
214,2065,12.121
214,2066,9.825
214,2067,7.543
214,2068,5.268
214,2069,3.0
214,2070,0.746
214,2071,-1.482
214,2072,-3.67
214,2073,-5.808
214,2074,-7.892
214,2075,-9.923
214,2076,-11.908
214,2077,-13.855
214,2078,-15.77
214,2079,-17.651
214,2080,-19.497
214,2081,-21.304
214,2082,-23.065
214,2083,-24.771
214,2084,-26.417
214,2085,-27.995
214,2086,-29.497
214,2087,-30.922
214,2088,-32.277
214,2089,-33.568
214,2090,-34.806
214,2091,-36.003
214,2092,-37.172
214,2093,-38.324
214,2094,-39.465
214,2095,-40.603
214,2096,-41.74
214,2097,-42.876
214,2098,-44.013
214,2099,-45.151
218,1950,89.873
218,1951,91.82
218,1952,95.766
218,1953,99.811
218,1954,103.958
218,1955,108.205
218,1956,112.553
218,1957,116.998
218,1958,121.535
218,1959,126.157
218,1960,130.852
218,1961,135.604
218,1962,140.386
218,1963,145.162
218,1964,149.894
218,1965,154.536
218,1966,159.048
218,1967,163.41
218,1968,167.603
